String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
1wΔs5ζ,0,55155763,1,6177
AFνMkL,0,16650702,1,1955
j!νC3t,0,227937767,1,23943
νOιn1δ,0,398336214,1,37458
xμψgSκ,0,270610881,1,22101
ζΣuLMβ,0,317274336,1,34947
hνScΞΛ,0,163097863,1,19201
%GδΦωβ,0,316269272,1,34514
XI!βur,0,78174615,1,9366
5gVζQF,0,56181757,1,6919
ελιL9I,0,249459698,1,28134
aΨζeβΞ,0,67010759,1,8899
tJΣRσz,0,158251921,1,16499
ZmlλΔχ,0,31302654,1,2495
a%sOG3,0,258804084,1,28152
SwqνTp,0,54692823,1,6901
Γyγ1πu,0,331827368,1,38130
xeψσηn,0,147252313,1,13475
ΩTλtzV,0,454441156,1,35316
526Δcx,0,76554589,1,8128
u2oΣMN,0,288073639,1,27665
ΞχZaNo,0,391791111,1,41940
!υΠY4μ,0,371504823,1,40836
fγ0lΛμ,0,97005980,1,11888
V6k9Ξε,0,145786432,1,15697
ΔiφΨcu,0,311675204,1,29809
L7πYUΠ,0,84916364,1,8946
TuOΨnω,0,115124800,1,12114
HΨ8RTj,0,150324566,1,15312
ΠoKδ9Z,0,423128610,1,39942
υξeFB@,0,387237231,1,36951
sΔΦnu#,0,143528671,1,13072
gSαkυβ,0,78869015,1,8384
z21vΦλ,0,285283138,1,24434
zbJoΘf,0,338772091,1,28625
Λυ3NzV,0,416700692,1,41378
0cφ$κΘ,0,10722218,1,1297
υΣ69ΠT,0,280624461,1,26752
VjpNΩΓ,0,98391946,1,10464
φ2Pf08,0,396779617,1,37122
lσ7RΔi,0,260041624,1,24608
sFηQΛβ,0,169807070,1,16017
ε6φμΘδ,0,143359639,1,12895
pΞ5βkψ,0,227702034,1,22723
E78Ouι,0,138669446,1,15261
Π@αΩΞO,0,234326933,1,27252
9τυωδb,0,38913930,1,5077
TN9ΣxY,0,159382973,1,17301
Sgεob$,0,31663208,1,3777
uXSξa7,0,273393202,1,30341
Ωτ8μκ2,0,375959256,1,41878
bq1αΞA,0,140847408,1,15297
TεΨBRI,0,243794168,1,26130
YφRlew,0,131078442,1,15410
VdcHGχ,0,189728895,1,22325
$v@eΨR,0,348895966,1,38694
PzFtnδ,0,118334497,1,14112
nJZBf@,0,339067337,1,32385
ιMzZAβ,0,459041552,1,37138
3hjψ!σ,0,5663479,1,735
TFO2MΞ,0,311684669,1,32867
τCLW1Θ,0,381855640,1,32611
0Jδ4G7,0,63636922,1,7395
ΘQHZ8Π,0,359237843,1,34453
AT1φχΣ,0,92894586,1,9790
υγSyfΣ,0,418770962,1,36051
ToΛRk!,0,137222825,1,13072
w4ΨpφΩ,0,188870467,1,16161
oΘCq7@,0,240825008,1,21907
2vFλxw,0,24951283,1,2675
2αΓQ%T,0,41335944,1,4769
φivRFT,0,398773548,1,40836
C1OμvΓ,0,80712439,1,8046
#ΣQνM9,0,461725805,1,42360
μB60νγ,0,382352809,1,31041
ΠωΦoσI,0,363265676,1,33525
ξιΓθGΦ,0,296689288,1,27796
IχfΓ7i,0,138867889,1,13894
ΘφODΠσ,0,362777140,1,32339
isEΣQO,0,240545445,1,24852
$xlids,0,394978386,1,42358
ηhΘβτj,0,189600854,1,20690
aAQ#Yη,0,245017043,1,22754
w04O#Δ,0,198326518,1,22592
zΘDUHN,0,324182767,1,34227
υyΔhwK,0,287067766,1,33525
YMXT0A,0,394278419,1,38838
RzZασO,0,89820780,1,8304
ΘθlFNv,0,481276402,1,42260
QΦqλΘ1,0,108159424,1,12528
drJ12z,0,286849889,1,29540
V0Yν3%,0,162373062,1,15841
ΣξDιKS,0,424426470,1,41540
WΓafSK,0,246625462,1,20421
ZχμJΛQ,0,193384093,1,18033
π8Ekyc,0,398497975,1,34096
q@υi#χ,0,134005965,1,13604
6tΠ9σζ,0,53862966,1,3953
4λRyEτ,0,70729824,1,7281
