String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
!ξΞφ,0,13555146,1,392
NΓ7t,0,8985231,1,337
qβW2,0,9205864,1,372
b9TΣ,0,7274741,1,357
f2Rv,0,7386965,1,357
Qφ5μ,0,6391365,1,337
HγnΘ,0,4820091,1,262
ZqYj,0,6176989,1,337
HwUn,0,4896761,1,277
TpαΦ,0,4137855,1,237
ΓcηN,0,7091112,1,407
K1iv,0,5056960,1,297
mηY1,0,7753075,1,372
$mΘυ,0,6479522,1,392
$πnα,0,7112262,1,427
iJkx,0,5161660,1,297
Y$ζw,0,5106346,1,282
ηNVG,0,8259946,1,407
Uν0v,0,6232845,1,337
dbαμ,0,5419115,1,297
jR#Δ,0,5642053,1,302
δγy$,0,6380801,1,382
0$1E,0,6271299,1,277
αiηC,0,5787808,1,347
ΦPqL,0,6881947,1,407
7NDA,0,4528006,1,282
z3γσ,0,4719415,1,297
nαT8,0,6560543,1,372
jpbμ,0,5809235,1,322
βvΨ2,0,7010824,1,347
Δ6κu,0,7027420,1,392
tbTν,0,8263726,1,382
Fαχt,0,4469047,1,257
eΨτγ,0,4639645,1,282
ζMsΨ,0,6490536,1,357
%BOT,0,7617303,1,387
kηe2,0,6825241,1,372
cΓiR,0,5859812,1,312
8UrΘ,0,4046307,1,237
ΘνnB,0,7513849,1,432
πcmE,0,6843810,1,407
Fμηξ,0,4288935,1,262
zks7,0,6704176,1,407
@!Kd,0,6950901,1,427
RηΔa,0,4044397,1,257
ηtjα,0,6676434,1,412
κqf7,0,7836119,1,432
ΛRF4,0,7793805,1,432
Λ4EI,0,7276852,1,387
Pνζ3,0,7008217,1,312
ζgτπ,0,6505354,1,302
aπcλ,0,6571379,1,277
ahUξ,0,9173203,1,322
0FTt,0,6513276,1,237
Δ5uσ,0,6953502,1,387
Eb!Z,0,4506146,1,257
Zc9ψ,0,6392705,1,322
e1Ψg,0,5347861,1,302
9z3w,0,5949969,1,337
wvrp,0,11045519,1,432
ΦSrd,0,10467421,1,392
uaFι,0,10041924,1,382
νCuα,0,9110271,1,387
υUαδ,0,6603413,1,387
ΠYτl,0,6221233,1,392
wΨDV,0,6530249,1,367
γΨr#,0,5217583,1,322
4Σψ8,0,4549111,1,282
9ε4#,0,5350360,1,322
Hen#,0,3758962,1,237
ΦζRD,0,7067813,1,432
ηψdj,0,5964744,1,367
FmωΛ,0,3736494,1,237
NΣυp,0,4437312,1,282
pZLv,0,6500288,1,382
θτfC,0,9554328,1,372
UΦιN,0,8672838,1,312
πΞυΓ,0,7023610,1,277
θbΨζ,0,8061875,1,332
yU9T,0,6990618,1,427
k@4Θ,0,10243639,1,337
PFΔτ,0,7607658,1,302
ΘSκ#,0,7914525,1,357
jRωg,0,5745963,1,332
VdyA,0,4758825,1,287
4ιβn,0,4546403,1,282
XΓBj,0,5399834,1,337
ΣY2$,0,6223651,1,382
ψsz0,0,6677843,1,407
M$γk,0,4476772,1,282
u83η,0,6094313,1,382
7r$ω,0,4862032,1,242
jZ4λ,0,9759281,1,382
auJι,0,8982295,1,322
ΨlIO,0,10659091,1,427
gMΔG,0,6114939,1,347
ζΩNK,0,6004048,1,372
XRφ%,0,5797119,1,297
qΞ%Y,0,4643361,1,287
ξQC3,0,7042147,1,432
iuνD,0,7105037,1,287
Llna,0,6451122,1,257
yζ8φ,0,8874400,1,322
γ2φC,0,8754005,1,332
wΞ0t,0,9886814,1,367
oδ9f,0,6789578,1,367
θKΞH,0,6210684,1,347
zcxW,0,6662983,1,407
νvψΣ,0,4848629,1,297
kh9μ,0,6204582,1,382
Cλφβ,0,4044666,1,257
zJΩK,0,5266785,1,332
ωh#S,0,5622218,1,347
P8VF,0,5374215,1,332
tωqδ,0,5587218,1,337
IUfO,0,4013038,1,257
hdτ5,0,8012099,1,347
TgSs,0,11046430,1,322
4Vθδ,0,6326141,1,242
Φ3Gγ,0,10731905,1,387
PKθw,0,7209804,1,302
w$hF,0,8637928,1,372
z1%L,0,7406794,1,332
νcμg,0,8555780,1,392
v$ZP,0,7758279,1,372
σΞIK,0,7455791,1,367
$O7e,0,8231576,1,412
6VΘΔ,0,4626930,1,242
φnkS,0,8486445,1,432
0Lhθ,0,4622634,1,237
βor@,0,7044864,1,357
sΨλV,0,5860946,1,312
Cip3,0,5982011,1,287
ζFUT,0,6839916,1,392
WΘτ1,0,5198820,1,312
mzKΘ,0,5371707,1,322
iβwζ,0,4206357,1,262
Λiωχ,0,6391713,1,392
i!υs,0,4869235,1,282
