String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
v1rnΣM,0,32614875,1,15762
ξχΨHjr,0,43688641,1,21162
!EσFχA,0,34998118,1,16177
ΦqΛt$ζ,0,55963258,1,24497
L6γηξT,0,44736084,1,21462
JWrFΞΛ,0,46511297,1,23247
HμζΦg6,0,39380374,1,19282
KυFΣjφ,0,48920679,1,22402
μD3θSh,0,37075692,1,17537
YdΛζpj,0,32475238,1,15872
σΨ70δY,0,38808692,1,19727
Qτr85ν,0,48192315,1,24162
λaυσzm,0,33337552,1,16597
σxνCθΞ,0,49309895,1,24162
Dh%d$U,0,49099325,1,24897
Πrη$al,0,41210613,1,19602
kΨtR7#,0,49292435,1,22392
3ΨTψob,0,80337808,1,19297
OζτφZμ,0,47283935,1,19167
7ωτΘvc,0,41462583,1,18472
KΓoRzΩ,0,49504688,1,24477
azφαmΦ,0,39386934,1,18042
zγCιεζ,0,49390606,1,24492
!1hθΞξ,0,46963060,1,21467
Y#EjΦχ,0,34781660,1,17637
MxiUWw,0,52635492,1,24897
ξSEDCf,0,46102598,1,22707
7jMκφ#,0,48465348,1,22707
9CηpH@,0,39722558,1,19167
RηKoχP,0,42427858,1,21357
σo4PQE,0,50621431,1,25002
Gc#κuψ,0,48380241,1,22402
vχΓ#pJ,0,41716732,1,20147
xDE3αΔ,0,40905253,1,19182
b0uW@κ,0,40840185,1,19727
6ωAepW,0,39864445,1,19167
5ψlβWg,0,43811046,1,21042
IdZδET,0,41952254,1,21462
Pυi#νQ,0,51365113,1,23242
KΣφIδP,0,52511860,1,25002
νiH5αc,0,44000282,1,21477
TXwoBκ,0,48420439,1,21167
nU87kψ,0,50328011,1,19172
MζgΣJU,0,41302420,1,20622
εRkqgt,0,67764366,1,23237
MΞΘmΦτ,0,41321406,1,15872
qIηΘ@Λ,0,53488201,1,25007
#GιVIk,0,37829299,1,17952
SδBkJΩ,0,46784423,1,20517
7#PδTf,0,43950594,1,21042
JYεωπf,0,55577888,1,24477
WxuΞmQ,0,46838935,1,21487
Mκπ21β,0,45423517,1,20147
ΞωUeWd,0,38917263,1,17627
pSiφζθ,0,49037891,1,19692
C2htΠA,0,42189073,1,19597
MtgwCΘ,0,50178252,1,22722
κzhv1ε,0,40021089,1,20137
αBιUuυ,0,53691762,1,21917
χxσ680,0,50193025,1,24477
Σ!NxbΠ,0,43369412,1,19287
EβμSψz,0,42090304,1,21177
bχψzdκ,0,48815486,1,19822
Gψζwυk,0,35773637,1,17952
HΔγτχy,0,33907237,1,16702
4Zπ0νv,0,55119161,1,25002
0μSDGK,0,37644328,1,16607
δΛυWHm,0,39294768,1,18367
υ2ZτφI,0,42832698,1,19697
8bνι7X,0,38851208,1,17642
m9ΞISa,0,45893954,1,22402
xψsMXΣ,0,71563696,1,18767
6nWMDη,0,59480908,1,19832
ΔMiυvφ,0,36521994,1,18472
huΞf5#,0,49432729,1,22717
RΞtθmz,0,42775192,1,15767
ΞσQ3mΦ,0,38529706,1,19722
TηSκK3,0,51021579,1,22707
#WκνΣt,0,36660423,1,17947
j5νζVN,0,51952016,1,22407
θαυYzA,0,41045580,1,20127
ΛfΘBQ0,0,40220637,1,19277
WgPβsχ,0,32914594,1,16287
Ξs6ξjΠ,0,37335694,1,17957
ΛJΠδL9,0,47827422,1,22012
#gΛγoD,0,38616533,1,18852
yεWιOY,0,46597670,1,22307
ΓεI6Ξν,0,49224782,1,23237
4M!σSP,0,51582705,1,24167
4Kfυψτ,0,44737133,1,21177
DZO1ξa,0,52335338,1,22012
lΦFqfK,0,46123827,1,21602
%isfDη,0,43637543,1,21912
ι%χI2σ,0,40396288,1,18052
WQΔ7xN,0,31505324,1,16177
hQbnVι,0,46343352,1,21057
!DOΓtx,0,35188148,1,16292
ζKCιca,0,51205006,1,25012
ζQP2Lχ,0,44201397,1,17957
qtΩNBψ,0,36728522,1,18852
WF%νvm,0,45566318,1,20252
qgσ4F1,0,42373315,1,19697
Fh24εj,0,45796208,1,21072
iD0γvΨ,0,43433263,1,19287
PιdhΨv,0,52663497,1,22392
wZyjGI,0,47060494,1,22012
μφχjΦv,0,48004940,1,22002
p#Yφ3R,0,42055219,1,21052
δRΓMxL,0,39479614,1,19172
!ΓΛMαt,0,42237771,1,19287
eY8HRχ,0,49350424,1,21592
cΓΔG3Y,0,44924475,1,22017
JDιΓBK,0,53749715,1,15872
4ψk$Δβ,0,40929734,1,16607
qEβV%δ,0,34226845,1,16602
νt6aφΩ,0,49030483,1,15752
ΦΛCILF,0,69628591,1,18852
εbΛVhH,0,48636282,1,17952
B6ΠQαΛ,0,50463144,1,20942
αNRDτg,0,46710903,1,22712
ε4ιWΩe,0,52816758,1,24902
mOξ4yq,0,44889852,1,22292
kO37pτ,0,44059687,1,21077
6γGyYK,0,45220783,1,21177
δOΞεuθ,0,49066799,1,24172
υcωXkH,0,45000957,1,20632
3ΔCMdξ,0,42381520,1,21582
IjωMΣB,0,49612667,1,22292
45xQυd,0,41755513,1,21357
ζsξwjf,0,48135740,1,22707
λlκΓτδ,0,36449378,1,17522
CruλσE,0,41904057,1,20517
lnθΦ2S,0,46717949,1,22822
ξΠψMYw,0,49987756,1,24057
θ1N8zk,0,33030998,1,15762
πΨδζv5,0,44147834,1,21052
τza6Oθ,0,48595171,1,24477
ξφγNwΦ,0,43144684,1,20242
PKo!zΩ,0,49508072,1,24482
xnε5AT,0,47434216,1,23232
ΦΠYwMν,0,54077883,1,24902
dμη$Φ0,0,34888492,1,16592
JsQIpδ,0,43259969,1,20637
zΦPΠΣy,0,36840140,1,17532
%λKiYr,0,40289540,1,19692
ΘkCμ!v,0,53970148,1,24902
Θnk!bτ,0,41924849,1,20147
pΞmΠgF,0,39858497,1,19282
SRWΞJg,0,44150577,1,22712
$@θ6γ%,0,44983869,1,17532
F2Ξπfo,0,41744227,1,19827
IνβYG9,0,41595027,1,19702
χGRyfL,0,43883102,1,21057
xbe6Eξ,0,51853142,1,22817
Δ!2@η$,0,42958758,1,20532
2νhxδJ,0,32009714,1,16282
e1s0κ5,0,37093823,1,16182
CZwg9S,0,54292962,1,24067
v2JχOa,0,35283172,1,16697
BQ0wbθ,0,50159107,1,24487
R8iLaO,0,45204578,1,20242
ΘΣμBGe,0,47767670,1,24167
hOSNζY,0,53619446,1,24182
αIθeνg,0,107270496,1,25002
tAdγ8δ,0,57605329,1,17632
9rUkSc,0,64609747,1,20627
$sazvZ,0,41625141,1,18062
VEΩeθD,0,39637412,1,19587
Ψ%1W2γ,0,46348669,1,22022
τkmvwq,0,57346966,1,25012
xtYχΞ$,0,41828778,1,21052
78λDΩN,0,47300090,1,21912
fκqc9Y,0,39740436,1,19727
XmNΠMw,0,47549107,1,22812
MYδJlσ,0,46944393,1,22392
υSV8W6,0,46945096,1,22822
ΓPY#xc,0,43176668,1,20942
QσZδYε,0,36077131,1,18367
ΓnΔηAQ,0,59187366,1,21042
%I2Θu!,0,85560485,1,24172
6ζjpυψ,0,57266127,1,20937
a2moεG,0,53735043,1,19697
Nrhλt5,0,45037126,1,21472
jky!uQ,0,47554805,1,23242
ZΞ!ηyτ,0,37894200,1,18767
v#rZtλ,0,34241880,1,16287
DB%iωo,0,67246353,1,18057
9rΔΓuA,0,45975785,1,21047
MYμtνN,0,42967926,1,21177
ΦσRbdz,0,47571616,1,22022
PW4λξA,0,36664854,1,16702
$oσγyW,0,41726153,1,20622
sξ7φ5G,0,37899219,1,18857
ψQsεEo,0,43037600,1,19827
ΣRVGδe,0,45906906,1,22707
L!ZΩαΔ,0,34308943,1,16597
i$g5pτ,0,71686367,1,20537
ηxvRζξ,0,55173357,1,24062
λaHυAS,0,41239987,1,21047
XkRεΦp,0,55896805,1,24057
tHeu5Q,0,43414713,1,21487
nsL@IΞ,0,43950509,1,20937
RzHlCι,0,50608467,1,25002
98hl3λ,0,71639298,1,23237
υYχ$αΞ,0,64782068,1,22707
0je7rλ,0,48865287,1,21072
RΘIQGμ,0,47948478,1,23232
TχΨυ#B,0,46015918,1,19822
9YδιxF,0,81125344,1,22707
Z@σwe5,0,79728755,1,23142
ZεΔΠNζ,0,60160906,1,19277
ZrδDχC,0,44971219,1,20947
BUφuCε,0,35354207,1,16602
hνBΓP$,0,41367765,1,19282
oκzXΨK,0,37467936,1,18482
EεOpTS,0,39268900,1,20237
TWβμAd,0,38505037,1,18362
as2σA7,0,44593282,1,20627
MnγmgV,0,46178258,1,21467
W2ipeu,0,40151436,1,19697
ΦιΔQωη,0,50388388,1,23252
λmcYTα,0,39979034,1,19832
bIQσψω,0,60230881,1,24582
XμQGTy,0,33113171,1,16712
φ@VmHg,0,39919382,1,20517
CWΦEX!,0,42297850,1,20947
υAιoRΘ,0,57800802,1,18862
2σΞωγφ,0,58086069,1,19302
M!φξαn,0,52708106,1,21367
ΩgξεΞσ,0,37656258,1,18057
GA7uyB,0,50368849,1,19722
ΦlQsπζ,0,52833687,1,22717
xG4lχγ,0,39771125,1,18767
fzαkBp,0,47711291,1,22007
Mzb7Tβ,0,50211572,1,22022
ENaIΛτ,0,39892075,1,19832
βPbHTR,0,48803725,1,22827
#hωRπΠ,0,44041718,1,21072
BπGa1ι,0,60132189,1,24592
BπAqζQ,0,47084252,1,24057
BθuIl%,0,36561574,1,17632
yλΣΓpΘ,0,42268038,1,19692
WΔ%CVg,0,52372358,1,25002
Ψ4ΣO%ω,0,39510306,1,19692
κβnηCυ,0,45975590,1,21597
Δj7νlx,0,44593362,1,21497
Φzπvδr,0,53178025,1,24902
ηheIFΣ,0,44417170,1,21597
ΓBPθrG,0,52606685,1,24477
$ηGβzB,0,42764560,1,20627
CmiUHδ,0,39838740,1,18362
a2W@μΦ,0,35634259,1,18062
σξlSN2,0,38336551,1,19587
πx6%ωΩ,0,95568773,1,24587
PO9Φ7w,0,55173722,1,22812
ηcVΩΛ@,0,47227621,1,22292
dzCΦδp,0,44284990,1,21162
#YDLεc,0,40913103,1,21062
xΨυupZ,0,77588699,1,21377
PτBγOH,0,52337339,1,21172
ΓθΞOγ0,0,43318235,1,20522
vΓ3ιθ5,0,46411719,1,21177
ΩεΔκcx,0,40543936,1,20252
bnHvηχ,0,42112347,1,18372
Ωμg!ηo,0,32435252,1,15762
ε$rDΓI,0,42560320,1,19722
2hSDAμ,0,53243322,1,24897
γτORXz,0,49849140,1,24487
ιΞMDdΛ,0,35099834,1,16602
ψυωε8γ,0,41335805,1,21077
5ΞoyCω,0,41905740,1,19277
l4ΠCχG,0,44058819,1,21357
Z2XHo%,0,38839818,1,19697
!kγAPN,0,44196000,1,20137
Zk1λπh,0,47928882,1,24077
ωdψeΘ3,0,39658965,1,18747
oO5kθP,0,71037996,1,22817
8ι04KV,0,52887657,1,20517
σ4ψkIB,0,45598837,1,20627
ιbΨQtc,0,40160381,1,18477
aωΦEoβ,0,38885747,1,18377
Sg4@cΨ,0,41559561,1,19597
xΞbΔiY,0,37991226,1,18762
Γκ0ΞV9,0,68985174,1,24917
iMXlθh,0,48561012,1,21482
Svχμ#2,0,49382447,1,23132
λΓβBLα,0,39854850,1,20137
SCεθVφ,0,46231991,1,20252
ωΦ9hNq,0,38867835,1,19812
ν!8iJ#,0,32061992,1,15852
κRφ5υθ,0,43104919,1,20937
ΨδSL4ψ,0,49174945,1,24162
JψλDjR,0,44920433,1,20947
ΛKδRπF,0,58690408,1,24477
lγ8SWΠ,0,44211515,1,22017
ΔUHYωV,0,40917420,1,19282
KVXNνI,0,43826400,1,21477
κyυUgΣ,0,54874966,1,21907
FgJwVo,0,38662726,1,18372
fωΛ1Σμ,0,38996560,1,19167
bλπζκC,0,45906653,1,18467
qΛβgza,0,36826838,1,18367
rΣe2z1,0,58827879,1,24482
1ΣOκψα,0,44884585,1,22017
Fτεγ%z,0,46493180,1,19822
1φpVMt,0,43974421,1,21477
Oh9Πzf,0,56523201,1,24057
ΦrζβjC,0,71509172,1,18857
ΨdαACη,0,50862426,1,16602
xfvHwo,0,51490031,1,21057
ΩΨAk7t,0,42234477,1,21042
κbB%νμ,0,43988398,1,21042
Ψπ@φ6r,0,47584070,1,22397
eΣowΘ8,0,48436101,1,21912
LIcJ7Ω,0,44666474,1,22812
jeZφCξ,0,44837762,1,19692
r2BΩυy,0,35360758,1,16182
pσ@Πyτ,0,41275742,1,17537
zα4ΓUB,0,49783034,1,22817
M#YSιG,0,38484166,1,19697
βjTCΘN,0,54116364,1,24177
Γy$CMφ,0,54920583,1,24072
CGπΛwu,0,44613043,1,21467
wD9Πue,0,33115778,1,16282
ΓvΛVeD,0,61312277,1,19692
bΦ%azυ,0,41928025,1,19307
7mGYθZ,0,39544458,1,19412
σIχ1ω7,0,54003572,1,25012
Ψy3UOm,0,45067382,1,21067
mπχφιs,0,42171235,1,21042
2LQHJi,0,34974015,1,17537
FαvpΛε,0,45651885,1,21177
ΨgXθyU,0,38215008,1,19167
P8QΨIi,0,39656008,1,19307
3fcHkl,0,31867308,1,15757
ωumr4Λ,0,33447966,1,16592
2Ψwζ9t,0,35285658,1,17627
fVAιJl,0,31226189,1,16182
ηνξzWΘ,0,42126980,1,19287
kJΦ#Pβ,0,45437419,1,21912
CΠh%7w,0,45492681,1,23232
uπJεp0,0,65960331,1,20232
U$ηΠGS,0,49258650,1,18047
nΣ$fAe,0,58737106,1,24902
ημβbVF,0,41391378,1,19697
Ψozκ#C,0,39837352,1,20242
daγZ$Ψ,0,37532278,1,18042
oμφXbσ,0,40594328,1,19282
Θ%gbrp,0,43231581,1,21072
μ%VTrN,0,46368541,1,21497
αuqCfγ,0,37062499,1,18062
W$US1p,0,41015466,1,19412
λGQeHμ,0,37602153,1,19167
ΛεMxys,0,43312564,1,18852
FΨOZlT,0,37193468,1,19272
eτΘαδ!,0,49111952,1,24162
E6SvχΛ,0,36947724,1,17942
χΩπf5G,0,44264266,1,21362
dVΘαΛl,0,33497857,1,16287
rΛW7M%,0,38083654,1,19302
zn@Vτε,0,48903424,1,22722
hNS5Dφ,0,50621024,1,24602
τiΠ2s1,0,52820013,1,24902
ψ8HLiS,0,34902771,1,17937
7κΦqiI,0,38099134,1,17952
φsυkωΩ,0,42866175,1,21467
ZPRβ5I,0,38532685,1,19287
Xo0μθ4,0,54097715,1,24492
κkξCzn,0,44140048,1,21067
bε9AFξ,0,45585736,1,23232
zχυ%IΣ,0,38723959,1,18372
!τrWPψ,0,42530706,1,21482
ω0kpT!,0,38136633,1,18467
HΦΩηUu,0,47064604,1,22817
wηTελω,0,41081189,1,21167
δβhdLP,0,50535096,1,24902
iΛl6R%,0,46272023,1,21367
σφλνsS,0,52074652,1,24907
κΣθΔΓk,0,43449802,1,21067
%XfΔjω,0,48406193,1,24062
aν78o@,0,40300242,1,18857
UMpT$σ,0,44242194,1,21912
ιπτφωλ,0,37676324,1,18467
!βγ$1ω,0,46702777,1,23232
τ82Kφξ,0,48979615,1,20627
μνh2HZ,0,39204338,1,18377
wgpx!ζ,0,43605010,1,16287
AwdaΓ5,0,65040128,1,15757
lO!a%4,0,64180380,1,24167
κM@1iΔ,0,43735631,1,19722
ι#gνMW,0,40711984,1,20532
5uψ!K0,0,41641352,1,18752
6RNfεβ,0,35800242,1,18377
lVyxξβ,0,36573085,1,18052
UθZEεa,0,38329035,1,18367
κPλWG5,0,46133034,1,23142
σΛ$Σk8,0,35813376,1,15862
ΓΣ#πOJ,0,42740759,1,21177
ZψC#Nπ,0,47274639,1,20957
9μξνx0,0,41418868,1,19182
ΘΣNwRζ,0,51710006,1,21907
J42ωrn,0,48072719,1,24077
ξwctχΞ,0,46444121,1,19167
$!wΠhp,0,46128385,1,17527
BΠΞiψq,0,41216657,1,19402
hAξocD,0,47981453,1,20622
vNIΦ@l,0,61298768,1,18467
βgf9Tγ,0,56383093,1,17642
τ0yRsv,0,77514040,1,19692
υamχιE,0,59031761,1,21042
Λ7HΣ9k,0,34748243,1,16287
t7RjVΨ,0,35595264,1,18052
Φ%vdσx,0,39295130,1,19307
d%lΩwτ,0,41104684,1,20252
Z%dFBφ,0,53143369,1,24497
jXtq1ζ,0,49710074,1,24597
0fVνgA,0,34479905,1,16712
zSiCω$,0,44289703,1,21467
iυnΦ#H,0,53546955,1,24597
κΞ#Δγj,0,31974286,1,15762
φhOK4B,0,50092739,1,22812
WF#oiG,0,34630766,1,17527
σχ%τKη,0,34192000,1,17627
WR9jΣβ,0,33826598,1,15762
WE8π0h,0,32068922,1,16292
hπ1ySΓ,0,48671429,1,22407
dvs50r,0,35786523,1,16287
UβGsEl,0,43578794,1,21597
WQλtν2,0,52168702,1,23232
sDFΨ6ε,0,32045736,1,15767
ΘOceπK,0,44789763,1,21497
vGzk7g,0,39708935,1,19692
ΠιπMνγ,0,40155475,1,18482
dvVcnx,0,31681487,1,15767
1izΛπα,0,44783769,1,21907
87emτW,0,40488116,1,20517
φκ4LΞΦ,0,42959441,1,21062
ΨΣQ3iΞ,0,44124374,1,22707
r4ΣσaK,0,38506147,1,18482
Q1πW7ω,0,44693452,1,21357
hWzoOμ,0,39177868,1,19587
ThΨHΠλ,0,41832734,1,21062
γLNz@ζ,0,44888143,1,21052
σAlζUS,0,42927999,1,21472
τdL#@π,0,43880084,1,21377
rpsQπx,0,41215435,1,19727
βBσj0υ,0,43835555,1,21062
x9ηRθγ,0,41460127,1,20252
T@9ιeU,0,41616947,1,21462
nHχwaε,0,42624566,1,20137
sXpσFN,0,46504968,1,21597
13δΞΔΠ,0,35391283,1,17957
!ταuCΞ,0,53867477,1,24897
N2Hhnε,0,39458523,1,19282
1Zυu9@,0,44412633,1,21902
lZ@7gκ,0,53065936,1,24597
λχUptA,0,52859791,1,24172
P5ΘβTν,0,48006886,1,22812
Ωh0dm4,0,42348609,1,21487
ξφχnΦq,0,47485632,1,21897
%ΦgIΨπ,0,38070355,1,19402
5ιωxξ3,0,45075784,1,22392
vΦpeβ0,0,41529699,1,19707
4QpCEι,0,44372154,1,21472
ΣqiH5χ,0,42774908,1,21472
EΞhGaπ,0,31857745,1,16602
E76χβη,0,33997900,1,15757
anψσ2F,0,44648377,1,22817
f3N$nΞ,0,38411156,1,19587
eεaz@κ,0,38751409,1,19817
ν5ΛΩδa,0,39950500,1,19722
ZBχβoL,0,54704800,1,19277
ΓcΔβDΞ,0,81112932,1,21042
EτSλχs,0,54611932,1,21057
ZXq9ak,0,54601747,1,24177
cτχdΠΞ,0,48676118,1,24477
δpk6Πm,0,36818109,1,18367
Y1XD3J,0,82898294,1,20252
r7hvυR,0,45713407,1,17947
SoaζΓj,0,38002786,1,17532
hVIΨ7!,0,41691289,1,19692
π8kΛ!Δ,0,50600777,1,23242
Pdagns,0,53405608,1,20947
SθvνΞf,0,64052518,1,25002
gkινM@,0,45027432,1,21482
Yo1νPC,0,50627441,1,24492
IλθtdV,0,52589926,1,25007
ιMυUCν,0,47822942,1,23132
suCRφΠ,0,31733709,1,15762
Mc8JιΓ,0,31947229,1,16287
GpωsOV,0,45857179,1,22292
χzHjwr,0,58706084,1,25007
Ψ60Lκ9,0,53083813,1,17642
n87V2K,0,58204550,1,22022
CfUZqd,0,46120721,1,20632
λτoδ!Δ,0,44233154,1,22017
VZ$GD4,0,50075627,1,22017
yλzDNx,0,36271100,1,18377
PΓmoHΘ,0,44666453,1,21477
ωrΩ6Ga,0,39124267,1,19832
TRCχ54,0,38778232,1,19817
κ9uiY7,0,44194492,1,20627
καγMηA,0,44920586,1,23127
52λπαμ,0,37762899,1,18747
naφvθ7,0,46165637,1,23132
ΨLCBsΦ,0,47266136,1,22022
dWyH8f,0,38234764,1,19692
ξHζηΦI,0,41288082,1,21077
hVψΦvΣ,0,41652017,1,19832
cn6Wυω,0,48862449,1,22707
αΔBAv3,0,50586186,1,25002
υΓ62lΔ,0,51201256,1,24487
Aβhqχ!,0,52101004,1,24897
7θNA6Y,0,32329978,1,16607
εcjΣV2,0,42200740,1,21042
539ΠκW,0,39094497,1,19277
0%ΓΛBU,0,48927693,1,23127
RQγ6@X,0,37104446,1,18477
JWσψGF,0,39823344,1,19587
O$Aα5Γ,0,35970497,1,17637
ηκhΦpΩ,0,39969354,1,19692
4ZΠbaV,0,51544754,1,24897
yxE@Bλ,0,48628976,1,24072
θχγΦEW,0,49749044,1,23237
OιaΞQw,0,45364143,1,23127
χ3!KiZ,0,33156103,1,15862
C!3μI@,0,47610805,1,22722
JΓν1xX,0,45249188,1,22297
PaAξαΣ,0,41218007,1,19727
e4Y9f5,0,35494462,1,18467
ΦlS#3λ,0,51140157,1,25017
γAgωDι,0,50753142,1,24597
zωIσμγ,0,38182503,1,18482
iRNdεJ,0,42352253,1,21377
ιΠsBKΘ,0,41119430,1,19292
RΠXΞr3,0,50740624,1,24897
κe04υω,0,38124834,1,18747
ξ5aZ84,0,31478129,1,15857
δZπζ7#,0,50920338,1,25002
Ψ$Caζξ,0,46344920,1,19167
vR7L3α,0,39920974,1,19832
bξκλΞ@,0,36029918,1,18052
@MβvΦν,0,42767531,1,21357
2KψΓ7P,0,42882868,1,21172
E%KPφT,0,42464596,1,21357
sYΩIηδ,0,44714095,1,19397
BχκmΓ@,0,46225859,1,22287
πRG70H,0,42092021,1,21182
GQnEeε,0,42768955,1,20147
njΞΣλι,0,45873391,1,22397
ψΞvαqz,0,34870484,1,15867
ζδBLZJ,0,40865737,1,19302
NTX5νξ,0,38799438,1,19702
s3ZΘνy,0,34405039,1,16707
s346Πκ,0,34051307,1,16177
EBh3bj,0,41769438,1,20142
3θnΦγL,0,31358733,1,15752
bΓvgLμ,0,49450392,1,24057
dZχl92,0,51463944,1,25002
ZzYd1#,0,50514283,1,25002
soξJυτ,0,36044252,1,17642
VZsφ@κ,0,42239487,1,21592
σOBmrV,0,47207162,1,22812
νFιWYh,0,36029356,1,16187
GwUgχγ,0,30906526,1,15767
θμG0%β,0,33248293,1,16187
εQxπuv,0,41835281,1,21462
71Bλιf,0,42254508,1,19272
@μηνQU,0,38665294,1,19587
ζDγΔκ@,0,40134853,1,19697
Z!MΣτS,0,38993297,1,18752
MlυψiB,0,43248316,1,20942
j5GuΨq,0,52772505,1,24492
κJuchL,0,42702996,1,21067
%aZωfB,0,45641628,1,23242
ωgψKsN,0,38374165,1,15867
kμκScβ,0,32915889,1,16712
IhΦγce,0,48394043,1,22812
r%tUΞβ,0,46496130,1,21917
χMWωλy,0,44831519,1,21077
wRΘzσω,0,36581249,1,17622
μΣzq2M,0,45454683,1,22012
ηΞ%NΓA,0,44746884,1,18752
5$gzP@,0,70449878,1,22397
HvsLΓσ,0,44937614,1,18757
ζ7yO$A,0,45277671,1,19697
μz#Φ9a,0,41403838,1,21167
γ9rΠυm,0,48392623,1,20527
7α1kqκ,0,40296260,1,19397
Ωψδqeo,0,42542056,1,16712
υηνFBe,0,47984667,1,24067
uN$lAL,0,43382157,1,19822
rBPH6γ,0,41912645,1,19412
MynO1G,0,62590659,1,24587
ξχ2EM@,0,42326878,1,21487
2IFOCα,0,43373275,1,21177
εr2νωξ,0,49236875,1,24067
be@γiψ,0,40791060,1,18852
PμyΨδε,0,33330194,1,16602
θΓV@l7,0,47878710,1,24062
fuQθnP,0,32491233,1,16182
γQΨδnU,0,36608582,1,18852
σΞlΣWf,0,43149932,1,19272
E47ω6F,0,42446081,1,21477
ημωbjζ,0,40225319,1,18762
ΞOmΘ0Z,0,44203692,1,22022
Λ54pμχ,0,38468517,1,18062
ι@θΩΘt,0,41188287,1,19167
JEwΣχT,0,42458128,1,20627
φ6RzJr,0,39538588,1,18747
D5H7cK,0,39408424,1,20147
3qτrsW,0,47089914,1,20232
xν6Kι3,0,66801433,1,19272
%ΨrΔWQ,0,56367437,1,21047
JUteδd,0,38189746,1,19172
XLFtC4,0,50654867,1,24067
φσΣπχT,0,37770471,1,19587
cAo$ηR,0,34139687,1,16177
Θ!Rδac,0,38033594,1,19277
cιεjrg,0,43323497,1,21042
Θκζ5νv,0,50293538,1,23232
UBv#ΔA,0,40455993,1,19717
ιbaΓNπ,0,32948587,1,15867
Fχ8τjy,0,100777216,1,19407
δΣaWZU,0,60959476,1,22707
ηoλj#%,0,58164720,1,22817
26πΨf@,0,42285241,1,20237
Hη6#Rc,0,50363109,1,24482
ζ7Hθ6ψ,0,41444084,1,21357
jφqWwψ,0,62277512,1,25012
pΓV1#i,0,45083858,1,22022
AθRψlΞ,0,42232001,1,20937
%P!JMZ,0,36045901,1,17642
ψRuωv4,0,46926792,1,21597
aΞheτδ,0,31139430,1,16177
ΠΛχkw@,0,45735529,1,21047
πΣEusb,0,49462680,1,24067
tFχ!vι,0,36324548,1,18477
MY5vζA,0,51512189,1,24482
ψΘηlCp,0,57466994,1,16697
κξ%69@,0,46654369,1,19172
μεδhse,0,42975480,1,19812
γ7s#Qζ,0,48730992,1,23147
!CνBθF,0,53202273,1,24167
θiδΨNm,0,42232856,1,21492
85HDAa,0,50491734,1,23142
zyUωμΠ,0,50621290,1,24597
ΞK!βGL,0,46315801,1,21592
βV#@τν,0,53258320,1,20517
5jfωd4,0,59735250,1,21177
B@τjΨx,0,35161296,1,16707
9ηzPξΘ,0,52029107,1,23242
j7mFzη,0,41210052,1,20947
σ8Oκγ2,0,49042985,1,22707
γβ6Σχ!,0,44008534,1,22392
03ω7sg,0,61286311,1,18857
εηυhI5,0,38703031,1,19692
F0βCΘΞ,0,38089775,1,19692
