String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
KξΓJ,0,151883,1,798
ωDg!,0,308470,1,2378
Σ$Zδ,0,139720,1,103
3Rωυ,0,219860,1,688
01γN,0,246305,1,1638
λjαk,0,228118,1,1403
ναnq,0,177533,1,1033
εΠ%m,0,1209246,1,9997
ypzΓ,0,164026,1,438
Πωξx,0,662525,1,4883
ανMm,0,369778,1,2708
XB3κ,0,170064,1,593
ζOxl,0,521925,1,1188
NβIw,0,129537,1,313
ΛvL3,0,153412,1,703
γσlE,0,266284,1,1163
3GΞΔ,0,557186,1,4103
5ξΓγ,0,491767,1,3488
0Γ9X,0,136800,1,553
uLpX,0,237268,1,1338
ΓPωψ,0,440641,1,2068
%MoS,0,277338,1,1028
%!ND,0,546211,1,3913
85#κ,0,353907,1,2443
ΠPUR,0,321540,1,2168
ΣEPI,0,297138,1,1873
Bδ$U,0,190149,1,1098
Glλβ,0,119738,1,83
3v1ζ,0,277415,1,1813
MmUF,0,203671,1,588
1OωP,0,126690,1,213
eOKD,0,1764358,1,7467
jβ@V,0,972473,1,4298
6rωw,0,310820,1,1063
ZT4υ,0,100868,1,8
18!L,0,1404945,1,6082
EΞBγ,0,890685,1,3063
WEG!,0,576723,1,2573
Cr3k,0,275078,1,778
2OgE,0,178564,1,308
UψΩ@,0,106338,1,43
K!φΨ,0,803499,1,2818
Idσe,0,566707,1,2243
RΦΔS,0,1006840,1,4668
ζΦJe,0,195978,1,473
iIΨp,0,4270350,1,5082
UVχo,0,1180757,1,5027
hsuΓ,0,238695,1,703
θXZS,0,340839,1,1183
vdgG,0,136084,1,208
pΩIΨ,0,611594,1,2543
aqλθ,0,164753,1,203
2@ιG,0,185469,1,568
yfA2,0,176361,1,373
qo3γ,0,275208,1,793
%kνy,0,412796,1,1423
ξnkw,0,198731,1,453
υΛh#,0,813466,1,2488
νσgl,0,579850,1,2238
ι#lg,0,382170,1,2653
ΞEΔz,0,306110,1,2028
τgεI,0,206226,1,1058
Kκψj,0,449215,1,3323
Nj4U,0,491142,1,3608
χgs%,0,147526,1,668
J@fW,0,124803,1,383
ΞoAn,0,190441,1,993
KΓMΔ,0,259383,1,1628
Γ6e8,0,146068,1,463
D$lu,0,144628,1,448
9δ#Ξ,0,391728,1,2918
PΔΩ5,0,151373,1,733
ζ1υq,0,184537,1,453
νHI9,0,1301019,1,7412
HεrΔ,0,560101,1,2758
R1Tε,0,134203,1,263
2pσF,0,416079,1,2008
#4qA,0,199376,1,743
Vwnω,0,282638,1,1993
E3κi,0,341106,1,2968
βΘqf,0,163841,1,953
anWΔ,0,326973,1,2828
σruG,0,647746,1,6757
ΛXyκ,0,336615,1,1738
dCJK,0,383254,1,3378
L6%J,0,302526,1,2153
@YuR,0,517698,1,4643
uCVX,0,388034,1,3423
KφFP,0,173830,1,573
Lwξ$,0,341954,1,3043
pBmo,0,334008,1,2643
Ψ0aj,0,105928,1,418
xRlΠ,0,102403,1,323
eΨox,0,260210,1,2118
bχVv,0,482060,1,4533
θ0ΘK,0,75990,1,8
dΛkX,0,171134,1,968
Gκψj,0,421679,1,3648
δ7WZ,0,220619,1,1438
Ωlor,0,127067,1,543
ξpQl,0,299224,1,2688
πyχr,0,87109,1,148
7UCY,0,178283,1,1253
%τλξ,0,242988,1,1538
JM5a,0,599563,1,5297
νι8ξ,0,387136,1,3163
hfq8,0,265298,1,2058
d$D0,0,180462,1,1078
ψhUχ,0,219438,1,1558
aT8λ,0,126299,1,348
πθLδ,0,89356,1,163
pKπΘ,0,231068,1,1713
u4Ω0,0,123024,1,528
KξμX,0,431653,1,2823
2ΠζW,0,190164,1,1278
oSν#,0,119106,1,598
Z2Tφ,0,192423,1,1303
ΦγZa,0,526851,1,4943
jHμs,0,320859,1,2783
υcfW,0,85761,1,128
Φ6QJ,0,119936,1,423
XζcΞ,0,239075,1,1808
@DΔX,0,461279,1,3958
nilM,0,417210,1,3628
9zγπ,0,127036,1,513
ΩεqΞ,0,90024,1,163
D8JΣ,0,83639,1,153
Nβwu,0,326743,1,2658
Πqn9,0,194980,1,1043
ν1LD,0,237383,1,873
daFO,0,254450,1,948
Pxλγ,0,146254,1,363
χHτ@,0,132585,1,228
IβEe,0,148496,1,423
eαv6,0,206119,1,833
tzΨ7,0,96527,1,53
KmκΨ,0,107464,1,18
%πΓO,0,193114,1,648
μlΞβ,0,278957,1,1083
V6BI,0,926300,1,5172
vμyΠ,0,289091,1,1333
ξνγτ,0,280792,1,1298
wψD3,0,286713,1,1543
n1μΘ,0,10954783,1,3883
ξwTν,0,180344,1,203
ΓFΨN,0,857711,1,4043
c@yΛ,0,239782,1,463
nKl!,0,434588,1,1838
ΛλXy,0,568636,1,4833
ΣCωu,0,136380,1,698
Ψbto,0,770074,1,4628
GΠιΞ,0,438512,1,2273
m6ΘT,0,526315,1,2643
DΩzZ,0,164964,1,433
υKγp,0,211818,1,778
Vt1Ξ,0,534233,1,2973
5γηχ,0,507471,1,2428
mΠOΣ,0,475144,1,2398
NZγΛ,0,185277,1,473
Σwχε,0,280904,1,1203
Prcη,0,212780,1,808
νBjD,0,312020,1,1463
Eξz$,0,293633,1,1153
oεξP,0,640782,1,2768
λpLz,0,129573,1,288
cRnQ,0,235060,1,883
S26L,0,111896,1,118
9#$2,0,437167,1,2368
3υiP,0,313728,1,1498
SOι3,0,184425,1,1243
RθkB,0,357691,1,678
IμΦz,0,371362,1,2103
!t8Q,0,247796,1,1918
aβiJ,0,443970,1,3848
TaYξ,0,829015,1,7942
ZWG2,0,177324,1,1303
ZΓA!,0,230141,1,1728
bL@5,0,656948,1,5897
njχM,0,344783,1,3028
jΠ4χ,0,422073,1,3993
ωfXχ,0,128845,1,688
αRω7,0,693693,1,6257
Σ5H@,0,581632,1,2898
6XBΓ,0,145961,1,248
Sjqi,0,165925,1,478
Mν9l,0,128762,1,223
LΣω$,0,197167,1,743
μ6h5,0,397987,1,2178
βΔκv,0,389027,1,1918
0zt1,0,106288,1,418
9zζc,0,409237,1,1868
ωDj#,0,147996,1,253
B32e,0,1129502,1,9422
gμ9J,0,97076,1,233
qκΩZ,0,510667,1,1673
iΛAσ,0,119064,1,218
apMi,0,203786,1,1548
TΓ@Π,0,146009,1,658
Jthi,0,211522,1,1288
λMV3,0,141737,1,758
δILV,0,89133,1,13
Haζδ,0,573058,1,4853
ΦΠΓR,0,472872,1,2283
ζC4K,0,360240,1,1553
gKVj,0,109298,1,148
υΔχQ,0,208493,1,708
qjex,0,114998,1,153
Θs0M,0,484662,1,2398
μδTα,0,198315,1,823
K!χΠ,0,78505,1,23
@F#ξ,0,145126,1,823
R8co,0,182419,1,1233
λQΔ4,0,92630,1,153
ζbxV,0,209309,1,1333
t15G,0,275009,1,2183
OΛΠY,0,289613,1,2398
ΩH#N,0,462039,1,3943
gYΔΩ,0,396480,1,3758
$H0K,0,325341,1,2893
NZΨM,0,75277,1,68
72Pσ,0,309163,1,2648
χrcW,0,235718,1,1778
lMcσ,0,207623,1,1458
θwσ$,0,156078,1,888
sδNX,0,170002,1,813
υwPB,0,165620,1,138
P2CG,0,199250,1,1338
GΠδR,0,160308,1,1013
hLv%,0,210818,1,1463
0RΩK,0,129097,1,533
UO4E,0,202782,1,1623
oHηm,0,264203,1,2193
jLZq,0,179373,1,1193
PπvN,0,110251,1,553
fXψZ,0,203620,1,1153
CQUL,0,118991,1,38
tC3κ,0,281404,1,2293
ωPKν,0,226445,1,823
19gψ,0,203737,1,1133
φgηe,0,302472,1,1188
E$Gs,0,187997,1,748
boUγ,0,129142,1,458
6kDΠ,0,2828407,1,3518
μ#tω,0,422885,1,4168
Ξwdp,0,116523,1,863
@eνh,0,150752,1,1043
φOBη,0,328805,1,2938
8σGK,0,116318,1,668
NiFD,0,95617,1,498
τzWh,0,106639,1,623
νSημ,0,602578,1,6227
NξDU,0,100489,1,503
YMzk,0,192972,1,1518
εfic,0,1340918,1,14381
Θυu8,0,169000,1,1258
0sΩY,0,74563,1,223
rRΠ!,0,79156,1,183
!ψφ#,0,188346,1,1608
Rt#Δ,0,217737,1,1933
τfRχ,0,130500,1,888
yNHν,0,180606,1,1553
ψυf#,0,388554,1,3948
mVO!,0,276561,1,2498
φΘhΞ,0,337451,1,3128
υβFy,0,669911,1,6252
s69Π,0,269774,1,2418
s@U6,0,301753,1,2798
u6HE,0,240632,1,2073
Npπg,0,411102,1,3783
3φqE,0,154195,1,973
ΞLe1,0,415131,1,3328
θF7d,0,111355,1,478
qΛησ,0,193553,1,1473
χsxν,0,276627,1,2303
q9σ#,0,268331,1,2533
ζOM8,0,72086,1,83
θ1mW,0,259308,1,2223
ΣZξψ,0,485540,1,4378
LZζσ,0,82706,1,138
hQξE,0,71041,1,38
Φ26Θ,0,440475,1,4068
vWfz,0,140970,1,843
πΓΦX,0,119160,1,558
Hyvτ,0,307784,1,2723
xEkH,0,217603,1,1798
Ωcυp,0,155092,1,988
pτΦζ,0,885856,1,9447
!rLb,0,195899,1,1213
Qε8β,0,121397,1,648
τυιi,0,102856,1,433
CoiΨ,0,247842,1,1978
qπXμ,0,191960,1,1418
ψγdV,0,330822,1,2803
MzXJ,0,495660,1,4883
6Bηo,0,167256,1,1203
EQθm,0,177652,1,1268
σgLα,0,442936,1,3988
WjPφ,0,171381,1,853
Ξzγ5,0,198107,1,1568
VCxw,0,146594,1,183
ΣkrY,0,209797,1,1093
znιΨ,0,99966,1,333
ντ9s,0,155665,1,1018
BodQ,0,71298,1,43
cBeμ,0,86797,1,53
pνm9,0,355187,1,3408
uAzΨ,0,550925,1,5452
φUPπ,0,226705,1,1823
σzZ7,0,117166,1,478
AβtI,0,199529,1,858
NCγy,0,174975,1,468
wlc#,0,260260,1,1263
ωμ7Ω,0,142345,1,583
ewν8,0,447134,1,4268
4fEΔ,0,201563,1,1158
Λδλ6,0,465353,1,2543
G6fφ,0,224015,1,1028
χy4z,0,517351,1,2628
YSδq,0,213700,1,1128
cη7F,0,562991,1,3083
ΞnAω,0,1198357,1,7222
MξUI,0,193435,1,843
πκtM,0,807817,1,5012
9aN8,0,199913,1,1383
i5Kk,0,112178,1,528
καψΓ,0,333068,1,2628
oSθ5,0,750989,1,2388
κ#Mφ,0,610346,1,3403
!αTΞ,0,143244,1,248
CBQθ,0,204692,1,703
pΣγΦ,0,441352,1,2243
σ5xV,0,306775,1,1448
MKHγ,0,534939,1,2613
Ξ$ψK,0,996623,1,5817
Jj2c,0,86046,1,58
λnNr,0,159095,1,518
ΩιRβ,0,399078,1,2218
ΞoIΓ,0,99575,1,8
9ιGk,0,612584,1,3353
FqΔι,0,172782,1,613
δG9Θ,0,219978,1,858
lyOP,0,553013,1,2393
Xr@γ,0,244334,1,1008
κSWI,0,405035,1,2508
XYS%,0,600099,1,3538
#GrL,0,648628,1,5757
ΠωBa,0,2000602,1,3888
wOθε,0,187437,1,118
dδ7N,0,243074,1,1178
pεIL,0,273186,1,1133
Cξ%a,0,281545,1,1378
PUcΘ,0,554023,1,3618
λ42R,0,259754,1,1163
Rrωφ,0,292867,1,1113
φVσi,0,475973,1,2868
hr3ε,0,258720,1,1243
U$ξy,0,145511,1,618
ΞΘt%,0,287036,1,1608
ihum,0,211730,1,963
%CΩε,0,158487,1,598
5γΞβ,0,123826,1,348
sΩBG,0,133542,1,293
nRψB,0,215643,1,1008
νΩSp,0,98857,1,133
Yφ8F,0,530284,1,1078
KψεX,0,315026,1,1443
9#Aa,0,656960,1,4213
αJTΘ,0,694189,1,4153
@kjB,0,409526,1,2388
v1Θ#,0,375722,1,1993
Bmγψ,0,840681,1,5457
fωΠL,0,478375,1,2613
ηΓWA,0,1400747,1,3708
ΣeΔf,0,236275,1,1113
Πσ4β,0,474988,1,2573
l1Σr,0,444316,1,1843
Hiψ3,0,174849,1,658
cει2,0,81362,1,43
δ%α5,0,112563,1,383
!gγΩ,0,190091,1,898
βlvγ,0,899658,1,5202
8hVξ,0,820652,1,5102
vYΞn,0,1056233,1,4293
MiΩX,0,248189,1,1143
a2XZ,0,408676,1,2333
ζΓQ4,0,360554,1,1998
3Zbγ,0,495928,1,2983
SιrT,0,370946,1,2028
βZζΘ,0,80200,1,43
φπKσ,0,200037,1,948
S1QM,0,161605,1,738
#gGΛ,0,187169,1,878
tτμκ,0,161151,1,618
WyγR,0,195284,1,898
MεCg,0,953092,1,5522
ahεH,0,342508,1,1808
wzΩμ,0,407152,1,2173
whωΦ,0,913777,1,5102
!σνΨ,0,185771,1,613
3aL6,0,213806,1,1078
ενoi,0,166117,1,693
h$ad,0,107356,1,288
σφnΛ,0,611042,1,3853
Ψ@aJ,0,119182,1,418
χcst,0,116985,1,368
ULxλ,0,255458,1,1173
dΛΣe,0,2073606,1,11391
ΓBye,0,7865175,1,3658
SkωJ,0,100771,1,433
4lπμ,0,152926,1,1078
FRηΠ,0,68115,1,133
U7δi,0,147131,1,1138
mηΩq,0,187317,1,1543
μθΨ0,0,125479,1,848
kκεy,0,160838,1,458
θζfv,0,1062993,1,6032
i7Ωζ,0,1173015,1,7172
3ωβξ,0,150102,1,548
sBzD,0,95210,1,213
NZS#,0,269689,1,1418
BUΩx,0,661913,1,4013
iσaχ,0,195536,1,793
ΩYGR,0,214365,1,298
φΔηj,0,240164,1,1308
OΣτπ,0,400324,1,2198
κdwp,0,110163,1,303
i7Σ6,0,272575,1,1388
rz5W,0,488780,1,2738
8w0υ,0,158593,1,488
FOmσ,0,266791,1,1448
pLξH,0,85697,1,158
aηW1,0,173039,1,748
lOAH,0,206226,1,783
MkΨH,0,428319,1,2388
βzLΛ,0,276062,1,1393
πRJq,0,307025,1,1633
Bλ%Q,0,594222,1,3658
γjOκ,0,326575,1,1678
6Δc%,0,1285799,1,1853
!os8,0,205467,1,233
%3Θω,0,458796,1,2828
!τθχ,0,901641,1,5802
QiGζ,0,254788,1,1368
j@ZΞ,0,765537,1,4763
JaNR,0,606910,1,3858
JΦ%#,0,78054,1,43
!ΩXw,0,186415,1,898
η3Tg,0,243116,1,1228
XoδΛ,0,150046,1,613
!δAε,0,370454,1,2173
HyνM,0,960613,1,4798
DQfZ,0,522776,1,3248
ZΘΔC,0,100448,1,273
aYθZ,0,227976,1,1133
VξTF,0,167044,1,738
7c$U,0,838748,1,4208
υwQd,0,316380,1,1708
QkZ%,0,726470,1,3573
δRΔx,0,341789,1,563
7!aκ,0,171122,1,373
χ9mI,0,174482,1,803
ΣTlΞ,0,86495,1,73
#μΨ7,0,554952,1,2573
ε5oT,0,92715,1,133
Oφ2S,0,556994,1,3153
W$yb,0,192498,1,708
3mxn,0,337455,1,1908
eλγα,0,658076,1,3913
rκy8,0,127064,1,388
εbΘR,0,153814,1,703
5AIF,0,150061,1,663
O%uΦ,0,729370,1,4563
ΛsGT,0,154473,1,568
ΩTav,0,98845,1,273
Gfωξ,0,143458,1,478
oΞζW,0,158092,1,678
4χσ!,0,64138,1,8
BπXω,0,1496069,1,9722
ηωτ5,0,95625,1,128
#%hδ,0,416819,1,1613
Tφt9,0,133296,1,403
JLυκ,0,240841,1,1278
μζci,0,704171,1,3268
Q5VF,0,102393,1,183
BΨFυ,0,71418,1,38
6Nνε,0,319376,1,1643
WzEd,0,184540,1,823
j%μτ,0,525007,1,3808
GlSΓ,0,396063,1,2333
DχjΠ,0,225638,1,1063
tNΘ5,0,292924,1,593
ωζZμ,0,388608,1,2093
8φBΩ,0,935564,1,4283
OΞ%Π,0,622035,1,3518
1aσs,0,514751,1,2878
XuiV,0,197053,1,948
ναΩn,0,638083,1,4193
Bjw0,0,359815,1,1873
βOfΦ,0,152394,1,323
0βδI,0,211902,1,788
hμγ!,0,182196,1,808
yσMΞ,0,245132,1,1348
i%bp,0,85732,1,183
mcRe,0,539075,1,3008
DJ2δ,0,187251,1,273
γVKχ,0,72992,1,48
ΘRo5,0,77928,1,103
ΛγBΨ,0,186854,1,873
Ω%πσ,0,804819,1,5072
o0ιΔ,0,307234,1,1563
eεVZ,0,742905,1,4928
ΩV#M,0,320329,1,2133
sξ9@,0,141372,1,618
Bo$r,0,172965,1,743
!6υΘ,0,134381,1,578
υΨζB,0,536626,1,3263
Sηwb,0,317247,1,1993
ΩK%π,0,219041,1,143
ΔdυD,0,206247,1,688
εξDβ,0,785956,1,3818
9αSU,0,279307,1,1478
ue6G,0,251347,1,1473
@μγt,0,176638,1,863
ΔvdC,0,258067,1,1358
τΞ5Δ,0,184536,1,823
fRwt,0,941615,1,6197
5b0B,0,134599,1,608
Q1a6,0,473972,1,2978
IgqH,0,431022,1,2678
kJβ4,0,96339,1,213
RXδz,0,178703,1,973
nN9β,0,644105,1,4123
x8Sχ,0,336765,1,1678
Πz!η,0,454052,1,3398
12HS,0,203317,1,1163
0aSδ,0,89457,1,363
F5eΛ,0,298337,1,2668
i6d9,0,141516,1,588
wβΓ%,0,509600,1,2988
υ%UJ,0,117812,1,383
q!χφ,0,60954,1,8
xΘΔQ,0,260393,1,1023
$HTG,0,133438,1,38
oΨIθ,0,731715,1,3743
sOoZ,0,362029,1,1868
VSη2,0,549733,1,3328
OoRω,0,85590,1,143
ΞΘζv,0,233019,1,1153
UΨδΘ,0,316406,1,1568
q7m@,0,77162,1,73
ΠψσO,0,72383,1,28
ζlΨp,0,308218,1,1708
δbBΔ,0,167937,1,518
ΔVgc,0,126300,1,693
lυΛo,0,82448,1,343
1qγΛ,0,97806,1,523
λMvα,0,351321,1,3373
νwrT,0,119376,1,888
DNJ!,0,228672,1,2053
Nα5b,0,152177,1,1058
2r$i,0,65521,1,168
γPMH,0,107363,1,638
x8sk,0,424542,1,4233
jzνP,0,407605,1,4028
ΦΨga,0,700804,1,4548
$χφY,0,1021283,1,6092
ζ%φw,0,1003940,1,4023
ZΨ5H,0,529928,1,2158
eΔrD,0,294480,1,1408
χκrq,0,87002,1,278
HkQε,0,69785,1,93
ΛV6S,0,104672,1,638
σωSw,0,187038,1,1493
u6θ0,0,50140,1,13
7ΦΣQ,0,96858,1,568
ζη%W,0,189078,1,1508
σξμt,0,277104,1,2853
ΦdbΛ,0,79144,1,323
6azλ,0,75115,1,278
$usz,0,53497,1,38
zφQ8,0,888801,1,9027
fMφC,0,77912,1,203
χυVh,0,76738,1,278
5GSL,0,97562,1,563
QΞπP,0,251062,1,2413
bλΣP,0,151797,1,768
ωξju,0,134228,1,633
2fχΞ,0,173845,1,1603
y35v,0,127576,1,953
σMUΘ,0,63316,1,123
ΔePz,0,82797,1,358
Shη!,0,165930,1,1208
vgDN,0,79050,1,168
ZeQI,0,156024,1,648
ιfαX,0,255888,1,1358
kυoΣ,0,818090,1,5127
QNlr,0,145476,1,623
BQUX,0,185036,1,663
5O4e,0,417547,1,3948
uγjs,0,122308,1,758
XΨAα,0,324016,1,2593
WkτM,0,315088,1,2473
BηY5,0,446447,1,2488
AΨqλ,0,1074470,1,7327
qhWβ,0,145060,1,113
ΔγnY,0,209590,1,583
GΞSΩ,0,3525654,1,1173
χν2N,0,504758,1,2643
oITκ,0,1236157,1,7442
ΦβRY,0,302325,1,1678
wfχG,0,114138,1,783
μbYΨ,0,156718,1,1028
VMKA,0,65801,1,158
σΨ%f,0,289738,1,2623
Hχ8S,0,800540,1,4233
un$%,0,220986,1,1208
Vbjh,0,6933563,1,428
#ηcR,0,115123,1,423
πAβΠ,0,564050,1,3283
Eμec,0,1092059,1,10016
i6Kω,0,74948,1,293
tJuQ,0,125694,1,1043
nΨχp,0,123302,1,883
Q!6B,0,90671,1,543
WjβA,0,207878,1,2043
κΨ0U,0,125633,1,978
N7cζ,0,190966,1,1728
τSbB,0,198637,1,1873
εjψD,0,46818,1,53
qΩαE,0,82647,1,443
Xgeμ,0,54528,1,43
XvΓγ,0,153255,1,708
IZbη,0,83364,1,278
ζjnt,0,432670,1,2553
Δfιr,0,150649,1,788
Φ#Ω5,0,126973,1,498
m5Vη,0,913084,1,5647
Xφtυ,0,325252,1,1808
Y@As,0,205773,1,1208
F#1m,0,605591,1,4028
γLi#,0,156677,1,738
gψsζ,0,745579,1,4278
dβφη,0,252519,1,1258
uXT@,0,401409,1,2453
PΘjE,0,131112,1,558
wGΠ9,0,157807,1,738
ετ1D,0,51086,1,58
YλΓΩ,0,300629,1,1883
9OTΠ,0,221191,1,1333
υs2J,0,123286,1,513
tEaH,0,67475,1,118
Q@JE,0,620080,1,2023
3tIi,0,216508,1,428
%@xZ,0,99021,1,303
y3YK,0,291021,1,1423
JqMI,0,189759,1,978
2ψMt,0,631310,1,4253
$#IΓ,0,61675,1,103
30ψC,0,167706,1,868
u42B,0,437471,1,2893
J%χγ,0,259029,1,1518
ΓT2K,0,193315,1,1038
Δη8Z,0,119966,1,458
3νJl,0,94887,1,283
YNCG,0,135348,1,643
wHfW,0,457591,1,2718
Rh$l,0,495598,1,2033
Λnζα,0,350518,1,1983
υβGb,0,119181,1,423
ΓtχH,0,288519,1,1608
4lσ#,0,642873,1,4053
V$mh,0,153645,1,703
ΩXFR,0,521129,1,2758
σ2Hα,0,139341,1,363
jo3Λ,0,139876,1,88
r#Qk,0,280949,1,1043
UqC@,0,116633,1,273
qΔSu,0,166653,1,848
lbωM,0,52657,1,8
E2tQ,0,836013,1,5922
χuιl,0,108465,1,398
m$8O,0,803809,1,5012
dΔr!,0,162381,1,803
nβPχ,0,234403,1,1023
ΣKχΞ,0,234894,1,1343
φλmk,0,887956,1,5742
ΛjΨg,0,805395,1,4788
MwZλ,0,190072,1,803
9ζΦU,0,342404,1,1983
peFτ,0,145332,1,793
#FΦV,0,287004,1,1658
vtAn,0,400083,1,1508
Efζk,0,97737,1,268
λαgx,0,179605,1,973
ΨgiΦ,0,398754,1,1933
ψκ6T,0,52974,1,38
oΩO0,0,189633,1,1098
5RWυ,0,571275,1,3683
qPξλ,0,46437,1,13
GΛcλ,0,401482,1,2453
αε@π,0,120617,1,533
BjΘ1,0,55702,1,98
ΩΛEK,0,318037,1,1988
A8L4,0,563694,1,3313
dcZU,0,239565,1,1438
WΔlξ,0,157390,1,798
χCIj,0,196468,1,443
8ζθΦ,0,446359,1,2628
ιbJΠ,0,429683,1,2588
IpLΛ,0,343130,1,1348
sg!T,0,153715,1,548
iXΠg,0,67769,1,23
λwKl,0,327326,1,1578
HδΔJ,0,697182,1,4473
μ5us,0,720358,1,4773
I6fπ,0,298871,1,1683
IWXZ,0,495540,1,3033
ζjαμ,0,405091,1,2533
ΣPβH,0,986390,1,6117
@6It,0,102980,1,308
ΩRλn,0,184880,1,988
Jν%υ,0,168224,1,843
7Dσv,0,355422,1,2298
hζ5G,0,451324,1,2828
@3Vj,0,477158,1,2933
βNΔ1,0,250024,1,1293
H@πλ,0,488068,1,3413
gΨCL,0,158906,1,578
eΛγR,0,233291,1,1008
pjDΦ,0,436492,1,2688
xAbd,0,284552,1,1653
δχyΞ,0,148934,1,738
dξy5,0,296224,1,1688
μΔ1r,0,175062,1,878
!ξΞφ,0,271588,1,1528
NΓ7t,0,310274,1,1733
qβW2,0,402636,1,2333
b9TΣ,0,206845,1,1098
f2Rv,0,211554,1,1328
Qφ5μ,0,364962,1,2273
HγnΘ,0,738766,1,4518
ZqYj,0,91296,1,243
HwUn,0,508140,1,3483
TpαΦ,0,309818,1,2018
ΓcηN,0,285277,1,1668
K1iv,0,100118,1,368
mηY1,0,53705,1,8
$mΘυ,0,88646,1,353
$πnα,0,221526,1,1298
iJkx,0,136205,1,638
Y$ζw,0,398292,1,2578
ηNVG,0,756096,1,4938
Uν0v,0,232554,1,1488
dbαμ,0,126060,1,593
jR#Δ,0,383954,1,1563
δγy$,0,91154,1,258
0$1E,0,82884,1,268
αiηC,0,86345,1,278
ΦPqL,0,55505,1,83
7NDA,0,288755,1,1903
z3γσ,0,264897,1,1473
