String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
OTU#7,0,39814529,1,1982
rζN@Y,0,56571072,1,2627
hζnd#,0,59131080,1,2477
P$Λ3W,0,64483248,1,2627
7ΞζΘh,0,42351475,1,2077
!0νx#,0,66570525,1,3132
%kS7v,0,78846324,1,3767
bCδΦ@,0,44103601,1,2062
oκkβv,0,59439307,1,2552
μVdeh,0,73799878,1,3352
AιpΣ8,0,53166325,1,2152
ΔDplΣ,0,73472093,1,3132
0ΠΨRμ,0,38276815,1,1947
μθσι2,0,66466094,1,3052
μEω0n,0,92389619,1,3122
Eχλαn,0,43392500,1,2127
δτυαη,0,52485052,1,2457
cΓCΣν,0,48171519,1,2357
DlrVX,0,39098729,1,1947
ωeειΩ,0,86638935,1,3082
λKσVΓ,0,59495864,1,2622
D9MPi,0,69135126,1,2062
mζQaψ,0,62405037,1,2937
εQδπ%,0,61326098,1,2572
1λaΠR,0,41510857,1,1882
ζHqsδ,0,70901398,1,3352
τvσeH,0,83556895,1,3757
μξλai,0,68772249,1,3407
z!mZσ,0,68134519,1,3102
s7Xeα,0,77599427,1,3082
Σm@Qε,0,63291929,1,3122
pAΨuθ,0,48844933,1,2147
uYΓmp,0,69246279,1,2927
bβW!m,0,52621038,1,2357
NWAsf,0,55664641,1,2242
!j$ad,0,71179237,1,3237
ΛΞeiD,0,73866794,1,3367
PBΔυg,0,43194084,1,2157
φMWqx,0,87637105,1,3352
χyH%6,0,65913899,1,3172
χlDdy,0,93490472,1,3717
yιΞTα,0,59830350,1,2457
βiΛμw,0,91653781,1,2427
ΓTψW7,0,89740321,1,3562
zqεΩf,0,111339168,1,2492
Σ2Λ80,0,120354641,1,3562
qζ2cM,0,68605603,1,3332
aυxqb,0,44299122,1,2127
χtmUS,0,83006920,1,3927
1Dvυk,0,34707323,1,1597
υLJφχ,0,60083002,1,2742
zΞSTμ,0,65297692,1,3052
Gxυβλ,0,32269423,1,1637
5fuc9,0,46397611,1,1957
0SτχB,0,32827315,1,1712
ΛC9AΞ,0,73928586,1,3447
UξζTQ,0,60112558,1,2907
ψUΛaO,0,66530876,1,3052
g7Uμx,0,53582985,1,2582
nαχJM,0,55624940,1,2727
2Wbuτ,0,30738477,1,1552
bΨΞGJ,0,64379250,1,2897
ΣP3μC,0,77046762,1,3647
0CSD9,0,37992890,1,1762
αvβ1o,0,66754354,1,3237
WXbΛv,0,34264508,1,1562
!8Lμv,0,92380501,1,3362
EFαza,0,35239484,1,1647
YηΓ8K,0,53746335,1,2727
Σ2iΠΦ,0,69643292,1,3082
!NζξΛ,0,69036812,1,3352
V9#%m,0,48254978,1,2107
ζφNcR,0,72323626,1,3332
zkυκm,0,49103336,1,2427
ξυxvΩ,0,66020838,1,2987
7J3Kz,0,45027711,1,2232
σSmξ8,0,74762532,1,3512
ΩΘ$PC,0,67336571,1,3247
ιJuξA,0,63050082,1,3002
UωπA2,0,67463433,1,2907
αδd72,0,75968814,1,3417
λτχ5o,0,62980083,1,2727
cΓτ#C,0,42403366,1,2152
%J9oω,0,75017110,1,3522
ψΨRθω,0,68038881,1,3052
ΔμBΘT,0,78318808,1,3137
94jλn,0,48688916,1,2072
merΦσ,0,44445932,1,2072
iMεmn,0,41241499,1,2147
BNCst,0,36094422,1,1722
Xuχωη,0,34116336,1,1597
Jιlχ8,0,41761180,1,2152
6Qxz8,0,56428747,1,1712
bVf7ε,0,67961624,1,2817
YθGJU,0,68681107,1,3322
52Ωtb,0,47490818,1,2157
Raηk6,0,44135540,1,2032
kZXus,0,54349383,1,2752
%9oπ0,0,77893665,1,3512
υδtΦ8,0,90620805,1,3172
OλrΔζ,0,62524843,1,1847
2Nbzψ,0,40549694,1,1552
Y3JΛb,0,73265609,1,2582
BzΛΠZ,0,44255341,1,1712
2βNCU,0,46122637,1,2082
hιpCB,0,64435269,1,2907
ηuΨ7ξ,0,64452154,1,2852
1Γφfβ,0,70641606,1,2117
drNψΛ,0,66797166,1,2232
E6τzj,0,43779564,1,2157
κxqΛb,0,70015304,1,3172
zλ%Ππ,0,31935579,1,1647
4oιNe,0,44998454,1,1947
jΦVχΣ,0,52807640,1,2542
ocθεT,0,55676633,1,2542
EIτκζ,0,33790286,1,1647
S1rνH,0,50713775,1,2377
Γ7MgJ,0,69314132,1,3397
%NcμB,0,74140668,1,3512
dOjφu,0,43647907,1,2072
b!θΨυ,0,40204816,1,2042
Ji5νκ,0,50283403,1,2242
%0ΦνV,0,78602988,1,3447
TWudX,0,35733440,1,1647
XωFJK,0,100571343,1,3322
CtΔ5$,0,51263166,1,2307
χδNoπ,0,111460410,1,3717
chΛδθ,0,41799182,1,1637
ΔVG8k,0,134508137,1,3767
ω7Θυβ,0,71008328,1,2937
pεPΘ$,0,45722925,1,2232
YαΩru,0,39805740,1,1947
LνGιT,0,58103267,1,2552
mIξqχ,0,41415120,1,2112
I%5dμ,0,67601869,1,2542
λXΠxχ,0,56462515,1,2657
πhΣWκ,0,69691442,1,3122
0Jgkκ,0,30465357,1,1552
isKλσ,0,54428578,1,2232
χEQeb,0,69152865,1,3362
ΛBwRε,0,83588814,1,3402
cL8πr,0,70149555,1,2752
Y59Ol,0,62492545,1,3082
ψEfσμ,0,71111392,1,3362
0qψwj,0,37764670,1,1762
ηJδQΓ,0,66480207,1,3132
wcθΣΛ,0,44656320,1,2072
qPιQΣ,0,54440953,1,2622
gSζ2l,0,60192994,1,2852
56βhO,0,39459145,1,1647
1ΨΘ6D,0,42039237,1,2117
ΓPυbΛ,0,85228847,1,3132
Λαh#k,0,64499894,1,3137
6K%ΣL,0,31998409,1,1647
γbM#u,0,63315909,1,3022
ηπcYJ,0,77372448,1,3417
7δγ%ψ,0,34308225,1,1732
FTGδυ,0,33696596,1,1722
b$wfT,0,54053033,1,2397
NαHΞ0,0,52899041,1,2662
IγμKα,0,45539001,1,1947
giQυν,0,45929955,1,2242
$λ7zζ,0,80373158,1,3832
Y!4ζz,0,55133548,1,2552
P9pwZ,0,41522509,1,2107
gKΦΠ%,0,44390680,1,2112
79ξgb,0,32541691,1,1647
UΨfEγ,0,56828120,1,2592
KYXFh,0,51055332,1,2477
JTSπn,0,36526008,1,1732
ιπqcΘ,0,64383976,1,2987
Kjwdv,0,37926247,1,1832
l8χμo,0,42888799,1,2157
sξτχP,0,45720976,1,1982
ζαg$r,0,101236718,1,3137
0blod,0,38973147,1,1597
ΩΨTOY,0,88439157,1,3882
RUhτu,0,32881335,1,1562
3A0Zc,0,77885076,1,2232
XVfψθ,0,45360060,1,2072
UwμkΔ,0,34872893,1,1797
@kS1g,0,92481309,1,3882
TUθ#$,0,30654842,1,1552
εΘFh8,0,67570782,1,3367
cWhPζ,0,62330589,1,2817
νEMδl,0,84822607,1,3362
CTrQD,0,52793537,1,1957
xmσA5,0,71551148,1,3247
L8rKa,0,55873968,1,2657
HegΘψ,0,32631356,1,1562
pβγτ9,0,48759749,1,1982
qER5m,0,78151813,1,3597
qγRδθ,0,56898178,1,2232
ΠEtaΣ,0,78360786,1,3132
EΛCτα,0,53835559,1,2552
KvyAε,0,49113920,1,2307
μ7QΦk,0,70438249,1,2852
f!Σξη,0,46522694,1,2127
1mRΦη,0,39464000,1,1732
d6τΨα,0,64843395,1,2107
6BGΞL,0,43799447,1,1562
mFkΨ2,0,62051366,1,3002
dζRzφ,0,63991188,1,2427
jδogI,0,58173930,1,2907
MVhiJ,0,45084820,1,1982
tΛKZ6,0,74544558,1,3367
ΘωEλ8,0,83379723,1,3877
αQszA,0,76747250,1,3512
ktvGι,0,51155289,1,2307
!Ξzκp,0,81273948,1,3877
5@WcG,0,44207330,1,2077
V8ΞθΦ,0,44006398,1,2112
8Πc2ξ,0,52975844,1,2592
Λo79Z,0,84381012,1,3832
5ψTζv,0,46134378,1,2042
GYAυ!,0,48117373,1,2232
KMωpC,0,40767875,1,2032
OsτD6,0,69504609,1,2737
qφw@4,0,50203685,1,2152
αεΞRΣ,0,53763647,1,2307
kηξhΛ,0,50089441,1,2307
ηYΩ%Q,0,65475212,1,2492
UΞyηβ,0,40685898,1,2042
ΓYωλ5,0,89529495,1,3562
%ΛMVθ,0,113772342,1,3832
VQavJ,0,61049832,1,2492
VΣwab,0,54646131,1,2117
Nraγ7,0,74279531,1,2152
sYΔSp,0,75090070,1,3122
jVRLξ,0,73604741,1,3497
βdΩγ%,0,43539395,1,2112
ErBΩΠ,0,47330972,1,2242
QR1Ψβ,0,64213799,1,2242
0XRrc,0,70766850,1,1732
pπwφ@,0,48326529,1,1722
νPQmN,0,112572722,1,3512
nziHθ,0,60317318,1,2987
ΦbX7P,0,82869596,1,3917
HυΣτs,0,44035169,1,1957
Θ@8Iω,0,69057841,1,3322
Qsγcθ,0,37347548,1,1797
κjξs%,0,52181104,1,2622
#Tn@Ξ,0,77102304,1,3362
ΛaIsT,0,77283997,1,3647
εΠVPm,0,70733629,1,3372
πδehl,0,80497700,1,3832
VfgλM,0,76770120,1,1982
ωΔRKA,0,82709829,1,3417
Unaψη,0,36412236,1,1732
τΠLΞS,0,83104705,1,2822
ΨFImq,0,73539728,1,3352
ΨdχΘZ,0,107673687,1,3512
z1Ξ3f,0,73806274,1,2927
OWΣχm,0,35251910,1,1647
3klDψ,0,38759947,1,1797
ζIΓic,0,58621651,1,2937
Wh#7C,0,61962194,1,2727
αλεμ8,0,46933195,1,2152
ljeCχ,0,72398370,1,3497
3βUΦN,0,41448792,1,1882
AΘωZp,0,41335776,1,2117
ΣYDwd,0,74556415,1,3532
vVrpj,0,72625018,1,3447
SΛD5o,0,65285789,1,3102
ΛλuPr,0,93368107,1,3917
γKLfζ,0,65252345,1,3082
0ΦμφΛ,0,53010507,1,2032
2ζEhΞ,0,37277742,1,1917
KYMuN,0,55992069,1,1847
1Iτ%$,0,32101158,1,1562
ΞIβτV,0,88178512,1,3397
Mχqo#,0,39473567,1,1967
FξΓΠZ,0,32851059,1,1712
IWΔ3x,0,52548391,1,2342
lMHδγ,0,54544239,1,2752
fKΠYv,0,54216238,1,2657
εZσνp,0,51869219,1,2427
ηB0ΣΓ,0,59844098,1,2752
ZPT#z,0,54719706,1,2582
bRνOπ,0,60242885,1,2817
cu6rΨ,0,51539301,1,2427
ΞPΘzY,0,71809653,1,3447
3bΦgY,0,39349219,1,1762
aτΘIΞ,0,47562008,1,2307
M4ιζσ,0,41407175,1,2112
ε!6λL,0,62653117,1,2822
8ιFβA,0,41518800,1,2077
ΩsιΣl,0,76634514,1,3512
νεPvΓ,0,78007347,1,3447
ΞDQν2,0,75300004,1,3512
!ΘυMη,0,83470940,1,3917
ξ3ηlz,0,75030445,1,3437
νR$Λπ,0,42571015,1,2157
Qn6Y3,0,62759561,1,2857
ΨgChm,0,79542989,1,3522
λτ%9β,0,55825064,1,2727
fjAπZ,0,67199384,1,2627
δrΨγy,0,59176588,1,2937
bWιRD,0,81788766,1,3247
0γ8ψA,0,38841410,1,1847
1γCt@,0,61587970,1,1917
ΣMn8θ,0,78721572,1,3597
αR%εJ,0,52522659,1,2542
pTζμS,0,54944515,1,2492
eχU7d,0,69636470,1,3372
τ0fΦΨ,0,57668866,1,2572
iΔψωξ,0,41624463,1,2077
V$TBΦ,0,65310506,1,3102
qNpow,0,85537669,1,3132
i#τoV,0,61284489,1,2397
WκφHo,0,56230918,1,2457
pUMDL,0,79901163,1,3917
sg6eχ,0,75036433,1,3447
ειJvs,0,73553729,1,3332
vυe#D,0,58332891,1,2662
SψΘι0,0,45319823,1,2227
zπ@So,0,111326387,1,2727
f7#LΔ,0,69778330,1,2657
BqRνp,0,42331987,1,1847
gueNΩ,0,73855487,1,2987
Fxq43,0,61131424,1,2907
cΠ$@Σ,0,32211293,1,1647
ζ25%N,0,59780945,1,2852
Eoγdk,0,42610903,1,1947
rYvFω,0,57641794,1,2817
σ#QTψ,0,71160924,1,3052
G%cvs,0,46476998,1,2042
T9ΞDV,0,55356994,1,2657
Yδ1Hι,0,70956888,1,2937
VΣcu5,0,49607208,1,2347
CΨνz2,0,58107417,1,2397
7κnU!,0,40221415,1,1967
ΨμZσy,0,132829732,1,3647
ΣMRHs,0,73683664,1,3597
LVνe8,0,46825667,1,2032
avqID,0,63521030,1,2907
ZRπΘ4,0,52202210,1,2492
ψξPαK,0,82475747,1,3877
jTRQΔ,0,75190968,1,3497
0!Bξn,0,42606012,1,2042
JqνBV,0,52902994,1,2457
bSldσ,0,41733468,1,2112
nH3$t,0,59817197,1,2752
a3ηΘΛ,0,45695532,1,2062
FΣgθT,0,41075609,1,2077
ΨκmXβ,0,88077392,1,3882
CΨZ3c,0,58413448,1,2592
1yjΔΦ,0,32941528,1,1722
Jfεpr,0,38945737,1,1637
SΞβκΣ,0,39734634,1,1917
ηΞz@o,0,69675734,1,2662
ξδσIJ,0,66048727,1,3237
RxΣαP,0,50887625,1,2032
OEδΛc,0,47197542,1,2107
T!aξα,0,40870782,1,2042
Tβeεh,0,51382661,1,1847
tα82λ,0,63487280,1,2987
%qμwe,0,78882237,1,3562
κUqσ0,0,59669922,1,3002
HGΨM9,0,55839694,1,2542
1NWΘZ,0,30386550,1,1562
oκsNH,0,63832095,1,2907
νιd9z,0,81119804,1,3882
ζΔDZΞ,0,57876573,1,2937
Eβl0t,0,57676327,1,2592
PesΘK,0,40707739,1,1982
qktGm,0,68663859,1,3122
kζτξΛ,0,31126474,1,1602
RjUΘΓ,0,37594807,1,1732
YyΨnx,0,41765648,1,1947
Θpkhr,0,81145163,1,3767
ΞσZΩD,0,64937701,1,3172
Zz@ΠP,0,45478406,1,2032
$4%yk,0,60031122,1,2937
DxαUX,0,42602242,1,1947
%ugφ!,0,74045484,1,3522
lpyνe,0,40629856,1,1982
J5EηF,0,64481636,1,2852
ω1thl,0,74084803,1,3437
nzk7J,0,74742561,1,3407
jK@ΣF,0,56868525,1,2542
#ZYλp,0,86035524,1,3532
i0ek1,0,59223867,1,2887
Io$μΦ,0,47806838,1,1637
ezΣwζ,0,39324251,1,1832
Θux%R,0,61257553,1,3002
aNΩσ!,0,44153586,1,2112
ΔP$Λ9,0,56131375,1,2542
λeO23,0,86216765,1,3917
#XΩλ5,0,135250091,1,3562
dfλsV,0,40381138,1,2032
USωWλ,0,43019759,1,2147
FxΣOu,0,44130844,1,1947
IpWiw,0,40541356,1,1917
ΣKNΩo,0,60676446,1,2852
8$rψΨ,0,58101199,1,2032
KjΠΦs,0,42881101,1,1597
4τdxG,0,48042736,1,2077
fνξjQ,0,50442136,1,2227
θΔταh,0,71055881,1,2907
kθZ3f,0,103277732,1,3372
ψζεEπ,0,80720225,1,3767
qχOΦr,0,47702460,1,2357
o5ηξG,0,80591384,1,2377
iβΘ7R,0,59550354,1,2727
7ΨD3μ,0,57232285,1,2592
ΞDμmT,0,69243238,1,3447
luCξψ,0,50644068,1,2232
BξβUg,0,42868559,1,2117
τ2ΘbK,0,62235840,1,2937
ψZTΛA,0,69167709,1,3172
jwtΔV,0,44210025,1,2152
p@Sδ5,0,57100910,1,2857
L6qυ$,0,41969135,1,2062
YyoΩτ,0,37807476,1,1732
5w!χ7,0,37106544,1,1762
2gκSi,0,40186174,1,1832
OKQγL,0,48750380,1,2377
ΨV2Cη,0,88361233,1,3717
nMcgγ,0,64696946,1,3082
ΣvDOΘ,0,79776739,1,3717
8μΔ0f,0,48881799,1,2457
ΠqDιW,0,82361266,1,3647
ΔΞγxU,0,77643000,1,3417
wVDyo,0,64270356,1,3022
OSΠFQ,0,48663967,1,2457
πn!JU,0,75827339,1,3237
αzaθg,0,67550472,1,3137
γΘRDψ,0,64374721,1,3102
gZSυl,0,59850127,1,2752
r%Pya,0,58230867,1,2822
εKφβf,0,62436912,1,2937
#@σ6d,0,94517384,1,3917
qFge%,0,105264862,1,3132
λawfμ,0,67543423,1,3132
Ξθ64Y,0,80075548,1,3882
cDKwχ,0,57235468,1,2572
%μ#aΨ,0,75744242,1,3632
β$MZζ,0,67308448,1,3052
ytZN#,0,70799240,1,3497
8u1O#,0,49980403,1,2427
gUψT1,0,72697826,1,3247
RbλSN,0,50349918,1,2227
φΦsΣλ,0,60009815,1,2822
BJτaΘ,0,30563200,1,1602
btNAS,0,75480867,1,3372
eGX73,0,87696295,1,3757
TWBj7,0,55168406,1,2662
fgXWT,0,87203533,1,3417
pbrqR,0,50462030,1,2542
ECDμκ,0,71641118,1,2582
id!α$,0,48307586,1,2112
VΣΔγT,0,50025242,1,2397
βiNDR,0,81757090,1,3882
Ξj!65,0,71370903,1,3247
4mχyj,0,36565760,1,1762
Pελpκ,0,36062362,1,1832
QhΛξm,0,37880035,1,1647
τYνΣP,0,60804596,1,3002
6DaQΨ,0,32604831,1,1602
m7YLy,0,64172452,1,3132
aΞuδp,0,47315800,1,2077
t%υw1,0,47329124,1,2397
hΨYgδ,0,68283196,1,3052
Ξ9σχυ,0,93624577,1,3362
9#l1μ,0,70827026,1,2592
ηluφn,0,64171123,1,2887
κσzΞ$,0,46063376,1,2232
e7zAj,0,59441530,1,2657
!qΨVΓ,0,85800267,1,3632
ΘH!bξ,0,84331371,1,2927
1δ0uc,0,82295423,1,2552
Σθ6ΨL,0,74166637,1,3137
xΩzlφ,0,78808216,1,2592
rμywg,0,50447457,1,2397
ξa0μV,0,84964175,1,3647
sεφτc,0,40988431,1,2032
P#oeμ,0,42818083,1,2082
QpAwν,0,45023104,1,2232
θΔHQx,0,72716418,1,3322
Δηiθw,0,73513442,1,3647
ΘNιΣγ,0,90669427,1,2887
aΠGhn,0,75696149,1,2542
τqTκΓ,0,74226427,1,3252
rγ2iN,0,67492995,1,3332
φjshγ,0,75608581,1,3597
024ι5,0,35998336,1,1562
rmtNL,0,69217892,1,3247
πxqoD,0,85316237,1,3927
TτRΨK,0,55207253,1,2662
2Ω8ιG,0,46225290,1,2042
IOΣkR,0,38710559,1,1647
δRxwΣ,0,65231651,1,3132
ζΨaβi,0,75874308,1,3332
λYΨbc,0,62057387,1,2927
4!ΛψΞ,0,71234984,1,2082
#!jΛr,0,95670637,1,3842
pχ3qM,0,56109700,1,2822
XMLi9,0,85779109,1,3172
5iMTQ,0,62245227,1,2042
ΣιΠ$j,0,59938365,1,3002
ΠYHaη,0,77026771,1,3522
0εφsι,0,41797657,1,1832
xtβΔW,0,49538913,1,2492
p9BcL,0,120698188,1,3362
ξSΔQg,0,71605842,1,3122
Fι1ωp,0,50346303,1,2357
XN9BΠ,0,76926856,1,3447
TV6ΔΨ,0,50931851,1,2232
bBA7O,0,90451739,1,3767
FLδBm,0,65464881,1,2342
8κF$!,0,61174644,1,1732
λht6p,0,86587125,1,3632
QΔn5K,0,58641169,1,2897
JαβdΦ,0,48991069,1,1797
0ΩA8G,0,41060791,1,2082
5δζφQ,0,51500537,1,1712
μb7Sξ,0,97206430,1,3447
rAνΣu,0,52979354,1,2107
LPycA,0,46496809,1,2032
ψPj8i,0,80284397,1,3632
UwP!F,0,63335213,1,2662
rUθQξ,0,59088442,1,2817
rΣΓIτ,0,54822559,1,2627
ξΣ!7K,0,58085361,1,2727
NCΦμt,0,43714187,1,2157
τvxΨF,0,96112940,1,3002
πλυMx,0,108699114,1,3237
0peQl,0,50241715,1,2082
μωΦθN,0,60731048,1,2737
$LΞηX,0,76231873,1,3447
Denb5,0,47777570,1,2227
γEJe5,0,80790675,1,3512
noDκh,0,63655964,1,2627
ΔΣB#h,0,54948053,1,2627
ΞB#L4,0,64994886,1,3052
FΔβVN,0,44433565,1,2127
3zajπ,0,37368430,1,1917
ΛPxΓ1,0,76990545,1,3512
nWτp#,0,42337081,1,2112
Uy5bv,0,59972620,1,2542
Λ%$WJ,0,65777477,1,2907
χqτpU,0,105313646,1,3757
%ν5ΦΣ,0,72465132,1,3532
ιYΠjG,0,66073116,1,3052
LvEZζ,0,48097842,1,2427
4PnΛπ,0,37806129,1,1562
DΠΛWc,0,46723692,1,2117
OjzRχ,0,46135973,1,1797
ΔΩYXS,0,76074083,1,3417
δPτθb,0,55112827,1,2427
10Aλ%,0,42091228,1,2062
ΠpDΦB,0,68646466,1,3172
kF%0w,0,59098084,1,2852
K5ΓAα,0,54800339,1,2657
ΔΠ7ζi,0,69615734,1,3332
μxE#R,0,66760250,1,3137
P@φ%9,0,46990217,1,2152
ψνΦJO,0,71887625,1,3237
ΣξJ$s,0,67006799,1,3137
3UxΛX,0,31501512,1,1597
Rν!Π1,0,48166465,1,2032
RΛ6Sπ,0,51485238,1,2542
ιL5νM,0,67747172,1,3022
iJnΔS,0,46566518,1,2377
IbH3s,0,64324697,1,2987
CjυsK,0,38558154,1,1762
ΩπjVZ,0,81359783,1,3917
BκD%7,0,69087597,1,2152
XλAmΘ,0,52550775,1,2427
biBΩ1,0,63312224,1,2662
6@wω9,0,46593681,1,2077
ZoσΓ9,0,75847076,1,1982
NjUc$,0,49130902,1,1917
k!ΘG9,0,99251522,1,2907
Xχ3vc,0,90055808,1,2552
9AξF5,0,60022476,1,2032
φMγKh,0,82145237,1,3632
σiΔΦp,0,53187665,1,2377
Yζιpf,0,57169474,1,1957
nKγΞΦ,0,67718439,1,2062
aμN%P,0,61823975,1,2627
ι1γ9ξ,0,64129355,1,3132
AK%Hm,0,49762056,1,1832
kχφIy,0,62371839,1,2627
χUda#,0,69485565,1,3132
Zh0Hu,0,60880237,1,2937
MEεαμ,0,43556103,1,2112
ZgΨKΩ,0,49791129,1,2307
ckχΦa,0,40993548,1,1982
m@bPr,0,70866145,1,3102
LHXd7,0,49391580,1,2492
ΨSb7χ,0,110070153,1,3597
Ξ8πu5,0,79154128,1,3562
WTΔντ,0,45834705,1,2147
6IQΨΔ,0,30665650,1,1562
gipzH,0,45996023,1,1982
9DoVε,0,32269733,1,1602
xUTyλ,0,61162198,1,2742
ΔiHEK,0,111823662,1,3882
CRPQn,0,59583005,1,1917
κβmσ%,0,66948511,1,2742
ψGTγx,0,129283618,1,3362
ζeπΞσ,0,43453648,1,2072
#pKjn,0,118542662,1,3832
@0ΨzΘ,0,89787985,1,3437
CuΞΠD,0,40821649,1,1712
5χSBυ,0,58411314,1,2082
ezΔWΩ,0,82817568,1,2307
Ξ7T2z,0,84773145,1,3597
ζ9χκU,0,49925900,1,2427
νIJ8d,0,74623935,1,3597
5zowK,0,43588901,1,2077
S65πE,0,65362175,1,3022
x%Py!,0,52273439,1,2542
xι9σζ,0,55851420,1,2357
πdHυ4,0,68936012,1,3172
ΔJ0θ2,0,105806470,1,3647
G8fmH,0,65337720,1,2107
3ΘXQs,0,50606846,1,2082
Gυbγφ,0,39298543,1,1917
C!gEO,0,46475886,1,2117
ζdCSλ,0,106283537,1,3447
WηVμπ,0,60262214,1,2232
Soφμε,0,53987394,1,1647
2Mθxj,0,47124236,1,1647
ΦχΞui,0,141209459,1,3757
jπμXW,0,106162466,1,2907
B8NwΓ,0,44270132,1,2062
ωt%um,0,99177909,1,3052
6αΘηΩ,0,31664386,1,1602
αΩσ5H,0,62293286,1,2897
bloυh,0,38139162,1,1712
ιgfQV,0,96359982,1,3917
kεXG8,0,69464116,1,3417
imυχν,0,32756390,1,1597
tZΔvG,0,53030829,1,2542
ZHUΨ2,0,63435686,1,3002
AγZΨm,0,42003859,1,1847
IMPxΞ,0,31754767,1,1552
P8ΦΨJ,0,50356534,1,2377
bTωBλ,0,61398581,1,2852
TCw%N,0,48651050,1,2377
Amwνn,0,34149175,1,1597
gKακξ,0,45331172,1,2062
gσνδH,0,51783255,1,2397
sεζr2,0,74762170,1,2737
8Σysu,0,48413770,1,2117
5βn4υ,0,64043204,1,2477
TυΣβR,0,49968813,1,2227
jsv#Z,0,44815651,1,1982
UαPQL,0,68339410,1,3367
z@2χμ,0,59214124,1,2552
νΔlΨξ,0,51870578,1,2357
βf7AΦ,0,71730946,1,3447
χεwκβ,0,112025676,1,3647
@mζKQ,0,81986412,1,3747
ΓOν9χ,0,76978761,1,3597
b2τB5,0,63784222,1,2937
!OGA#,0,75116341,1,3497
θhΩξB,0,52145886,1,2542
gΨwYH,0,64209556,1,2907
ΨYIφW,0,75814486,1,3647
WYw@j,0,35960013,1,1597
Iδυ!M,0,35036725,1,1712
tVaRl,0,82807425,1,3597
BψΣt8,0,48027353,1,2227
8Jvφb,0,30885495,1,1597
miuχΨ,0,43179270,1,2062
κnwΩν,0,58806097,1,2582
fΓΞψα,0,46682088,1,1957
#9τLD,0,94180391,1,3447
κLπoe,0,69300547,1,2937
Hκoλg,0,40693308,1,1882
dgΛπl,0,32810714,1,1647
mυ@ων,0,35543856,1,1762
EψeΓΛ,0,39156336,1,1722
DApPξ,0,42534231,1,2112
sΠdSz,0,64944278,1,3102
o2kMF,0,76409248,1,3447
Cr7#Ξ,0,45164413,1,2242
0νlMY,0,51518096,1,2117
Ψπλi0,0,109657458,1,3927
ΩδπhΔ,0,86900900,1,3597
lξZ2c,0,104805195,1,3372
jφ%μV,0,55630018,1,2227
vZUzn,0,64335179,1,3022
7mrχV,0,74766296,1,1712
φΔlL%,0,82996093,1,2987
ΘγΩμ8,0,63083950,1,3052
NDθmπ,0,41709854,1,2112
ξQd#S,0,62636026,1,2887
ωAo42,0,81892129,1,3757
πψYgW,0,68977905,1,3367
ζzhRΩ,0,72199212,1,3497
UξΠαΨ,0,43307170,1,1797
πCDTσ,0,62551572,1,3082
λAFγZ,0,79074318,1,3362
Lalξm,0,35363911,1,1562
tZzαω,0,41227051,1,2062
βxRcL,0,84278334,1,3877
jgGhv,0,71908056,1,3252
0!ΘSδ,0,41734909,1,2117
pLεΛ0,0,55287675,1,2492
SG%fO,0,51712353,1,2427
FλβRE,0,49403864,1,2397
