String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
5δζφQ,0,562560,1,823
μb7Sξ,0,397265,1,667
rAνΣu,0,681171,1,1107
LPycA,0,615684,1,904
ψPj8i,0,293803,1,476
UwP!F,0,291550,1,470
rUθQξ,0,570681,1,907
rΣΓIτ,0,601777,1,1038
ξΣ!7K,0,1217554,1,957
NCΦμt,0,732548,1,1188
τvxΨF,0,634246,1,907
πλυMx,0,299198,1,476
0peQl,0,1015544,1,957
μωΦθN,0,528629,1,473
$LΞηX,0,637685,1,676
Denb5,0,288341,1,473
γEJe5,0,573269,1,910
noDκh,0,580623,1,957
ΔΣB#h,0,608310,1,1035
ΞB#L4,0,393780,1,673
FΔβVN,0,442110,1,751
3zajπ,0,555828,1,951
ΛPxΓ1,0,705657,1,904
nWτp#,0,573210,1,904
Uy5bv,0,590603,1,1029
Λ%$WJ,0,636575,1,1038
χqτpU,0,572360,1,904
%ν5ΦΣ,0,259350,1,395
ιYΠjG,0,738451,1,1185
LvEZζ,0,412247,1,673
4PnΛπ,0,450110,1,757
DΠΛWc,0,579863,1,1032
OjzRχ,0,445329,1,751
ΔΩYXS,0,525382,1,826
δPτθb,0,695234,1,1185
10Aλ%,0,245672,1,392
ΠpDΦB,0,676891,1,1107
kF%0w,0,575452,1,904
K5ΓAα,0,885164,1,1191
ΔΠ7ζi,0,558604,1,957
μxE#R,0,591962,1,1035
P@φ%9,0,292323,1,473
ψνΦJO,0,253059,1,389
ΣξJ$s,0,573168,1,907
3UxΛX,0,289307,1,473
Rν!Π1,0,514356,1,826
RΛ6Sπ,0,409150,1,395
ιL5νM,0,1042323,1,1038
iJnΔS,0,1021012,1,1385
IbH3s,0,1329810,1,1188
CjυsK,0,810231,1,757
ΩπjVZ,0,746023,1,757
BκD%7,0,694696,1,1107
XλAmΘ,0,695054,1,1107
biBΩ1,0,853485,1,1466
6@wω9,0,546974,1,957
ZoσΓ9,0,689559,1,1110
NjUc$,0,803891,1,1391
k!ΘG9,0,569368,1,913
Xχ3vc,0,825956,1,1391
9AξF5,0,885508,1,1475
φMγKh,0,248219,1,389
σiΔΦp,0,780968,1,1385
Yζιpf,0,826998,1,1385
nKγΞΦ,0,582279,1,1032
aμN%P,0,562258,1,907
ι1γ9ξ,0,560801,1,904
AK%Hm,0,547943,1,951
kχφIy,0,296311,1,476
χUda#,0,523438,1,826
Zh0Hu,0,815285,1,1385
MEεαμ,0,519045,1,823
ZgΨKΩ,0,525880,1,826
ckχΦa,0,561267,1,1029
m@bPr,0,919984,1,1110
LHXd7,0,711885,1,1188
ΨSb7χ,0,578379,1,1038
Ξ8πu5,0,566738,1,1032
WTΔντ,0,291508,1,476
6IQΨΔ,0,535510,1,954
gipzH,0,538002,1,951
9DoVε,0,572623,1,910
xUTyλ,0,860852,1,829
ΔiHEK,0,616936,1,1035
CRPQn,0,578499,1,1038
κβmσ%,0,568386,1,1029
ψGTγx,0,403708,1,673
ζeπΞσ,0,725887,1,1191
#pKjn,0,285014,1,470
@0ΨzΘ,0,251790,1,392
CuΞΠD,0,653295,1,1104
5χSBυ,0,596481,1,1038
ezΔWΩ,0,589312,1,1032
Ξ7T2z,0,542908,1,957
ζ9χκU,0,704357,1,1185
νIJ8d,0,428395,1,748
5zowK,0,578752,1,1038
S65πE,0,524861,1,823
x%Py!,0,679696,1,1104
xι9σζ,0,579919,1,910
πdHυ4,0,523178,1,826
ΔJ0θ2,0,817167,1,1385
G8fmH,0,533816,1,957
3ΘXQs,0,435931,1,748
Gυbγφ,0,394246,1,670
C!gEO,0,592127,1,1038
ζdCSλ,0,575955,1,910
WηVμπ,0,588237,1,1035
Soφμε,0,431118,1,751
2Mθxj,0,404090,1,673
ΦχΞui,0,548137,1,957
jπμXW,0,785071,1,1107
B8NwΓ,0,593645,1,1038
ωt%um,0,435314,1,757
6αΘηΩ,0,837202,1,1385
αΩσ5H,0,579318,1,913
bloυh,0,406863,1,673
ιgfQV,0,688933,1,1110
kεXG8,0,912341,1,1191
imυχν,0,1268511,1,904
tZΔvG,0,880309,1,1469
ZHUΨ2,0,836082,1,1388
AγZΨm,0,590943,1,751
IMPxΞ,0,670040,1,1104
P8ΦΨJ,0,453268,1,757
bTωBλ,0,254808,1,395
TCw%N,0,405635,1,676
Amwνn,0,546401,1,954
gKακξ,0,601474,1,1029
gσνδH,0,408720,1,676
sεζr2,0,707583,1,1185
8Σysu,0,736200,1,1185
5βn4υ,0,604900,1,1035
TυΣβR,0,461100,1,748
jsv#Z,0,749190,1,1038
UαPQL,0,581922,1,1035
