String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
Ξh9qB8β,0,9401262085,1,622832
ι9m5a#O,0,8937691583,1,607477
1IjΩ!ζγ,0,7896077481,1,626522
SνΣuz#λ,0,9696209597,1,569067
XEW5mN!,0,6525383118,1,578542
βψsN5bυ,0,8376650475,1,539557
ΩCjvXKΨ,0,7416001128,1,560772
ΓΠφln0Q,0,7996359429,1,648707
Ujαl0sY,0,7240061294,1,608067
4ΔyμεζΓ,0,10156258200,1,587367
93#φM7E,0,8240117330,1,580042
Δg!xFθd,0,8314164440,1,583577
ψNνYΘrΩ,0,6683226505,1,597137
YxO6ψqW,0,8167051856,1,666997
σpKΓ7qe,0,8637519269,1,629347
8CλfzNT,0,8158370074,1,601427
yjφΩGΠz,0,10351927985,1,624932
δΘβmφOj,0,7529912025,1,549867
ΠPadσΣμ,0,8941930149,1,601267
xiIφΔAu,0,11034907816,1,664212
ΛRrlFΞψ,0,9622373157,1,645022
bToΠBχΓ,0,5879699063,1,543092
Qα3x!Yθ,0,9373758076,1,596987
ΣΛιΓbσΠ,0,9704343487,1,621992
hΠoOq45,0,8850246887,1,664062
l5νXWuE,0,7747663540,1,637637
ζπAHηΛc,0,9646012743,1,618442
$χDGfRQ,0,10730126528,1,655942
νferXuΦ,0,7351765592,1,542492
κVιη$Eψ,0,7777680178,1,602932
ΔiWuAqk,0,9468180239,1,618387
2ΠVYgzj,0,9608224944,1,619132
γβyΩεζB,0,10780043729,1,666252
74UDlωv,0,7642325067,1,636142
QPe!ζb7,0,7816749782,1,639837
pvΘnF7ζ,0,8206192480,1,546782
κγkcelπ,0,10188799166,1,626512
κfR!φDc,0,7832557856,1,605877
OηιYtκU,0,9644882982,1,641167
UυW8χΩΛ,0,9599480358,1,615592
θFε!χ6π,0,7201800938,1,545432
5Bιτψwx,0,7086347843,1,604537
δ4τpVxY,0,9786136758,1,565222
RTWHOVi,0,7483500813,1,539557
ΓK6ΘaSφ,0,9904976093,1,655352
ΞυχWψwν,0,7495181363,1,626657
zΘoπιj!,0,6957726048,1,602017
ΓτJd#j4,0,8365368573,1,667007
μψEMνWΞ,0,10387244670,1,600667
ZHεzΔκα,0,9608926588,1,641347
qΞφΔOLW,0,6746810300,1,590357
π#sobF%,0,9346014668,1,583742
κΦΩSaLχ,0,8284336539,1,614702
zhΨΔrnΣ,0,8959684978,1,619892
fwPrχML,0,7914627481,1,538047
vψY!βΠη,0,7856440411,1,560932
ζuΩγWeJ,0,7948177254,1,565977
kwVKLFv,0,6635928915,1,583727
ηSFλE!ξ,0,7805311198,1,641177
5EGAΔqj,0,8465031956,1,538057
ζxLJΔic,0,9036186425,1,655927
dNmsbFg,0,7949529405,1,647952
LhDBKMd,0,7965402450,1,636137
τe4awΩC,0,8626888475,1,606482
Θ96jc3B,0,9861047391,1,641337
XFx!Pφo,0,6834215648,1,589462
ZRλfS9Θ,0,11098094186,1,624167
TΠPxteω,0,8819894204,1,604512
#7lσQΓ3,0,8738637605,1,605707
ugφΣrΓG,0,5863740791,1,543072
sVpΣq1!,0,10644183937,1,606622
κHΔgAt#,0,8397709235,1,666407
κΨθCFk#,0,10827876845,1,621217
t%Sy318,0,7114604619,1,604377
rAqωt!Λ,0,10936987868,1,647222
9nλ@p61,0,9033715095,1,662712
#Z!Γ9x5,0,7050373928,1,596232
ψsΞσOφk,0,6325283983,1,557102
45λβTzW,0,7202271596,1,602772
7xΞXιlG,0,11645004040,1,656682
σPνry0Π,0,7070455228,1,596402
TrIξWX0,0,10234624163,1,588107
ΛAY8uOB,0,6598442053,1,568907
e$2rzcD,0,10388727725,1,636882
VFz8Δ6!,0,7599890754,1,550607
μΞΦWRηT,0,7209192037,1,545262
5ηRkmKM,0,6243292854,1,557832
Hβ%ιNUX,0,7450191168,1,622982
JY2γζθs,0,11214467942,1,637642
uθTJΠζτ,0,6186136996,1,558757
ig6Γσημ,0,8785241039,1,579877
WO$UIwr,0,9099369872,1,603022
Δi@VhQI,0,8425284532,1,618537
kΘCifjΓ,0,6408709720,1,562287
υwΦnfι3,0,6752148048,1,590957
ε@K2%qπ,0,6316015227,1,568322
724Iuiy,0,8641832871,1,542337
γCΞελ9X,0,9486030581,1,617552
UlθHj!f,0,7879443050,1,621372
τXγ7κpψ,0,10857233689,1,647047
bhζ@40C,0,8355033243,1,626667
lgΘΞirw,0,7205237844,1,605117
@yεΨ9π3,0,9906582012,1,658867
LΠT@ΦOZ,0,9191934574,1,614702
ζXβrWfj,0,7245558740,1,608217
lr7UGI4,0,11368181584,1,643377
4ψN8voη,0,6290606801,1,565982
σOwγΓaG,0,11078280676,1,618437
nGSξFyN,0,8357620446,1,583677
i!jt8ΔG,0,8454292141,1,589612
θwV!ikφ,0,5772256519,1,538052
aI8λt@h,0,7719580130,1,627272
DMVβGαψ,0,8312400149,1,581477
7TgqIbs,0,8620699325,1,579297
RκkFΦu2,0,7564344220,1,628752
P%8@u#Π,0,7131096005,1,608227
ψqKhSk2,0,7395645407,1,610147
nD0@oυK,0,8785982495,1,537902
!ιNηκ7Σ,0,7108351066,1,566137
cΠφvCqτ,0,7174708213,1,606727
σXμη7ΔG,0,9256552821,1,656682
Λ@Ω%S$a,0,8283673396,1,539402
mηi6HuK,0,6636909989,1,588277
ΓADΨt@m,0,11706677838,1,656702
zhi9Δυτ,0,6918939293,1,588122
hyIMψνJ,0,10796174705,1,627427
AUσvτξi,0,6704945982,1,545437
@K5ψXrξ,0,8217384513,1,662712
pFmxRφδ,0,5991675325,1,543077
vαs4ζTA,0,7413782512,1,619282
pLσboθΨ,0,7578559331,1,625072
ιφpjΦ29,0,10817877973,1,620032
Qπ!ξ4ΘZ,0,9038966348,1,618547
ωθ9κZ2i,0,7990504174,1,565387
8dΓqce3,0,8465278615,1,591102
ΓxΛsα27,0,9985926760,1,663472
ΨΣδZf%ζ,0,7113255958,1,604372
7Fχz!wΓ,0,9762263114,1,566137
OηνGΣa2,0,9560698225,1,636137
c3z%CNn,0,5951968664,1,548962
nNwTX1j,0,10018117776,1,595652
μokEaηχ,0,8672181989,1,587367
Ft95qxc,0,6273315475,1,546012
βJfCψou,0,8128482867,1,655932
igαRkψN,0,8339624931,1,590367
φσθeλβv,0,10443601132,1,639667
cLXSΞωs,0,10459864434,1,648557
Fυm2dσ6,0,7840571564,1,625757
bZLtAωΘ,0,7744786987,1,626667
ΩχCRεwd,0,8259271468,1,659777
W#εθrLv,0,6972246646,1,589452
ιuJ06s%,0,6340985273,1,549122
4ΘMπαOW,0,9862483290,1,579282
x%oTN1ν,0,9200982619,1,624317
ΞYkφψ8d,0,8561701830,1,588847
ΞM1Δzfδ,0,8260714827,1,580882
εe8δXY7,0,6629561104,1,582227
Φ3ψHτKΨ,0,6462813364,1,578387
Πδκ@0Ψτ,0,11009530618,1,626522
D@6PσγM,0,5974479524,1,541587
pXsνCΦT,0,10533664724,1,658872
μ7χzιHΠ,0,7414495717,1,546782
ΓbΨβIt@,0,7035911861,1,602932
2ψFZp7X,0,9626442580,1,558752
δh!κψZσ,0,7900825203,1,640432
OhΦk!VΨ,0,7702594768,1,664067
G#IΦ!mΨ,0,7548636205,1,549707
ΨγηMF4p,0,9816234350,1,627257
dugωpπk,0,7157800085,1,557102
m8@1jλξ,0,7839722381,1,639827
wmΣδΓ!G,0,6829904701,1,588257
UmΣ7FIl,0,10222291190,1,588107
v3eHΣτq,0,7466184992,1,537887
ΞDUξJΔω,0,5856031089,1,538047
εθjΨNUτ,0,6711276306,1,569077
ebhFφΞH,0,7706235119,1,588267
ΓθdYqTO,0,10168780665,1,622142
ωrSxMGυ,0,6296953851,1,562442
FwΠtκpλ,0,9224474855,1,548967
ΔqDFefγ,0,9363234238,1,619297
ΔcλΛvoφ,0,8037456160,1,565232
αJΓ7VBj,0,8362572574,1,667012
vνγu6GΦ,0,6064107411,1,549122
6HΩLΛτc,0,10326089370,1,636737
uZAωC%k,0,8691093890,1,618387
sΔt$0γψ,0,7784399450,1,636737
zθΩNπKχ,0,7846449878,1,597597
ξ6$7χpR,0,8911359481,1,560942
PTwξ#χK,0,8184531633,1,577052
nφb04ΠB,0,10208809681,1,658877
Θar0hδl,0,7926709432,1,580142
λχxcfuR,0,7299741743,1,608062
ΛExkβQL,0,6003585461,1,549862
τw1εMζT,0,6478900559,1,578382
o%θVUΠN,0,10314103993,1,603627
πΘtφΞy4,0,9585673882,1,621232
@zΛMOFo,0,7378157326,1,619287
slΛXιηβ,0,7242216702,1,577802
wωtgΠπF,0,7964636875,1,560932
MP@5!sb,0,9819245152,1,644872
3Dβε%nΛ,0,6102321152,1,550452
boτΨδΠξ,0,11014519710,1,627847
WP$DΩsc,0,7104333080,1,606722
!Klηfdε,0,7613393099,1,623567
Q$pbu0Θ,0,10286538064,1,608067
l7η!HZφ,0,6998443157,1,560787
δRO6AαX,0,7618078881,1,584432
twζψjCH,0,8640072484,1,545437
Urx%hKL,0,5979721470,1,548957
gvΔtΘΓλ,0,8319604772,1,545272
ζzη6Oαυ,0,9070121214,1,599192
Θε#ληHΠ,0,7725480833,1,576302
SΞCχΛψu,0,6998902290,1,587417
VΨΓ6pδΣ,0,9748966014,1,568172
DQA6IBΨ,0,7544225636,1,541737
ζΔRmy9Q,0,6861811247,1,598482
$3QhΩφξ,0,6672949682,1,579882
ΩyS#γ0G,0,10558573095,1,643522
CrbmΣδs,0,8920069131,1,598487
λx7ζU%Ψ,0,10428445231,1,660377
ZφEIY!3,0,9443555420,1,637632
ηΨΩ8Fsf,0,7964409002,1,644857
hΞηJθy$,0,10093266413,1,582827
FξcDηNf,0,6985471927,1,601427
Ω8ΘSsNπ,0,9985587623,1,619142
8FΘnuGσ,0,8598100019,1,587282
Στ0Pd1x,0,8264225709,1,623582
ιαBmCy7,0,8032995547,1,636727
dωχl2x0,0,7362320206,1,565217
RaG1ατ!,0,10086312460,1,620477
IWΦζNψv,0,8664698392,1,590352
az92SyΩ,0,10208510236,1,643362
ψstAGh9,0,7253488665,1,577047
Tg$xζιy,0,6087737990,1,543242
πΦν4ZQ0,0,11170678135,1,636887
5ξΘsΨΣ%,0,5855817297,1,545277
Tθ3UArδ,0,9489504891,1,576302
Llυθ3vξ,0,10179152214,1,648557
nc0σAι9,0,8297771921,1,577802
υIΨFΩαΓ,0,7904360357,1,643382
πp78yUν,0,7374855265,1,621377
δ#Vμ0rd,0,9997006896,1,604967
βtAkYΞD,0,7878956779,1,602927
h!τ5tkφ,0,7232379215,1,609417
9wkφcDu,0,7193244082,1,606622
LqξC4Δt,0,6985276371,1,598332
ξσ%ψΛTω,0,7561137702,1,626657
bJγ9θηp,0,10609837548,1,607302
kSLvm%O,0,8786085805,1,605137
ιjreΔτΦ,0,8680297120,1,599182
ΘΞ6β0$κ,0,5878371148,1,543087
ζPpiOΠV,0,6580664913,1,579877
eγBjμYT,0,11267400850,1,660372
Q%T9ζOJ,0,7810943760,1,557102
KσUΓHψw,0,9424027968,1,618437
ηn1ZY3E,0,7484418781,1,622127
ψW4Pyκn,0,7741445018,1,545432
XGzJWασ,0,9186189921,1,602777
C%υLEμΓ,0,8368546669,1,589022
fnFRL#v,0,7044746254,1,600077
h2T%εVb,0,10386369290,1,598497
νaλK!CW,0,8150550176,1,565957
IqQΔtrΛ,0,7879720003,1,641182
πUΣΨzmH,0,5908488783,1,549117
ΘBx8!zη,0,8919872036,1,568912
CtβknBυ,0,7589192994,1,550627
oι8sayω,0,8430685707,1,604957
@rONvhζ,0,6387343234,1,565222
3κεaζΣ9,0,9364503041,1,541587
υασqFχL,0,10096702340,1,663322
ι16jΘtV,0,6709452786,1,583732
X8χcLΘΓ,0,10561083589,1,606727
%PQZtvγ,0,8748362054,1,604537
NβJrΦεG,0,8186799846,1,647202
oχfHδaΦ,0,7331808204,1,616347
BtQζoNθ,0,6675104593,1,579137
6HωX2νG,0,8016819128,1,645027
!$cΠvEκ,0,9387740348,1,604377
τxlΠ!$δ,0,9726461260,1,664067
a4ΛπχgI,0,7697890838,1,580897
VΔSzQAH,0,9756617506,1,604377
VX!d3αT,0,10042133698,1,644112
XHxElΛ#,0,10373934093,1,647207
TuPVΩ#v,0,8119929886,1,569057
#rξHσsΞ,0,9348550120,1,618432
tΔK2$κM,0,8796505323,1,606717
Σφ4d6J2,0,7874150033,1,643357
F2ZNcλj,0,5946133404,1,550467
τφ0@η5ι,0,8122747878,1,655342
NnνASwm,0,10487522357,1,619297
βμtj05γ,0,7279874300,1,539402
ζRvFbhκ,0,10216447190,1,635992
AαdCp6n,0,9013499059,1,615602
ΩΣcNυ9ε,0,6858196825,1,596387
gcΔφFXb,0,8579397623,1,561522
qηazEΛA,0,10363754180,1,644867
kMPψΨ8s,0,8458770421,1,643362
SaΞΔKEη,0,8616186739,1,577202
θχ@M7So,0,9013284198,1,619887
κΞzWjΨω,0,6897904273,1,589612
tωHeΦfi,0,9764994067,1,569077
0Ir81ΞH,0,7453575028,1,623732
EHta7!o,0,10717588424,1,616352
nWbeζBf,0,8433739700,1,582222
XwlλφtK,0,6097999835,1,546187
εhz3tCξ,0,7555722218,1,666252
λhΓ2aνN,0,9071960713,1,626667
C%nJ5zF,0,7047376060,1,602767
hxγO%wv,0,11710503838,1,648707
fmhSζEχ,0,7299878003,1,607472
JξGrbPZ,0,5890134520,1,539402
ΞαΔψΛIC,0,9650615225,1,622067
3mQ@ωdB,0,8863428638,1,623577
ξ8Πjιηd,0,6564523126,1,569647
sWΓitΩo,0,9378409626,1,546772
νWPψwkf,0,8823960506,1,605712
N7oσvLc,0,7166920221,1,609407
ζSηψb84,0,10969568881,1,624172
μQΩhHχL,0,6034284875,1,539542
#λVPaΓT,0,7642449878,1,576277
pξΔeΠνΩ,0,9742500259,1,605877
VωqQ0ι$,0,7661546787,1,549722
2λzZsKF,0,7926617011,1,561517
dPχ$mΔ0,0,5945454971,1,549102
KHβεΛp7,0,7939149301,1,648547
%CΔευ#Φ,0,9146338113,1,565382
τ0XwιΘΔ,0,7920921567,1,608667
LyhjYV@,0,8022579006,1,648707
τZΓDδε!,0,8322492598,1,666252
γtYΦ81a,0,8863662052,1,609562
CYEHnbW,0,10062749552,1,656837
Ψ6K8ΣE5,0,6518976793,1,569062
βΣpι#gG,0,11892870558,1,667757
AN!QcCπ,0,9151152408,1,614702
!CLVη5t,0,6691755490,1,583817
Ψ8λdy@U,0,11333263938,1,643512
HζψΞξχμ,0,7829918604,1,643362
φλ#4ΣψΞ,0,7265112313,1,617682
λ36dRΛ4,0,5903922354,1,545437
ΞtλιηDy,0,8703781092,1,565387
ik@Cdλs,0,10964294630,1,660377
ΘΩN%0Φα,0,8032323110,1,565232
RpsτVoS,0,7677799053,1,621977
8Uαεprz,0,7706105710,1,550627
ynjwτΔ3,0,9230410352,1,605117
Δ1μcσΨu,0,6881908952,1,597742
6αbωV5R,0,7527739479,1,622077
ΦsΣλnθψ,0,10263166925,1,590352
V0PnNF5,0,7902363589,1,561687
ηg9Λ8Oκ,0,6735532646,1,582077
kSμReλχ,0,9941395227,1,618302
jδΘηVrf,0,8887940922,1,644857
5υKhξFn,0,7244882032,1,608212
xLι8Bjφ,0,8255441042,1,617552
ohε8ΠδL,0,10877657004,1,659777
ψELA0Wh,0,6046383524,1,550627
Ψ$ivΣUI,0,6686453041,1,588267
z0#QivZ,0,9865025831,1,580897
κθySR7φ,0,6540370656,1,549872
VSνTUδu,0,9749583107,1,644122
$6cx%ΣΦ,0,7814361604,1,539392
NdYJxkΠ,0,7588498583,1,538797
zlδτ%cx,0,7127797836,1,604537
qΣ6χ@8H,0,10843499658,1,619887
XVηPτdβ,0,6397572625,1,565382
ΘμBJfyc,0,5879669563,1,583577
sψEiFχc,0,7921893304,1,577792
1mμχdπZ,0,8723387913,1,597002
Θ9ΣehγΞ,0,7128383007,1,601267
iυnQHS1,0,11758918858,1,662712
O5SΣΔ$u,0,7035023150,1,602922
wυ%σetQ,0,10204080681,1,623567
vaαεθ7m,0,7919216339,1,588867
χAFCLΨR,0,7093786094,1,598502
9S!W3Nc,0,7883084849,1,644122
vdJωDκU,0,7261201769,1,609402
ΛθBDq5ψ,0,10611638360,1,608807
BκNψwsD,0,8077487044,1,647802
Θy#πLwΓ,0,7476762916,1,620042
tνc9dA4,0,9182323489,1,546777
5ψVδΩ#@,0,7533933436,1,602942
ILυ0m3H,0,9979843302,1,628772
θDυωX9α,0,7431570365,1,549122
vYESαHD,0,7811297151,1,636132
Γgυs0ξκ,0,10296343853,1,591122
@fJιTDn,0,6554377178,1,569822
wdαkv6@,0,6424595224,1,569657
bκ#jx@r,0,8702406753,1,577192
μ!26UGf,0,8247747886,1,581472
%o!ω4αz,0,6982641839,1,599192
υ6VWβgφ,0,7981482812,1,644282
Ω7Eb5Aε,0,9954075552,1,576457
8νiSk54,0,8433537806,1,590367
FRTLΔeκ,0,6530723735,1,577192
ΔΞfq3μU,0,9158660639,1,579897
OfλDxIn,0,8214389359,1,601437
!Ω5EιDx,0,6921979768,1,588277
κjZUbKA,0,7590055867,1,624167
o1NQκb9,0,9466607471,1,549127
xσ8hΨΦψ,0,7351830145,1,606457
δWij0Md,0,9725351063,1,590952
8hξμBψD,0,8779657043,1,659027
KιgVυ5b,0,9648443467,1,616942
ηuGZJ7h,0,7234550061,1,539552
γbνU$βd,0,7353009454,1,620477
YvhυδΠB,0,6756619603,1,590952
ωVnq4νΨ,0,9692232063,1,569062
Θp!VscE,0,8162284238,1,655177
@φQωΔjA,0,7449204325,1,618377
zdζHsug,0,6401134480,1,606612
φγ5QυηT,0,9735703059,1,659022
ζ1Γ8cγd,0,8374285842,1,586512
Oαδfι#0,0,9933251107,1,666412
eEfpνSw,0,7394949280,1,618282
kZV#θ5ξ,0,8152778463,1,658872
Or0h4φf,0,7590214062,1,599077
δ23FπμΛ,0,10411977653,1,617702
θB3σωwλ,0,6890012228,1,597152
g%n3!ξΣ,0,7271254175,1,606727
MΨtUνΔσ,0,11412077421,1,643377
θyVmλq%,0,9085762640,1,616347
gΣJvλ9E,0,7146397828,1,606552
jπSγDθΩ,0,7903152396,1,644867
ψareI%@,0,10219964705,1,599327
αXθζRQδ,0,10137707324,1,656847
8ξαGUω!,0,9299251875,1,629367
IFγe4Δ%,0,8610991661,1,589462
α3WS$q9,0,6441263439,1,579152
λιJxσ5l,0,5924022303,1,546927
θxT$uβ5,0,9927680888,1,615442
ξνNiλqδ,0,7500207858,1,546927
ΣPUoVβζ,0,8535809481,1,617547
ΩDRΘWΠN,0,6046567615,1,546027
cmνwq!σ,0,7389295963,1,618542
9ΨOΠXoU,0,6616356863,1,582972
U4kJγHN,0,8795351184,1,542477
ζkχαηEa,0,10614768952,1,664217
θλFLγHK,0,7919884424,1,557257
θEΔA9pψ,0,8447283024,1,589607
4PμπpX3,0,8688930293,1,598332
V9Spλc#,0,10499556688,1,660522
iZbqgLδ,0,9574334951,1,659637
ιΠξOλHb,0,8095830855,1,655932
μZ6fEλS,0,9221432293,1,622072
KlΩdβWB,0,10360796286,1,643527
φ8zκσιP,0,8797840526,1,647957
cSqUZζκ,0,7248497131,1,560937
NUΛPτy!,0,9167429142,1,578537
YσmpκΠr,0,9160773441,1,624907
υφv2Aγμ,0,7811304709,1,639667
γNλV!ΔU,0,8316753614,1,662557
qZD6g7b,0,8702758620,1,656692
Mγ5REFj,0,10533355403,1,623577
τ$9Wζ%υ,0,8978093794,1,605137
λOd%ΓIf,0,8847584435,1,616932
sQΩ#φJF,0,8110650260,1,620472
χEmqσyx,0,8775239987,1,545282
y5ΦeoΓΣ,0,7035858593,1,604982
uIOψMJσ,0,10429104769,1,602862
ΞE5FΘωt,0,6402399311,1,546177
aαzτr8C,0,7946032695,1,644862
ΨλκνγFH,0,8384029330,1,603032
5d$ηUyl,0,8623586810,1,561532
ζ1ε%Bψz,0,6015878496,1,550627
9ΓOx8Σ!,0,10628911480,1,618277
ΔΠνxχ!κ,0,7968634190,1,637642
εxu5c1l,0,10209330963,1,620042
Tδhζ#Qω,0,8637464097,1,588852
gλnZδνR,0,7287209462,1,566122
θ8is1Oε,0,6900200363,1,588107
gjrπnΞU,0,8859040071,1,660527
δiξΩDWO,0,10297866984,1,619887
Ω0I3VSM,0,6342605176,1,568167
SLRΔvkH,0,10073256131,1,580737
10γθtδc,0,8062432577,1,568912
sDΩUYh2,0,6714411570,1,582077
ifη@γΞQ,0,6826306224,1,586677
3δ8r%VD,0,7171754412,1,607452
πiNVΓEx,0,7492895050,1,622987
qAkwλzo,0,6309744288,1,564472
3wβjJSζ,0,9393212603,1,546172
bZLΨχβS,0,9058410925,1,618372
YLmxiCr,0,7033765014,1,602172
uNφΠΔ2H,0,6858462436,1,585327
γ#ghτηφ,0,6674093337,1,579297
rneVJQΩ,0,9436194114,1,639837
@AΨ1tμT,0,10551412979,1,647957
ΠbToκEx,0,7693002802,1,581647
@νxτJPu,0,6960637895,1,587417
fΞohMδΣ,0,9175227095,1,543247
σkΞΨ9pm,0,7284075744,1,614852
1NΦP9δx,0,6836824000,1,587527
Pα8ζμτV,0,7964963320,1,644112
iΛΓ2foB,0,7570144560,1,628612
sψ7Gφrζ,0,6032371846,1,541742
yPTπΦΘA,0,7110253363,1,599242
ΞΩcυμν3,0,10844681409,1,625662
SgOpAw0,0,9182076600,1,610312
ΠεAIBkμ,0,8862344995,1,618277
!GΘxRHP,0,5924302782,1,539382
δκ3hαFχ,0,6510900082,1,577947
7kMλGF4,0,10994441164,1,627417
ZφcβQqα,0,7859749811,1,641187
5θ6ι8ξψ,0,9950619056,1,605867
χΛδhlεD,0,7452162486,1,580032
Hmν7Tκξ,0,10158852621,1,659627
εζyVυQn,0,9195115914,1,628012
1qb9ξyΠ,0,6802563374,1,580737
HΩl04Ψ%,0,10669696196,1,608822
ΩJεBnwU,0,10314257625,1,667157
!Kσ1lVΔ,0,9748314004,1,622232
ΨDRχητκ,0,6567281749,1,538632
%eITlJκ,0,6550582567,1,604967
νΣxG#yΔ,0,8266989580,1,607307
γψΞΣΘΠΩ,0,8634044735,1,599087
rb02νiH,0,7106879702,1,602877
%7K$EzΣ,0,6516524744,1,568917
xucZΛVT,0,6803016979,1,587412
KDΩEtισ,0,6737634482,1,585782
EUΠigpD,0,10109021461,1,587262
δ2h8τJξ,0,6552802434,1,582227
jOa1FoΘ,0,11757815855,1,663317
ψημθRυH,0,7017692408,1,595497
YΓWσFτq,0,7856414885,1,636737
Z5zδ6Ψx,0,9919351918,1,629372
Γφ%7kτb,0,9042785140,1,639672
!ηYDXS5,0,7484686912,1,583822
σιbΛrq8,0,9106476037,1,557102
ayU6πR3,0,9957707285,1,655337
QXK#ιNd,0,10379420819,1,647052
bεC@ξνf,0,8889031107,1,667902
dυξ@yAq,0,9430909927,1,595647
ξδLΣbaΔ,0,7977090075,1,585177
λhDxdιS,0,8623622309,1,637492
T12EWΔ%,0,9270015309,1,576297
Zχ%$Gγκ,0,7936389608,1,644117
δknuvha,0,7928305407,1,644117
βYωΦUΛ7,0,8226797429,1,660377
UωKQ4fp,0,6430687352,1,569072
XΞY3w9c,0,10179752767,1,589462
hσ5ynΔv,0,7599055092,1,618277
Saιbβγo,0,6727838796,1,579982
t!%jXxW,0,7233840005,1,578377
lYβPQπη,0,10066942574,1,607312
ΠvΣΔAΞ5,0,9136112163,1,610317
3Θ5EcKλ,0,8467145126,1,583677
mλδyn3φ,0,7986250318,1,566132
FΣχHzO8,0,8686843938,1,619277
Vμil#8Φ,0,6106936270,1,549717
χKEqυ6u,0,8212255220,1,656087
3ν6CΘΨl,0,9339165043,1,543247
