String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
α4Φδ,0,924419,1,372
τFpΓ,0,901466,1,377
nξfQ,0,1003916,1,412
Gytσ,0,903876,1,377
ΓΩ$%,0,920771,1,377
VQωσ,0,932343,1,382
70mP,0,815653,1,342
χBU1,0,960922,1,407
CysT,0,948241,1,402
ηy@6,0,970686,1,407
wψlr,0,860895,1,342
Fζmd,0,896688,1,367
ξφX6,0,877258,1,337
6SWε,0,1470622,1,382
KξΓJ,0,1431704,1,377
ωDg!,0,864624,1,347
Σ$Zδ,0,1647446,1,372
3Rωυ,0,1146128,1,382
01γN,0,953708,1,342
λjαk,0,1082425,1,347
ναnq,0,914302,1,372
εΠ%m,0,1000947,1,377
ypzΓ,0,1138781,1,377
Πωξx,0,1382528,1,347
ανMm,0,1473511,1,377
XB3κ,0,1516314,1,412
ζOxl,0,1710192,1,337
NβIw,0,1344404,1,402
ΛvL3,0,1251819,1,367
γσlE,0,1511109,1,367
3GΞΔ,0,1285698,1,382
5ξΓγ,0,1063904,1,347
0Γ9X,0,1196596,1,382
uLpX,0,1326567,1,382
ΓPωψ,0,718014,1,407
%MoS,0,631568,1,367
%!ND,0,899285,1,367
85#κ,0,2982918,1,412
ΠPUR,0,756555,1,412
ΣEPI,0,688455,1,377
Bδ$U,0,741999,1,402
Glλβ,0,731594,1,382
3v1ζ,0,954015,1,347
MmUF,0,744753,1,407
1OωP,0,673528,1,377
eOKD,0,628664,1,367
jβ@V,0,677627,1,402
6rωw,0,684105,1,402
ZT4υ,0,638458,1,377
18!L,0,637713,1,377
EΞBγ,0,623139,1,347
WEG!,0,593739,1,347
Cr3k,0,656359,1,382
2OgE,0,645296,1,377
UψΩ@,0,596417,1,347
K!φΨ,0,651991,1,372
Idσe,0,608373,1,372
RΦΔS,0,651923,1,402
ζΦJe,0,597362,1,367
iIΨp,0,670044,1,407
UVχo,0,559382,1,342
hsuΓ,0,673493,1,412
θXZS,0,558700,1,337
vdgG,0,620100,1,382
pΩIΨ,0,608951,1,372
aqλθ,0,605131,1,367
2@ιG,0,553352,1,337
yfA2,0,604034,1,372
qo3γ,0,633779,1,382
%kνy,0,629061,1,382
ξnkw,0,596321,1,367
υΛh#,0,628112,1,367
νσgl,0,631488,1,382
ι#lg,0,609732,1,372
ΞEΔz,0,572488,1,347
τgεI,0,637178,1,377
Kκψj,0,669923,1,412
Nj4U,0,641137,1,402
χgs%,0,623384,1,377
J@fW,0,655730,1,407
ΞoAn,0,653033,1,377
KΓMΔ,0,1327067,1,407
Γ6e8,0,764124,1,412
D$lu,0,647284,1,337
9δ#Ξ,0,741997,1,402
PΔΩ5,0,708798,1,377
ζ1υq,0,725664,1,372
νHI9,0,641086,1,337
HεrΔ,0,4513224,1,412
R1Tε,0,706884,1,382
2pσF,0,644699,1,337
#4qA,0,670516,1,372
Vwnω,0,739498,1,372
E3κi,0,635928,1,347
βΘqf,0,687173,1,367
anWΔ,0,715002,1,382
σruG,0,755265,1,407
ΛXyκ,0,1207492,1,337
dCJK,0,1061349,1,347
L6%J,0,1073008,1,347
@YuR,0,950453,1,377
uCVX,0,989726,1,382
KφFP,0,1059597,1,407
Lwξ$,0,969915,1,377
pBmo,0,861410,1,342
Ψ0aj,0,879638,1,347
xRlΠ,0,943513,1,377
eΨox,0,884790,1,347
bχVv,0,1014667,1,402
θ0ΘK,0,857309,1,347
dΛkX,0,652966,1,347
Gκψj,0,700527,1,382
δ7WZ,0,689546,1,382
Ωlor,0,688386,1,372
ξpQl,0,549486,1,382
πyχr,0,546850,1,402
7UCY,0,476891,1,347
%τλξ,0,556039,1,402
JM5a,0,560608,1,407
νι8ξ,0,469460,1,337
hfq8,0,513673,1,377
d$D0,0,536935,1,377
ψhUχ,0,513220,1,377
aT8λ,0,510320,1,372
πθLδ,0,537141,1,377
pKπΘ,0,542689,1,402
u4Ω0,0,506423,1,372
KξμX,0,588390,1,412
2ΠζW,0,508353,1,372
oSν#,0,561662,1,407
Z2Tφ,0,525879,1,377
ΦγZa,0,511689,1,367
jHμs,0,530538,1,407
υcfW,0,531679,1,407
Φ6QJ,0,509555,1,382
XζcΞ,0,524196,1,402
@DΔX,0,471401,1,347
nilM,0,488773,1,372
9zγπ,0,519567,1,337
ΩεqΞ,0,518640,1,402
D8JΣ,0,469606,1,347
Nβwu,0,553822,1,407
Πqn9,0,521847,1,377
ν1LD,0,474329,1,367
daFO,0,508678,1,382
Pxλγ,0,507121,1,382
χHτ@,0,497900,1,367
IβEe,0,541725,1,407
eαv6,0,504095,1,377
tzΨ7,0,733147,1,372
KmκΨ,0,526846,1,402
%πΓO,0,504191,1,342
μlΞβ,0,928125,1,382
V6BI,0,518134,1,347
vμyΠ,0,507742,1,342
ξνγτ,0,546366,1,347
wψD3,0,897678,1,407
n1μΘ,0,604564,1,412
ξwTν,0,580641,1,377
ΓFΨN,0,1457390,1,377
c@yΛ,0,508142,1,342
nKl!,0,562306,1,402
ΛλXy,0,502499,1,347
ΣCωu,0,820350,1,407
Ψbto,0,616557,1,382
GΠιΞ,0,577221,1,402
m6ΘT,0,826244,1,367
DΩzZ,0,507475,1,347
υKγp,0,560224,1,367
Vt1Ξ,0,848725,1,402
5γηχ,0,737664,1,377
mΠOΣ,0,566827,1,382
NZγΛ,0,578216,1,367
Σwχε,0,964572,1,372
Prcη,0,481863,1,347
νBjD,0,477978,1,367
Eξz$,0,462367,1,342
oεξP,0,588307,1,407
λpLz,0,497680,1,347
cRnQ,0,478057,1,367
S26L,0,692216,1,347
9#$2,0,501906,1,372
3υiP,0,444111,1,337
SOι3,0,513068,1,402
RθkB,0,520946,1,372
IμΦz,0,464098,1,347
!t8Q,0,460274,1,342
aβiJ,0,754266,1,342
TaYξ,0,454891,1,337
ZWG2,0,514927,1,367
ZΓA!,0,573862,1,402
bL@5,0,541545,1,377
njχM,0,2169351,1,372
jΠ4χ,0,554994,1,377
ωfXχ,0,502427,1,342
αRω7,0,630978,1,407
Σ5H@,0,589515,1,367
6XBΓ,0,754217,1,382
Sjqi,0,591751,1,382
Mν9l,0,510401,1,347
LΣω$,0,595462,1,407
μ6h5,0,524063,1,342
βΔκv,0,590924,1,402
0zt1,0,747621,1,402
9zζc,0,535070,1,402
ωDj#,0,486665,1,372
B32e,0,496665,1,377
gμ9J,0,462586,1,347
qκΩZ,0,520406,1,382
iΛAσ,0,504214,1,377
apMi,0,515814,1,347
TΓ@Π,0,561406,1,382
Jthi,0,553358,1,347
λMV3,0,573443,1,402
δILV,0,582835,1,402
Haζδ,0,555676,1,372
ΦΠΓR,0,525608,1,367
ζC4K,0,688237,1,347
gKVj,0,506000,1,377
υΔχQ,0,533914,1,367
qjex,0,520542,1,382
Θs0M,0,541163,1,382
μδTα,0,503825,1,382
K!χΠ,0,504026,1,377
@F#ξ,0,564826,1,412
R8co,0,547797,1,377
λQΔ4,0,461544,1,342
ζbxV,0,483593,1,367
t15G,0,457374,1,342
OΛΠY,0,463479,1,342
ΩH#N,0,504607,1,377
gYΔΩ,0,571038,1,372
$H0K,0,558326,1,382
NZΨM,0,539129,1,407
72Pσ,0,460286,1,347
χrcW,0,485048,1,367
lMcσ,0,557313,1,407
θwσ$,0,452433,1,342
sδNX,0,502918,1,347
υwPB,0,567536,1,377
P2CG,0,544302,1,372
GΠδR,0,548073,1,372
hLv%,0,619654,1,407
0RΩK,0,557663,1,382
UO4E,0,530250,1,372
oHηm,0,558220,1,377
jLZq,0,541266,1,367
PπvN,0,683520,1,377
fXψZ,0,542807,1,382
CQUL,0,531298,1,382
tC3κ,0,493694,1,377
ωPKν,0,530701,1,367
19gψ,0,575582,1,377
φgηe,0,534615,1,372
E$Gs,0,546006,1,377
boUγ,0,529784,1,382
6kDΠ,0,1159747,1,382
μ#tω,0,503184,1,342
Ξwdp,0,554414,1,347
@eνh,0,650059,1,382
φOBη,0,606521,1,412
8σGK,0,572257,1,382
NiFD,0,862922,1,402
τzWh,0,1067046,1,412
νSημ,0,980348,1,367
NξDU,0,604317,1,407
YMzk,0,1059388,1,347
εfic,0,546201,1,372
Θυu8,0,703674,1,377
0sΩY,0,513196,1,347
rRΠ!,0,501109,1,367
!ψφ#,0,542739,1,367
Rt#Δ,0,877484,1,382
τfRχ,0,557754,1,377
yNHν,0,498317,1,367
ψυf#,0,560138,1,407
mVO!,0,626844,1,372
φΘhΞ,0,514128,1,367
υβFy,0,584674,1,412
s69Π,0,484204,1,347
s@U6,0,527376,1,382
u6HE,0,505119,1,367
Npπg,0,542782,1,367
3φqE,0,560546,1,372
ΞLe1,0,544531,1,372
θF7d,0,981726,1,372
qΛησ,0,970798,1,342
χsxν,0,1467982,1,367
q9σ#,0,1078492,1,402
ζOM8,0,1043097,1,382
θ1mW,0,1002417,1,372
ΣZξψ,0,1050650,1,407
LZζσ,0,1068872,1,372
hQξE,0,1066884,1,402
Φ26Θ,0,659919,1,377
vWfz,0,546066,1,382
πΓΦX,0,581454,1,382
Hyvτ,0,626226,1,382
xEkH,0,529169,1,372
Ωcυp,0,487223,1,342
pτΦζ,0,542872,1,372
!rLb,0,454792,1,337
Qε8β,0,473326,1,347
τυιi,0,519759,1,382
CoiΨ,0,501216,1,367
qπXμ,0,484808,1,367
ψγdV,0,518919,1,377
MzXJ,0,478203,1,347
6Bηo,0,495506,1,342
EQθm,0,471867,1,347
σgLα,0,476272,1,347
WjPφ,0,523017,1,382
Ξzγ5,0,462040,1,337
VCxw,0,489929,1,367
ΣkrY,0,561335,1,407
znιΨ,0,587152,1,407
ντ9s,0,548541,1,372
BodQ,0,603017,1,407
cBeμ,0,598846,1,402
pνm9,0,504326,1,342
uAzΨ,0,498272,1,342
φUPπ,0,558408,1,377
σzZ7,0,519790,1,367
AβtI,0,548092,1,377
NCγy,0,505472,1,342
wlc#,0,600821,1,372
ωμ7Ω,0,506945,1,347
ewν8,0,507892,1,347
4fEΔ,0,470211,1,347
Λδλ6,0,496941,1,372
G6fφ,0,510583,1,382
χy4z,0,508014,1,377
YSδq,0,528003,1,372
cη7F,0,562990,1,402
ΞnAω,0,520629,1,372
MξUI,0,556557,1,382
πκtM,0,580534,1,412
9aN8,0,527698,1,347
i5Kk,0,542326,1,372
καψΓ,0,559157,1,382
oSθ5,0,600313,1,412
κ#Mφ,0,728989,1,347
!αTΞ,0,564003,1,402
CBQθ,0,588192,1,407
pΣγΦ,0,480411,1,337
σ5xV,0,513186,1,367
MKHγ,0,536299,1,382
Ξ$ψK,0,518838,1,382
Jj2c,0,545514,1,407
λnNr,0,527792,1,367
ΩιRβ,0,469602,1,347
ΞoIΓ,0,487489,1,347
9ιGk,0,517528,1,382
FqΔι,0,455931,1,337
δG9Θ,0,497290,1,372
lyOP,0,582166,1,402
Xr@γ,0,831107,1,382
κSWI,0,556495,1,382
XYS%,0,561037,1,407
#GrL,0,464580,1,347
ΠωBa,0,505969,1,377
wOθε,0,505680,1,377
dδ7N,0,562709,1,382
pεIL,0,481601,1,337
Cξ%a,0,542367,1,377
PUcΘ,0,480034,1,347
λ42R,0,612557,1,412
Rrωφ,0,538532,1,382
φVσi,0,490221,1,347
hr3ε,0,578131,1,412
U$ξy,0,537233,1,382
ΞΘt%,0,524424,1,382
ihum,0,575170,1,407
%CΩε,0,566537,1,382
5γΞβ,0,540018,1,377
sΩBG,0,511047,1,367
nRψB,0,566516,1,407
νΩSp,0,491439,1,347
Yφ8F,0,565437,1,402
KψεX,0,530836,1,377
9#Aa,0,546489,1,377
αJTΘ,0,601755,1,407
@kjB,0,525610,1,372
v1Θ#,0,481456,1,367
Bmγψ,0,465220,1,367
fωΠL,0,470576,1,342
ηΓWA,0,581223,1,407
ΣeΔf,0,526075,1,367
Πσ4β,0,900481,1,382
l1Σr,0,767141,1,372
Hiψ3,0,889724,1,402
cει2,0,815408,1,402
δ%α5,0,890091,1,367
!gγΩ,0,869010,1,342
βlvγ,0,561950,1,382
8hVξ,0,557624,1,402
vYΞn,0,737447,1,377
MiΩX,0,518338,1,377
a2XZ,0,483104,1,347
ζΓQ4,0,565911,1,407
3Zbγ,0,762172,1,382
SιrT,0,493502,1,367
βZζΘ,0,540896,1,402
φπKσ,0,506132,1,367
S1QM,0,719741,1,347
#gGΛ,0,473262,1,347
tτμκ,0,503433,1,377
WyγR,0,700986,1,337
MεCg,0,539019,1,402
ahεH,0,512157,1,377
wzΩμ,0,493380,1,372
whωΦ,0,773845,1,377
!σνΨ,0,511266,1,377
3aL6,0,453486,1,337
ενoi,0,706447,1,347
h$ad,0,513447,1,367
σφnΛ,0,542319,1,402
Ψ@aJ,0,469393,1,347
χcst,0,760543,1,402
ULxλ,0,474036,1,337
dΛΣe,0,456798,1,337
ΓBye,0,714922,1,367
SkωJ,0,542200,1,382
4lπμ,0,488343,1,367
FRηΠ,0,466818,1,347
U7δi,0,702882,1,347
mηΩq,0,546877,1,407
μθΨ0,0,478646,1,337
kκεy,0,475302,1,347
θζfv,0,759688,1,407
i7Ωζ,0,513791,1,377
3ωβξ,0,477015,1,342
sBzD,0,734419,1,367
NZS#,0,534539,1,402
BUΩx,0,467780,1,347
iσaχ,0,838069,1,412
ΩYGR,0,518126,1,377
φΔηj,0,525565,1,377
OΣτπ,0,491058,1,367
κdwp,0,721792,1,382
i7Σ6,0,508322,1,372
rz5W,0,544062,1,402
8w0υ,0,757039,1,347
FOmσ,0,465565,1,337
pLξH,0,543285,1,382
aηW1,0,559065,1,407
lOAH,0,805260,1,382
MkΨH,0,528536,1,377
βzLΛ,0,553869,1,402
πRJq,0,736035,1,367
Bλ%Q,0,544723,1,402
γjOκ,0,534035,1,402
6Δc%,0,793229,1,377
!os8,0,525021,1,382
%3Θω,0,501170,1,372
!τθχ,0,510236,1,377
QiGζ,0,761374,1,377
j@ZΞ,0,502078,1,367
JaNR,0,500926,1,372
JΦ%#,0,765430,1,402
!ΩXw,0,484164,1,367
η3Tg,0,521728,1,377
XoδΛ,0,533805,1,402
!δAε,0,747487,1,382
HyνM,0,622318,1,407
DQfZ,0,917199,1,382
ZΘΔC,0,1243718,1,372
aYθZ,0,856924,1,382
VξTF,0,832311,1,412
7c$U,0,1015353,1,367
υwQd,0,840343,1,372
QkZ%,0,833412,1,337
δRΔx,0,898459,1,347
7!aκ,0,1153232,1,342
χ9mI,0,1093090,1,347
ΣTlΞ,0,507856,1,367
#μΨ7,0,631781,1,342
ε5oT,0,887113,1,367
Oφ2S,0,831410,1,407
W$yb,0,758506,1,337
3mxn,0,953961,1,337
eλγα,0,816115,1,342
rκy8,0,853245,1,342
εbΘR,0,554384,1,377
5AIF,0,737216,1,367
O%uΦ,0,804618,1,382
ΛsGT,0,559549,1,402
ΩTav,0,741358,1,372
Gfωξ,0,504454,1,377
oΞζW,0,489307,1,372
4χσ!,0,799715,1,402
BπXω,0,494046,1,367
ηωτ5,0,507320,1,372
#%hδ,0,466855,1,342
Tφt9,0,764703,1,377
JLυκ,0,500855,1,367
μζci,0,716163,1,382
Q5VF,0,789727,1,402
BΨFυ,0,532549,1,382
6Nνε,0,513363,1,377
WzEd,0,552612,1,407
j%μτ,0,513067,1,382
GlSΓ,0,532705,1,382
DχjΠ,0,475250,1,347
tNΘ5,0,626135,1,377
ωζZμ,0,851674,1,367
8φBΩ,0,948412,1,402
OΞ%Π,0,725949,1,347
1aσs,0,725423,1,337
XuiV,0,762365,1,372
ναΩn,0,888470,1,377
Bjw0,0,969846,1,407
βOfΦ,0,1100787,1,412
0βδI,0,1288069,1,377
hμγ!,0,982365,1,372
yσMΞ,0,507757,1,367
i%bp,0,581551,1,412
mcRe,0,873313,1,367
DJ2δ,0,840053,1,377
γVKχ,0,800626,1,372
ΘRo5,0,779439,1,367
ΛγBΨ,0,892880,1,402
Ω%πσ,0,861205,1,342
o0ιΔ,0,655058,1,347
eεVZ,0,624466,1,382
ΩV#M,0,700123,1,382
sξ9@,0,521380,1,372
Bo$r,0,544527,1,402
!6υΘ,0,467673,1,342
υΨζB,0,502558,1,372
Sηwb,0,618135,1,407
ΩK%π,0,500595,1,377
ΔdυD,0,479606,1,367
εξDβ,0,503421,1,382
9αSU,0,545892,1,402
ue6G,0,466677,1,342
@μγt,0,494371,1,372
ΔvdC,0,505581,1,377
τΞ5Δ,0,498427,1,377
fRwt,0,516129,1,377
5b0B,0,514324,1,382
Q1a6,0,462141,1,342
IgqH,0,510140,1,377
kJβ4,0,500338,1,367
RXδz,0,520595,1,382
nN9β,0,474437,1,347
x8Sχ,0,554640,1,412
Πz!η,0,556482,1,407
12HS,0,479563,1,342
0aSδ,0,503822,1,382
F5eΛ,0,525090,1,377
i6d9,0,545612,1,412
wβΓ%,0,508427,1,372
υ%UJ,0,587772,1,382
q!χφ,0,473928,1,347
xΘΔQ,0,511968,1,367
$HTG,0,556503,1,407
oΨIθ,0,551428,1,367
sOoZ,0,912066,1,382
VSη2,0,869569,1,367
OoRω,0,842858,1,402
ΞΘζv,0,667397,1,337
UΨδΘ,0,712711,1,342
q7m@,0,757570,1,372
ΠψσO,0,931100,1,377
ζlΨp,0,967565,1,407
δbBΔ,0,1140478,1,347
ΔVgc,0,1076399,1,412
lυΛo,0,740225,1,407
1qγΛ,0,463239,1,337
λMvα,0,555816,1,382
νwrT,0,788224,1,342
DNJ!,0,660374,1,337
Nα5b,0,756105,1,402
2r$i,0,703512,1,347
γPMH,0,770627,1,377
x8sk,0,1017057,1,412
jzνP,0,677269,1,407
ΦΨga,0,557308,1,412
$χφY,0,562799,1,342
ζ%φw,0,573373,1,367
ZΨ5H,0,509369,1,377
eΔrD,0,523404,1,402
χκrq,0,557622,1,412
HkQε,0,554738,1,407
ΛV6S,0,475966,1,347
σωSw,0,480041,1,367
u6θ0,0,496196,1,372
7ΦΣQ,0,455414,1,337
ζη%W,0,545630,1,402
σξμt,0,545820,1,412
ΦdbΛ,0,508105,1,377
6azλ,0,466119,1,342
$usz,0,489476,1,347
zφQ8,0,558824,1,407
fMφC,0,450231,1,337
χυVh,0,523889,1,382
5GSL,0,472596,1,347
QΞπP,0,463154,1,342
bλΣP,0,452894,1,337
ωξju,0,460270,1,342
2fχΞ,0,500006,1,372
y35v,0,494932,1,372
σMUΘ,0,547922,1,407
ΔePz,0,615938,1,347
Shη!,0,930564,1,402
vgDN,0,876304,1,382
ZeQI,0,728435,1,377
ιfαX,0,709038,1,347
kυoΣ,0,794076,1,382
QNlr,0,730844,1,337
BQUX,0,940628,1,382
5O4e,0,988673,1,402
uγjs,0,1077300,1,372
XΨAα,0,848703,1,412
WkτM,0,448475,1,337
BηY5,0,444168,1,337
AΨqλ,0,481892,1,347
qhWβ,0,620935,1,382
ΔγnY,0,879268,1,377
GΞSΩ,0,693800,1,342
χν2N,0,936118,1,412
oITκ,0,854751,1,407
ΦβRY,0,828047,1,377
wfχG,0,818219,1,342
μbYΨ,0,457095,1,342
VMKA,0,465467,1,337
σΨ%f,0,663118,1,367
Hχ8S,0,553919,1,402
un$%,0,502451,1,377
Vbjh,0,474096,1,347
#ηcR,0,507265,1,377
πAβΠ,0,465305,1,342
Eμec,0,468421,1,347
i6Kω,0,486499,1,367
tJuQ,0,512380,1,377
nΨχp,0,502298,1,372
Q!6B,0,468561,1,347
WjβA,0,455833,1,337
κΨ0U,0,529434,1,402
N7cζ,0,503255,1,377
τSbB,0,558445,1,412
εjψD,0,538047,1,402
qΩαE,0,488218,1,367
Xgeμ,0,480022,1,367
XvΓγ,0,471559,1,347
IZbη,0,545584,1,407
ζjnt,0,537362,1,402
Δfιr,0,500453,1,377
Φ#Ω5,0,502587,1,377
m5Vη,0,519525,1,382
Xφtυ,0,531460,1,382
Y@As,0,498062,1,372
F#1m,0,470434,1,347
γLi#,0,487697,1,367
gψsζ,0,468584,1,347
dβφη,0,509160,1,372
uXT@,0,509509,1,377
PΘjE,0,478685,1,367
wGΠ9,0,453706,1,342
ετ1D,0,523052,1,402
YλΓΩ,0,486295,1,367
9OTΠ,0,523838,1,382
υs2J,0,508867,1,382
tEaH,0,469402,1,347
Q@JE,0,495602,1,367
3tIi,0,463956,1,347
%@xZ,0,736911,1,347
y3YK,0,919484,1,347
JqMI,0,801631,1,377
2ψMt,0,680332,1,342
$#IΓ,0,767938,1,347
30ψC,0,725048,1,347
u42B,0,881191,1,377
J%χγ,0,801882,1,347
ΓT2K,0,851181,1,347
Δη8Z,0,955066,1,347
3νJl,0,837643,1,342
YNCG,0,638797,1,402
wHfW,0,493868,1,377
Rh$l,0,509193,1,377
Λnζα,0,491517,1,347
υβGb,0,973404,1,407
ΓtχH,0,756606,1,377
4lσ#,0,763852,1,402
V$mh,0,488955,1,347
ΩXFR,0,541565,1,377
σ2Hα,0,474924,1,347
jo3Λ,0,552764,1,407
r#Qk,0,495309,1,347
UqC@,0,454697,1,337
qΔSu,0,645872,1,402
lbωM,0,621805,1,412
E2tQ,0,470651,1,347
χuιl,0,503672,1,377
m$8O,0,517009,1,377
dΔr!,0,497299,1,372
nβPχ,0,515958,1,377
ΣKχΞ,0,521706,1,402
φλmk,0,473809,1,347
ΛjΨg,0,528749,1,402
MwZλ,0,498943,1,372
9ζΦU,0,486102,1,367
peFτ,0,517900,1,382
#FΦV,0,453948,1,342
vtAn,0,465209,1,347
Efζk,0,490229,1,347
λαgx,0,528472,1,382
ΨgiΦ,0,628632,1,342
ψκ6T,0,2952987,1,402
oΩO0,0,490097,1,367
5RWυ,0,517462,1,382
qPξλ,0,532809,1,382
GΛcλ,0,470592,1,347
αε@π,0,548957,1,412
BjΘ1,0,547916,1,402
ΩΛEK,0,515582,1,382
A8L4,0,496852,1,372
dcZU,0,475029,1,367
WΔlξ,0,540307,1,402
χCIj,0,516215,1,372
8ζθΦ,0,549348,1,382
ιbJΠ,0,467487,1,342
IpLΛ,0,484813,1,367
sg!T,0,508045,1,372
iXΠg,0,506424,1,367
λwKl,0,460235,1,342
HδΔJ,0,470737,1,347
μ5us,0,498307,1,377
I6fπ,0,553916,1,412
IWXZ,0,474375,1,347
ζjαμ,0,480048,1,367
ΣPβH,0,503635,1,372
@6It,0,481929,1,367
ΩRλn,0,470462,1,347
Jν%υ,0,464951,1,347
7Dσv,0,488113,1,372
hζ5G,0,521139,1,402
@3Vj,0,453460,1,347
βNΔ1,0,486202,1,367
H@πλ,0,510255,1,372
gΨCL,0,468715,1,347
eΛγR,0,456300,1,342
pjDΦ,0,502474,1,377
xAbd,0,525665,1,402
δχyΞ,0,489814,1,367
dξy5,0,494141,1,342
μΔ1r,0,489376,1,377
!ξΞφ,0,518249,1,382
NΓ7t,0,537415,1,402
qβW2,0,531663,1,402
b9TΣ,0,514595,1,382
f2Rv,0,461497,1,342
Qφ5μ,0,521929,1,402
HγnΘ,0,528296,1,402
ZqYj,0,507348,1,377
HwUn,0,503922,1,377
TpαΦ,0,463110,1,342
ΓcηN,0,499938,1,372
K1iv,0,495108,1,367
mηY1,0,486567,1,367
$mΘυ,0,514079,1,382
$πnα,0,507847,1,382
iJkx,0,550769,1,412
Y$ζw,0,487793,1,367
ηNVG,0,544306,1,407
Uν0v,0,455181,1,342
dbαμ,0,473004,1,367
jR#Δ,0,542502,1,412
δγy$,0,519033,1,402
0$1E,0,520540,1,402
αiηC,0,544133,1,402
ΦPqL,0,518091,1,377
7NDA,0,557583,1,377
z3γσ,0,508186,1,372
nαT8,0,528265,1,377
jpbμ,0,529258,1,402
βvΨ2,0,510867,1,372
Δ6κu,0,501714,1,367
tbTν,0,545455,1,407
Fαχt,0,507000,1,372
eΨτγ,0,476432,1,347
ζMsΨ,0,601760,1,407
%BOT,0,514229,1,367
kηe2,0,538149,1,402
cΓiR,0,466569,1,337
8UrΘ,0,741977,1,377
ΘνnB,0,503910,1,372
πcmE,0,488182,1,367
Fμηξ,0,498781,1,372
zks7,0,553205,1,407
@!Kd,0,482827,1,367
RηΔa,0,506361,1,372
ηtjα,0,486373,1,347
κqf7,0,543438,1,407
ΛRF4,0,572903,1,382
Λ4EI,0,528700,1,382
Pνζ3,0,481017,1,367
ζgτπ,0,466380,1,342
aπcλ,0,555241,1,407
ahUξ,0,581250,1,407
0FTt,0,569294,1,412
Δ5uσ,0,573917,1,412
Eb!Z,0,519056,1,382
