String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
yXQw8#,0,8430956,1,13463
wΓSΩTm,0,6414462,1,9982
Wjoπ$l,0,6492486,1,9476
WdιIα#,0,7367929,1,6462
rδστSm,0,3601953,1,5149
tλμ3k7,0,4456178,1,6689
xbYaδ9,0,6654234,1,7477
v1rnΣM,0,1497480,1,2362
ξχΨHjr,0,2745428,1,4518
!EσFχA,0,1956729,1,2862
ΦqΛt$ζ,0,7075335,1,11307
L6γηξT,0,6495422,1,9752
JWrFΞΛ,0,8549060,1,11926
HμζΦg6,0,4819606,1,7090
KυFΣjφ,0,8452207,1,13082
μD3θSh,0,2728503,1,4530
YdΛζpj,0,4374684,1,6593
σΨ70δY,0,4354731,1,7198
Qτr85ν,0,7975798,1,13076
λaυσzm,0,2058255,1,3365
σxνCθΞ,0,9286900,1,13076
Dh%d$U,0,6670253,1,9854
Πrη$al,0,5078607,1,7477
kΨtR7#,0,7359074,1,10911
3ΨTψob,0,3959985,1,6689
OζτφZμ,0,4565634,1,6965
7ωτΘvc,0,3401446,1,5649
KΓoRzΩ,0,8390870,1,13460
azφαmΦ,0,4446574,1,7305
zγCιεζ,0,8201999,1,13469
!1hθΞξ,0,5976252,1,9755
Y#EjΦχ,0,1571064,1,2481
MxiUWw,0,8279725,1,13963
ξSEDCf,0,8626532,1,11295
7jMκφ#,0,7690294,1,11295
9CηpH@,0,7110110,1,9130
RηKoχP,0,7625074,1,9633
σo4PQE,0,10276274,1,14082
Gc#κuψ,0,9956809,1,10917
vχΓ#pJ,0,12342648,1,7701
xDE3αΔ,0,13345598,1,9139
b0uW@κ,0,7091935,1,6695
6ωAepW,0,7740068,1,6965
5ψlβWg,0,9309373,1,9249
IdZδET,0,9474006,1,9752
Pυi#νQ,0,9497553,1,11804
KΣφIδP,0,8939970,1,13579
νiH5αc,0,5732794,1,9351
TXwoBκ,0,5537766,1,8970
nU87kψ,0,4702958,1,6968
MζgΣJU,0,5638562,1,8746
εRkqgt,0,7643283,1,11920
MΞΘmΦτ,0,1623209,1,2484
qIηΘ@Λ,0,9018164,1,14085
#GιVIk,0,3129865,1,5030
SδBkJΩ,0,5621076,1,8627
7#PδTf,0,4636825,1,7084
JYεωπf,0,8366104,1,13460
WxuΞmQ,0,6522303,1,9357
Mκπ21β,0,4813246,1,7701
ΞωUeWd,0,4144982,1,6805
pSiφζθ,0,5246752,1,7587
C2htΠA,0,4954437,1,7474
MtgwCΘ,0,6994565,1,11304
κzhv1ε,0,4642695,1,7695
αBιUuυ,0,5909318,1,9866
χxσ680,0,8142459,1,13460
Σ!NxbΠ,0,4731655,1,7093
EβμSψz,0,5434812,1,8976
bχψzdκ,0,4804447,1,7311
Gψζwυk,0,3371807,1,5030
HΔγτχy,0,2174433,1,3484
4Zπ0νv,0,9229993,1,14082
0μSDGK,0,3373704,1,5536
δΛυWHm,0,3355346,1,5530
υ2ZτφI,0,5107275,1,7590
8bνι7X,0,4267489,1,6814
m9ΞISa,0,6948486,1,10917
xψsMXΣ,0,4402777,1,6474
6nWMDη,0,4249248,1,7317
ΔMiυvφ,0,3410097,1,5649
huΞf5#,0,7959977,1,11301
RΞtθmz,0,1856262,1,2365
ΞσQ3mΦ,0,4628648,1,7195
TηSκK3,0,7411618,1,10792
#WκνΣt,0,3491084,1,5027
j5νζVN,0,8238643,1,10920
θαυYzA,0,3862113,1,5524
ΛfΘBQ0,0,5845611,1,7087
WgPβsχ,0,2537691,1,2984
Ξs6ξjΠ,0,6814577,1,5033
ΛJΠδL9,0,6522662,1,9979
#gΛγoD,0,4974177,1,6581
yεWιOY,0,7921382,1,10804
ΓεI6Ξν,0,8282920,1,11920
4M!σSP,0,8932687,1,13079
4Kfυψτ,0,5214711,1,8976
DZO1ξa,0,5650900,1,9979
lΦFqfK,0,5469520,1,9482
%isfDη,0,5802453,1,9863
ι%χI2σ,0,3029893,1,5146
WQΔ7xN,0,3041606,1,5027
hQbnVι,0,7458450,1,11423
!DOΓtx,0,1917299,1,2987
ζKCιca,0,8768846,1,14088
ζQP2Lχ,0,3206113,1,5033
qtΩNBψ,0,4784446,1,6581
WF%νvm,0,4650779,1,7701
qgσ4F1,0,4956916,1,7590
Fh24εj,0,5321319,1,8857
iD0γvΨ,0,4750734,1,7093
PιdhΨv,0,6876828,1,10911
wZyjGI,0,6243545,1,9979
μφχjΦv,0,5805978,1,9973
p#Yφ3R,0,5774663,1,9255
δRΓMxL,0,4544758,1,6968
!ΓΛMαt,0,5266796,1,8848
eY8HRχ,0,5691654,1,9476
cΓΔG3Y,0,5943223,1,9982
JDιΓBK,0,1684102,1,2484
4ψk$Δβ,0,2179053,1,3371
qEβV%δ,0,2160092,1,3368
νt6aφΩ,0,1527774,1,2356
ΦΛCILF,0,5670185,1,6581
εbΛVhH,0,3134769,1,5030
B6ΠQαΛ,0,6462239,1,9636
αNRDτg,0,7233705,1,11298
ε4ιWΩe,0,8868310,1,13966
mOξ4yq,0,6789859,1,10795
kO37pτ,0,6180173,1,8860
6γGyYK,0,5631074,1,8976
δOΞεuθ,0,8658281,1,13082
υcωXkH,0,5716049,1,8752
3ΔCMdξ,0,5493556,1,9470
IjωMΣB,0,6858857,1,10795
45xQυd,0,6211004,1,9633
ζsξwjf,0,7210620,1,11295
λlκΓτδ,0,2800623,1,4521
CruλσE,0,5719110,1,8627
lnθΦ2S,0,11764749,1,11420
ξΠψMYw,0,7906258,1,12957
θ1N8zk,0,1512288,1,2362
πΨδζv5,0,6089020,1,9255
τza6Oθ,0,8170700,1,13460
ξφγNwΦ,0,4621235,1,7814
PKo!zΩ,0,8307376,1,13463
xnε5AT,0,7446087,1,11917
ΦΠYwMν,0,8429409,1,13966
dμη$Φ0,0,1970599,1,3362
JsQIpδ,0,5817756,1,8755
zΦPΠΣy,0,2777533,1,4527
%λKiYr,0,5007917,1,7587
ΘkCμ!v,0,8843325,1,13966
Θnk!bτ,0,4891511,1,7701
pΞmΠgF,0,4796703,1,7090
SRWΞJg,0,7351327,1,11298
$@θ6γ%,0,2790831,1,4527
F2Ξπfo,0,5171985,1,7314
IνβYG9,0,5123856,1,7593
χGRyfL,0,5945533,1,9258
xbe6Eξ,0,7016505,1,11417
Δ!2@η$,0,5644157,1,8636
2νhxδJ,0,1922207,1,2981
e1s0κ5,0,1800905,1,2865
CZwg9S,0,8088803,1,12963
v2JχOa,0,2105899,1,3481
BQ0wbθ,0,8426155,1,13466
R8iLaO,0,4640327,1,7814
ΘΣμBGe,0,8320793,1,13079
hOSNζY,0,8827188,1,13088
αIθeνg,0,9272268,1,14082
tAdγ8δ,0,2797867,1,4643
9rUkSc,0,5516526,1,8749
$sazvZ,0,3126555,1,5152
VEΩeθD,0,4714084,1,6965
Ψ%1W2γ,0,5951094,1,9985
τkmvwq,0,9312216,1,14088
xtYχΞ$,0,6637066,1,9758
78λDΩN,0,5817263,1,9863
fκqc9Y,0,3168987,1,5033
XmNΠMw,0,7406905,1,11414
MYδJlσ,0,6830027,1,10911
υSV8W6,0,7323493,1,11420
ΓPY#xc,0,5995764,1,9133
QσZδYε,0,2041659,1,3365
ΓnΔηAQ,0,6968723,1,9249
%I2Θu!,0,8611116,1,13082
6ζjpυψ,0,6036962,1,9130
a2moεG,0,5392448,1,7590
Nrhλt5,0,6274920,1,9758
jky!uQ,0,7522439,1,11923
ZΞ!ηyτ,0,4364498,1,6474
v#rZtλ,0,1902181,1,2984
DB%iωo,0,3371692,1,5149
9rΔΓuA,0,6516796,1,9252
MYμtνN,0,5367316,1,8976
ΦσRbdz,0,6031916,1,9985
PW4λξA,0,6058318,1,9758
$oσγyW,0,5509065,1,8746
sξ7φ5G,0,4260841,1,6584
ψQsεEo,0,4522482,1,7314
ΣRVGδe,0,7223531,1,11295
L!ZΩαΔ,0,2124493,1,3365
i$g5pτ,0,2874015,1,4530
ηxvRζξ,0,8242104,1,12960
λaHυAS,0,6005212,1,9252
XkRεΦp,0,8264740,1,12957
tHeu5Q,0,5525602,1,9357
nsL@IΞ,0,5868200,1,9130
RzHlCι,0,8869072,1,14082
98hl3λ,0,7867810,1,11920
υYχ$αΞ,0,7802171,1,11295
0je7rλ,0,5189915,1,8857
RΘIQGμ,0,7199237,1,11917
TχΨυ#B,0,4485314,1,7311
9YδιxF,0,6857505,1,11295
Z@σwe5,0,7470566,1,11807
ZεΔΠNζ,0,4946951,1,7087
ZrδDχC,0,5932061,1,9136
BUφuCε,0,2155795,1,3368
hνBΓP$,0,5198578,1,7090
oκzXΨK,0,3515451,1,5655
EεOpTS,0,4727773,1,7811
TWβμAd,0,3607733,1,5527
as2σA7,0,6147927,1,8749
MnγmgV,0,6314818,1,9755
W2ipeu,0,2205153,1,3481
ΦιΔQωη,0,4771498,1,7820
λmcYTα,0,4405180,1,7317
bIQσψω,0,8371088,1,13579
XμQGTy,0,2209848,1,3490
φ@VmHg,0,5422469,1,8627
CWΦEX!,0,5842515,1,9136
υAιoRΘ,0,5865913,1,8752
2σΞωγφ,0,4126848,1,6692
M!φξαn,0,6462522,1,9639
ΩgξεΞσ,0,3665415,1,5149
GA7uyB,0,4486571,1,7195
ΦlQsπζ,0,7038197,1,10798
xG4lχγ,0,1552738,1,2365
fzαkBp,0,13609012,1,9976
Mzb7Tβ,0,5979686,1,9985
ENaIΛτ,0,4845073,1,7317
βPbHTR,0,7501592,1,11423
#hωRπΠ,0,5525264,1,8857
BπGa1ι,0,8174021,1,13585
BπAqζQ,0,7918717,1,12957
BθuIl%,0,2709301,1,4643
yλΣΓpΘ,0,5880799,1,9752
WΔ%CVg,0,7803629,1,13579
Ψ4ΣO%ω,0,6552361,1,9752
κβnηCυ,0,5985006,1,9479
Δj7νlx,0,5322321,1,9363
Φzπvδr,0,8959488,1,13966
ηheIFΣ,0,5527425,1,9479
ΓBPθrG,0,7894533,1,13460
$ηGβzB,0,5400766,1,8749
CmiUHδ,0,3094595,1,5527
a2W@μΦ,0,2926861,1,5152
σξlSN2,0,4581100,1,7468
πx6%ωΩ,0,7917836,1,13582
PO9Φ7w,0,7884272,1,13579
ηcVΩΛ@,0,8371301,1,12960
dzCΦδp,0,5469004,1,8967
#YDLεc,0,5024275,1,8851
xΨυupZ,0,6351182,1,9645
PτBγOH,0,5034523,1,8973
ΓθΞOγ0,0,5454371,1,8630
vΓ3ιθ5,0,6749468,1,8976
ΩεΔκcx,0,4347045,1,7820
bnHvηχ,0,3120826,1,5533
Ωμg!ηo,0,1398732,1,2362
ε$rDΓI,0,4055570,1,7195
2hSDAμ,0,8138717,1,13963
γτORXz,0,7917131,1,13466
ιΞMDdΛ,0,3163388,1,5533
ψυωε8γ,0,5115386,1,8860
5ΞoyCω,0,4706369,1,7087
l4ΠCχG,0,5007591,1,7468
Z2XHo%,0,5094187,1,7590
!kγAPN,0,4776485,1,7814
Zk1λπh,0,8581394,1,12969
ωdψeΘ3,0,4574583,1,6462
oO5kθP,0,7404394,1,11417
8ι04KV,0,5390861,1,8627
σ4ψkIB,0,5654780,1,8749
ιbΨQtc,0,4759027,1,7817
aωΦEoβ,0,3479226,1,5536
Sg4@cΨ,0,4993387,1,7474
xΞbΔiY,0,4516693,1,6471
Γκ0ΞV9,0,8860762,1,13975
iMXlθh,0,6088114,1,9764
Svχμ#2,0,5961200,1,9636
λΓβBLα,0,4450285,1,7695
SCεθVφ,0,4433105,1,7820
ωΦ9hNq,0,4302588,1,7305
ν!8iJ#,0,4384864,1,6581
κRφ5υθ,0,6230029,1,9130
ΨδSL4ψ,0,8090832,1,13076
JψλDjR,0,6144055,1,9136
ΛKδRπF,0,7946524,1,13460
lγ8SWΠ,0,8173109,1,9982
ΔUHYωV,0,5053941,1,7593
KVXNνI,0,6124742,1,9761
κyυUgΣ,0,5623506,1,9860
FgJwVo,0,3236659,1,5533
fωΛ1Σμ,0,2800833,1,5021
bλπζκC,0,3173998,1,5646
qΛβgza,0,3121267,1,5530
rΣe2z1,0,7852392,1,13463
1ΣOκψα,0,5664487,1,9982
Fτεγ%z,0,5552445,1,9476
1φpVMt,0,5603077,1,9351
Oh9Πzf,0,8155580,1,12957
ΦrζβjC,0,4473716,1,6584
ΨdαACη,0,2135703,1,3368
xfvHwo,0,6241476,1,9258
ΩΨAk7t,0,6859638,1,11414
κbB%νμ,0,5876581,1,9249
Ψπ@φ6r,0,3940156,1,6805
eΣowΘ8,0,5666729,1,9863
LIcJ7Ω,0,7032013,1,11414
jeZφCξ,0,4996440,1,7587
r2BΩυy,0,1956291,1,2865
pσ@Πyτ,0,3106825,1,4530
zα4ΓUB,0,7180476,1,11417
M#YSιG,0,7528100,1,7590
βjTCΘN,0,9878478,1,13085
Γy$CMφ,0,7875557,1,12966
CGπΛwu,0,6306308,1,9755
wD9Πue,0,1858333,1,2981
ΓvΛVeD,0,5331994,1,7587
bΦ%azυ,0,4106812,1,6695
7mGYθZ,0,4271114,1,6814
σIχ1ω7,0,9084580,1,14088
Ψy3UOm,0,6172437,1,8854
mπχφιs,0,6504775,1,9249
2LQHJi,0,3346476,1,4530
FαvpΛε,0,6027630,1,8976
ΨgXθyU,0,5468657,1,6965
P8QΨIi,0,5088013,1,6695
3fcHkl,0,1680951,1,2359
ωumr4Λ,0,2214681,1,3362
2Ψwζ9t,0,3356113,1,4640
fVAιJl,0,2122455,1,2865
ηνξzWΘ,0,5337957,1,7093
kJΦ#Pβ,0,6431397,1,9863
CΠh%7w,0,8298417,1,11917
uπJεp0,0,5214854,1,7808
U$ηΠGS,0,3519607,1,5143
nΣ$fAe,0,10573540,1,13966
ημβbVF,0,5807820,1,7590
Ψozκ#C,0,4992890,1,7814
daγZ$Ψ,0,3250117,1,5643
oμφXbσ,0,4817219,1,7593
Θ%gbrp,0,5279967,1,8857
μ%VTrN,0,5155923,1,9363
αuqCfγ,0,3158340,1,5152
W$US1p,0,4965863,1,8979
λGQeHμ,0,4565878,1,6965
ΛεMxys,0,4095447,1,6581
FΨOZlT,0,4467764,1,7084
eτΘαδ!,0,4924960,1,8967
E6SvχΛ,0,2834625,1,5024
χΩπf5G,0,6062798,1,9636
dVΘαΛl,0,1733030,1,2984
rΛW7M%,0,4013435,1,6692
zn@Vτε,0,7361836,1,11304
hNS5Dφ,0,9242239,1,14094
τiΠ2s1,0,8694289,1,13966
ψ8HLiS,0,3261814,1,5021
7κΦqiI,0,3061835,1,5030
φsυkωΩ,0,6385177,1,9755
ZPRβ5I,0,4601556,1,7093
Xo0μθ4,0,8558484,1,13469
κkξCzn,0,4339064,1,6689
bε9AFξ,0,8694922,1,11917
zχυ%IΣ,0,6001675,1,5533
!τrWPψ,0,14404485,1,13966
ω0kpT!,0,5571984,1,5646
HΦΩηUu,0,14829295,1,13582
wηTελω,0,8661118,1,8970
δβhdLP,0,12177831,1,11801
iΛl6R%,0,10149681,1,9639
σφλνsS,0,15171526,1,13969
κΣθΔΓk,0,9007020,1,8854
%XfΔjω,0,13712788,1,12960
aν78o@,0,7483754,1,6584
UMpT$σ,0,9270523,1,9863
ιπτφωλ,0,5465638,1,5646
!βγ$1ω,0,12231008,1,11917
τ82Kφξ,0,9731077,1,8749
μνh2HZ,0,3355716,1,3371
wgpx!ζ,0,2988690,1,2984
AwdaΓ5,0,2351887,1,2359
lO!a%4,0,12092159,1,13079
κM@1iΔ,0,4423013,1,7195
ι#gνMW,0,4756138,1,6974
5uψ!K0,0,4952136,1,6968
6RNfεβ,0,3226643,1,5536
lVyxξβ,0,3163289,1,5146
UθZEεa,0,3329998,1,5530
κPλWG5,0,4792786,1,7698
σΛ$Σk8,0,1506337,1,2478
ΓΣ#πOJ,0,5293349,1,8976
ZψC#Nπ,0,5793762,1,9142
9μξνx0,0,4468788,1,6974
ΘΣNwRζ,0,5476482,1,9860
J42ωrn,0,8299236,1,12969
ξwctχΞ,0,4938987,1,6965
$!wΠhp,0,2833150,1,4524
BΠΞiψq,0,4102317,1,6808
hAξocD,0,7230165,1,10911
vNIΦ@l,0,3249276,1,5646
βgf9Tγ,0,2785479,1,4649
τ0yRsv,0,4739310,1,7587
υamχιE,0,5560923,1,9249
Λ7HΣ9k,0,1725784,1,2984
t7RjVΨ,0,2919463,1,5146
Φ%vdσx,0,3859758,1,6695
d%lΩwτ,0,4751226,1,7820
Z%dFBφ,0,8578066,1,12969
jXtq1ζ,0,8532437,1,13588
0fVνgA,0,2041428,1,3371
zSiCω$,0,6017715,1,9755
iυnΦ#H,0,8224926,1,13588
κΞ#Δγj,0,1390329,1,2362
φhOK4B,0,6557695,1,11414
WF#oiG,0,2577629,1,4524
σχ%τKη,0,2765737,1,4521
WR9jΣβ,0,1514105,1,2362
WE8π0h,0,2179698,1,3490
hπ1ySΓ,0,7280379,1,10920
dvs50r,0,1961380,1,2984
UβGsEl,0,5629120,1,9479
WQλtν2,0,7433198,1,11917
sDFΨ6ε,0,1433744,1,2365
ΘOceπK,0,4206226,1,7198
vGzk7g,0,4771736,1,7587
ΠιπMνγ,0,3353978,1,5655
dvVcnx,0,1440290,1,2365
1izΛπα,0,5656981,1,9860
87emτW,0,5312320,1,8627
φκ4LΞΦ,0,6042956,1,9261
ΨΣQ3iΞ,0,7139818,1,11295
r4ΣσaK,0,2150926,1,3490
Q1πW7ω,0,7259634,1,9633
hWzoOμ,0,4763259,1,7468
ThΨHΠλ,0,5318365,1,8851
γLNz@ζ,0,6633626,1,9255
σAlζUS,0,6279944,1,9758
τdL#@π,0,6454574,1,9645
rpsQπx,0,4264194,1,6695
βBσj0υ,0,6167307,1,9261
x9ηRθγ,0,7642526,1,11929
T@9ιeU,0,6465100,1,9752
nHχwaε,0,5923889,1,9860
sXpσFN,0,6267914,1,9479
13δΞΔΠ,0,3124761,1,5033
!ταuCΞ,0,8669078,1,13963
N2Hhnε,0,4710557,1,7090
1Zυu9@,0,5928184,1,9857
lZ@7gκ,0,8697692,1,13588
λχUptA,0,9481057,1,13082
P5ΘβTν,0,10842541,1,11414
Ωh0dm4,0,7318559,1,9357
ξφχnΦq,0,8046170,1,9854
%ΦgIΨπ,0,4520209,1,6808
5ιωxξ3,0,7435534,1,11414
vΦpeβ0,0,4334108,1,7186
4QpCEι,0,6070036,1,9255
ΣqiH5χ,0,6279078,1,9758
EΞhGaπ,0,2065945,1,3368
E76χβη,0,1626026,1,2359
anψσ2F,0,7282909,1,11417
f3N$nΞ,0,4908819,1,7468
eεaz@κ,0,4370745,1,7308
ν5ΛΩδa,0,4279710,1,7195
ZBχβoL,0,4710866,1,7087
ΓcΔβDΞ,0,6815466,1,9249
EτSλχs,0,7875759,1,8848
ZXq9ak,0,12876810,1,13085
cτχdΠΞ,0,10054651,1,13460
δpk6Πm,0,3358233,1,5530
Y1XD3J,0,5340780,1,7701
r7hvυR,0,3629205,1,5530
SoaζΓj,0,2857295,1,4527
hVIΨ7!,0,5024899,1,7587
π8kΛ!Δ,0,7578083,1,11923
Pdagns,0,5997004,1,9136
SθvνΞf,0,8871156,1,14082
gkινM@,0,5621662,1,9354
Yo1νPC,0,8644719,1,13469
IλθtdV,0,9480880,1,14085
ιMυUCν,0,7569969,1,11801
suCRφΠ,0,2348684,1,2865
Mc8JιΓ,0,1952428,1,2984
GpωsOV,0,6843871,1,10795
χzHjwr,0,9162258,1,14085
Ψ60Lκ9,0,2927643,1,4649
n87V2K,0,6095885,1,9985
CfUZqd,0,5690644,1,8752
λτoδ!Δ,0,6396306,1,9982
VZ$GD4,0,6039543,1,9982
yλzDNx,0,3790106,1,5536
PΓmoHΘ,0,5495461,1,9351
ωrΩ6Ga,0,4461836,1,7317
TRCχ54,0,4469887,1,7308
κ9uiY7,0,5705900,1,8749
καγMηA,0,7316433,1,11798
52λπαμ,0,4689292,1,6462
naφvθ7,0,8084079,1,11801
ΨLCBsΦ,0,6182809,1,9985
dWyH8f,0,5009743,1,7587
ξHζηΦI,0,5917941,1,8979
hVψΦvΣ,0,3363232,1,5152
cn6Wυω,0,7616844,1,11295
αΔBAv3,0,8638528,1,14082
υΓ62lΔ,0,8500235,1,13466
Aβhqχ!,0,11873422,1,13963
7θNA6Y,0,7091965,1,3490
εcjΣV2,0,16907764,1,9249
539ΠκW,0,11738913,1,7087
0%ΓΛBU,0,14810693,1,11798
RQγ6@X,0,3896795,1,3487
JWσψGF,0,9046909,1,7587
O$Aα5Γ,0,7126695,1,6811
ηκhΦpΩ,0,7843849,1,7587
4ZΠbaV,0,12954136,1,13963
yxE@Bλ,0,11629953,1,12966
θχγΦEW,0,10011602,1,11920
OιaΞQw,0,9687718,1,11798
χ3!KiZ,0,1706008,1,2478
C!3μI@,0,8203295,1,11304
JΓν1xX,0,7920065,1,10798
PaAξαΣ,0,4862689,1,7198
e4Y9f5,0,3448410,1,5646
ΦlS#3λ,0,9340548,1,14091
γAgωDι,0,8561192,1,13588
zωIσμγ,0,3431969,1,5655
iRNdεJ,0,6000479,1,9645
ιΠsBKΘ,0,4178397,1,6686
RΠXΞr3,0,7107721,1,11798
κe04υω,0,5713007,1,8627
ξ5aZ84,0,1548723,1,2475
δZπζ7#,0,9001329,1,14082
Ψ$Caζξ,0,4221363,1,6462
vR7L3α,0,4470060,1,7317
bξκλΞ@,0,6071517,1,9255
@MβvΦν,0,5890744,1,9633
2KψΓ7P,0,5119755,1,8973
E%KPφT,0,5846347,1,9633
sYΩIηδ,0,3880297,1,6805
BχκmΓ@,0,6225444,1,10792
πRG70H,0,5325389,1,9482
GQnEeε,0,5054395,1,7701
njΞΣλι,0,6430759,1,10914
ψΞvαqz,0,1466403,1,2481
ζδBLZJ,0,3772749,1,6692
NTX5νξ,0,5878682,1,9758
s3ZΘνy,0,1989181,1,3487
s346Πκ,0,1642750,1,2862
EBh3bj,0,4284110,1,7698
3θnΦγL,0,1517749,1,2356
bΓvgLμ,0,8519432,1,13460
dZχl92,0,8896308,1,13963
ZzYd1#,0,9028418,1,14082
soξJυτ,0,2730037,1,4649
VZsφ@κ,0,5559591,1,9476
σOBmrV,0,8133166,1,13579
νFιWYh,0,1736676,1,2868
GwUgχγ,0,1552361,1,2365
θμG0%β,0,1549826,1,2365
εQxπuv,0,6237302,1,9752
71Bλιf,0,4826958,1,7084
@μηνQU,0,4863187,1,7468
ζDγΔκ@,0,4992837,1,7590
Z!MΣτS,0,4478365,1,6465
MlυψiB,0,5631831,1,9133
j5GuΨq,0,8236031,1,13469
κJuchL,0,3913082,1,6689
%aZωfB,0,7560399,1,11923
ωgψKsN,0,1613876,1,2481
kμκScβ,0,2137393,1,3490
IhΦγce,0,7018769,1,11414
r%tUΞβ,0,5689633,1,9866
χMWωλy,0,5187949,1,8860
wRΘzσω,0,2614158,1,4637
μΣzq2M,0,5442091,1,9979
ηΞ%NΓA,0,4036513,1,6465
5$gzP@,0,6393209,1,10914
HvsLΓσ,0,4594208,1,6468
ζ7yO$A,0,5003622,1,7590
μz#Φ9a,0,8106554,1,8970
γ9rΠυm,0,5901935,1,8633
7α1kqκ,0,6215668,1,8970
Ωψδqeo,0,3207439,1,5655
υηνFBe,0,7710279,1,12963
uN$lAL,0,5237437,1,9476
rBPH6γ,0,3861889,1,6814
MynO1G,0,7887965,1,13582
ξχ2EM@,0,5220290,1,9357
2IFOCα,0,5066963,1,8976
εr2νωξ,0,8356788,1,13466
be@γiψ,0,4005954,1,6462
PμyΨδε,0,2075661,1,3368
θΓV@l7,0,4959036,1,8851
fuQθnP,0,1635088,1,2865
γQΨδnU,0,4099505,1,6462
σΞlΣWf,0,4759417,1,7084
E47ω6F,0,5535125,1,9351
ημωbjζ,0,4383227,1,6471
ΞOmΘ0Z,0,5981597,1,9985
Λ54pμχ,0,6226005,1,5655
ι@θΩΘt,0,12657471,1,11295
JEwΣχT,0,10239399,1,8749
φ6RzJr,0,7570379,1,6462
D5H7cK,0,7713823,1,7701
3qτrsW,0,7705503,1,7808
xν6Kι3,0,8040586,1,7084
%ΨrΔWQ,0,10373436,1,9252
JUteδd,0,7539547,1,6465
XLFtC4,0,14154261,1,12963
φσΣπχT,0,7912857,1,7468
cAo$ηR,0,2979088,1,2862
Θ!Rδac,0,7878695,1,7087
cιεjrg,0,9661109,1,9249
Θκζ5νv,0,10227161,1,9752
UBv#ΔA,0,7302208,1,7192
ιbaΓNπ,0,2553763,1,2481
Fχ8τjy,0,6432947,1,6811
δΣaWZU,0,11462502,1,11295
ηoλj#%,0,12414945,1,11417
26πΨf@,0,7508573,1,7811
Hη6#Rc,0,9732117,1,13463
ζ7Hθ6ψ,0,6254355,1,9633
jφqWwψ,0,8450579,1,14088
pΓV1#i,0,5616016,1,9985
AθRψlΞ,0,5354819,1,9130
%P!JMZ,0,2680059,1,4649
ψRuωv4,0,5568995,1,9982
aΞheτδ,0,1790347,1,2862
ΠΛχkw@,0,5529162,1,9252
πΣEusb,0,7641072,1,12963
tFχ!vι,0,3223520,1,5652
MY5vζA,0,7795413,1,13463
ψΘηlCp,0,2061128,1,3481
κξ%69@,0,4281200,1,6968
μεδhse,0,4014323,1,7305
γ7s#Qζ,0,8856795,1,13975
!CνBθF,0,8729351,1,13079
θiδΨNm,0,5494789,1,9360
85HDAa,0,7665516,1,11807
zyUωμΠ,0,5242693,1,8976
ΞK!βGL,0,5316256,1,9476
βV#@τν,0,5361951,1,8627
5jfωd4,0,5001344,1,8976
B@τjΨx,0,2012481,1,3487
9ηzPξΘ,0,7108529,1,11923
j7mFzη,0,12722573,1,9136
σ8Oκγ2,0,16970326,1,11295
γβ6Σχ!,0,14514080,1,13076
03ω7sg,0,6934375,1,6584
εηυhI5,0,5741386,1,7587
F0βCΘΞ,0,5158219,1,7587
