String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
ΠωΦoσI,0,17260503,1,208382
ξιΓθGΦ,0,53227057,1,654488
IχfΓ7i,0,22281565,1,277323
ΘφODΠσ,0,940171,1,9817
isEΣQO,0,32794954,1,267245
$xlids,0,2882281,1,11576
ηhΘβτj,0,74245444,1,450164
aAQ#Yη,0,65800713,1,640416
w04O#Δ,0,31624757,1,285806
zΘDUHN,0,5420064,1,50668
υyΔhwK,0,35239389,1,278013
YMXT0A,0,44151044,1,391750
RzZασO,0,9929094,1,80097
ΘθlFNv,0,3995162,1,30202
QΦqλΘ1,0,70688169,1,718845
drJ12z,0,27866501,1,348984
V0Yν3%,0,36051937,1,440555
ΣξDιKS,0,36036219,1,442650
WΓafSK,0,1560326,1,19715
ZχμJΛQ,0,2558838,1,32677
π8Ekyc,0,63181733,1,761536
q@υi#χ,0,6328964,1,75983
6tΠ9σζ,0,37916869,1,474869
4λRyEτ,0,28219689,1,355158
