String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
Qπ!ξ4ΘZ,0,116457761,1,112728
ωθ9κZ2i,0,54782219,1,51916
8dΓqce3,0,97535367,1,84842
ΓxΛsα27,0,135430184,1,167595
ΨΣδZf%ζ,0,67110376,1,96463
7Fχz!wΓ,0,35409048,1,52749
OηνGΣa2,0,150383451,1,136456
c3z%CNn,0,36933381,1,33988
nNwTX1j,0,91229150,1,86603
μokEaηχ,0,80223929,1,77040
Ft95qxc,0,31528293,1,29801
βJfCψou,0,189048789,1,159068
igαRkψN,0,59038795,1,84018
φσθeλβv,0,92194455,1,140472
cLXSΞωs,0,112579824,1,150506
Fυm2dσ6,0,80830493,1,120916
bZLtAωΘ,0,90738698,1,121917
ΩχCRεwd,0,112445009,1,167595
W#εθrLv,0,55491877,1,83011
ιuJ06s%,0,21183624,1,33323
4ΘMπαOW,0,61885277,1,71466
x%oTN1ν,0,86202912,1,122877
ΞYkφψ8d,0,44886816,1,74513
ΞM1Δzfδ,0,45081593,1,69670
εe8δXY7,0,52627431,1,74817
Φ3ψHτKΨ,0,59775437,1,70639
Πδκ@0Ψτ,0,77315567,1,121758
D@6PσγM,0,16503079,1,20615
pXsνCΦT,0,111526495,1,162413
μ7χzιHΠ,0,16804853,1,26462
ΓbΨβIt@,0,68359212,1,98424
2ψFZp7X,0,27602388,1,44387
δh!κψZσ,0,96007807,1,137133
OhΦk!VΨ,0,125178546,1,168266
G#IΦ!mΨ,0,21810432,1,34818
ΨγηMF4p,0,87196386,1,122579
dugωpπk,0,43245790,1,64500
m8@1jλξ,0,101572736,1,140637
wmΣδΓ!G,0,54817191,1,78026
UmΣ7FIl,0,51725301,1,77867
v3eHΣτq,0,15005455,1,20609
ΞDUξJΔω,0,28780817,1,42715
εθjΨNUτ,0,39573365,1,56100
ebhFφΞH,0,54539638,1,78035
ΓθdYqTO,0,93630626,1,120374
ωrSxMGυ,0,29848790,1,48568
FwΠtκpλ,0,21559201,1,33155
ΔqDFefγ,0,82614795,1,109380
ΔcλΛvoφ,0,41806786,1,51754
αJΓ7VBj,0,125930974,1,171617
vνγu6GΦ,0,21647601,1,33323
6HΩLΛτc,0,53976639,1,87262
uZAωC%k,0,76437034,1,112725
sΔt$0γψ,0,95714124,1,141305
zθΩNπKχ,0,64496696,1,92421
ξ6$7χpR,0,31494293,1,46899
PTwξ#χK,0,44593280,1,65333
nφb04ΠB,0,109914638,1,162419
Θar0hδl,0,43898780,1,68843
λχxcfuR,0,65759828,1,100644
ΛExkβQL,0,23168342,1,34150
τw1εMζT,0,50842248,1,71304
o%θVUΠN,0,63193274,1,95633
πΘtφΞy4,0,95640155,1,119373
@zΛMOFo,0,69864979,1,113552
slΛXιηβ,0,42386643,1,66166
wωtgΠπF,0,28771037,1,46893
MP@5!sb,0,100721089,1,146322
3Dβε%nΛ,0,21365908,1,34815
boτΨδΠξ,0,93914923,1,126893
WP$DΩsc,0,61534605,1,99143
!Klηfdε,0,75550913,1,118401
Q$pbu0Θ,0,70039714,1,100644
l7η!HZφ,0,31923705,1,46737
δRO6AαX,0,53443006,1,73692
twζψjCH,0,22272397,1,29142
Urx%hKL,0,18449797,1,28971
gvΔtΘΓλ,0,32091594,1,28974
ζzη6Oαυ,0,85832273,1,116744
Θε#ληHΠ,0,40253564,1,64500
SΞCχΛψu,0,62692758,1,80664
VΨΓ6pδΣ,0,43271224,1,55102
DQA6IBΨ,0,25055533,1,24952
ζΔRmy9Q,0,77267984,1,115348
$3QhΩφξ,0,85567040,1,72137
ΩyS#γ0G,0,121271634,1,144821
CrbmΣδs,0,64466707,1,93407
λx7ζU%Ψ,0,135606526,1,164085
ZφEIY!3,0,173298155,1,160063
ηΨΩ8Fsf,0,122147128,1,142138
hΞηJθy$,0,50473378,1,76321
FξcDηNf,0,63558540,1,96755
Ω8ΘSsNπ,0,68955557,1,113393
8FΘnuGσ,0,70989759,1,102449
Στ0Pd1x,0,87555668,1,118572
ιαBmCy7,0,88075098,1,137124
dωχl2x0,0,32623948,1,51745
RaG1ατ!,0,78100664,1,118534
IWΦζNψv,0,64203127,1,84842
az92SyΩ,0,139935509,1,144656
ψstAGh9,0,40861988,1,65330
Tg$xζιy,0,17381603,1,26627
πΦν4ZQ0,0,101179104,1,137292
5ξΘsΨΣ%,0,18493858,1,28977
Tθ3UArδ,0,48386483,1,68681
Llυθ3vξ,0,108558525,1,150506
nc0σAι9,0,28587842,1,44225
υIΨFΩαΓ,0,111604572,1,144662
πp78yUν,0,82309750,1,119532
δ#Vμ0rd,0,77413021,1,100777
βtAkYΞD,0,67415126,1,98421
h!τ5tkφ,0,76444757,1,105794
9wkφcDu,0,63918364,1,84848
LqξC4Δt,0,76077766,1,93245
ξσ%ψΛTω,0,87458884,1,121911
bJγ9θηp,0,110787142,1,99805
kSLvm%O,0,113902418,1,100948
ιjreΔτΦ,0,61063178,1,90616
ΘΞ6β0$κ,0,16539850,1,26459
ζPpiOΠV,0,59750593,1,72134
eγBjμYT,0,108551451,1,164082
Q%T9ζOJ,0,26867584,1,43392
KσUΓHψw,0,78996863,1,116181
ηn1ZY3E,0,97039625,1,120365
ψW4Pyκn,0,23436372,1,29142
XGzJWασ,0,69199818,1,102443
C%υLEμΓ,0,55379237,1,78871
fnFRL#v,0,57702141,1,91605
h2T%εVb,0,52292357,1,71475
νaλK!CW,0,43582922,1,70332
IqQΔtrΛ,0,120704811,1,142144
πUΣΨzmH,0,20091082,1,33320
ΘBx8!zη,0,37724663,1,55926
CtβknBυ,0,38719220,1,34989
oι8sayω,0,92481490,1,100771
@rONvhζ,0,30736237,1,51745
3κεaζΣ9,0,14312346,1,24793
υασqFχL,0,117900804,1,167433
ι16jΘtV,0,49253576,1,76483
X8χcLΘΓ,0,100904320,1,149014
%PQZtvγ,0,58490595,1,96631
NβJrΦεG,0,134458522,1,170940
oχfHδaΦ,0,66069517,1,88266
BtQζoNθ,0,61330784,1,72137
6HωX2νG,0,156872836,1,146493
!$cΠvEκ,0,97003002,1,96628
τxlΠ!$δ,0,116561336,1,168266
a4ΛπχgI,0,43438727,1,69679
VΔSzQAH,0,56973576,1,96466
VX!d3αT,0,118184476,1,167430
XHxElΛ#,0,127575303,1,148999
TuPVΩ#v,0,76306921,1,105950
#rξHσsΞ,0,73046998,1,116181
tΔK2$κM,0,64490882,1,99143
Σφ4d6J2,0,115170133,1,144653
F2ZNcλj,0,22335373,1,34824
τφ0@η5ι,0,123833514,1,158403
NnνASwm,0,71029684,1,113561
βμtj05γ,0,14782967,1,22284
ζRvFbhκ,0,93985027,1,136300
AαdCp6n,0,68392553,1,109377
ΩΣcNυ9ε,0,52728552,1,87427
gcΔφFXb,0,27545047,1,48394
qηazEΛA,0,93377448,1,146322
kMPψΨ8s,0,93498682,1,144656
SaΞΔKEη,0,65769360,1,65495
θχ@M7So,0,90215914,1,114223
κΞzWjΨω,0,57194508,1,83179
tωHeΦfi,0,32804370,1,56100
0Ir81ΞH,0,74062783,1,118572
EHta7!o,0,100199678,1,110210
nWbeζBf,0,63354233,1,74814
XwlλφtK,0,18498701,1,29978
εhz3tCξ,0,112534524,1,170778
λhΓ2aνN,0,70271270,1,121084
C%nJ5zF,0,78152543,1,98256
hxγO%wv,0,111996705,1,172609
fmhSζEχ,0,59636306,1,99979
JξGrbPZ,0,13335483,1,22284
ΞαΔψΛIC,0,58005402,1,94794
3mQ@ωdB,0,108485758,1,122753
ξ8Πjιηd,0,84476126,1,106618
sWΓitΩo,0,18846576,1,30640
νWPψwkf,0,64279626,1,101604
N7oσvLc,0,68046616,1,105791
ζSηψb84,0,80094444,1,122721
μQΩhHχL,0,32332964,1,44381
#λVPaΓT,0,89035534,1,136291
pξΔeΠνΩ,0,74178329,1,101778
VωqQ0ι$,0,30313286,1,33991
2λzZsKF,0,28095490,1,47558
dPχ$mΔ0,0,23788401,1,33311
KHβεΛp7,0,99984425,1,150500
%CΔευ#Φ,0,31047237,1,51916
τ0XwιΘΔ,0,122810294,1,104964
LyhjYV@,0,119352868,1,172609
τZΓDδε!,0,121489419,1,170778
γtYΦ81a,0,78736231,1,105956
CYEHnbW,0,100324373,1,160066
Ψ6K8ΣE5,0,34953244,1,56091
βΣpι#gG,0,108827334,1,172612
AN!QcCπ,0,66492255,1,108382
!CLVη5t,0,41799380,1,73012
Ψ8λdy@U,0,91165393,1,144818
HζψΞξχμ,0,141520755,1,144653
φλ#4ΣψΞ,0,76066641,1,115348
λ36dRΛ4,0,49414050,1,74826
ΞtλιηDy,0,30761530,1,51919
ik@Cdλs,0,102834037,1,163249
ΘΩN%0Φα,0,56827780,1,51754
RpsτVoS,0,95008595,1,120203
8Uαεprz,0,21461161,1,34989
ynjwτΔ3,0,65912962,1,100936
Δ1μcσΨu,0,83577052,1,93410
6αbωV5R,0,78455666,1,116741
ΦsΣλnθψ,0,60852056,1,84009
V0PnNF5,0,33787573,1,47732
ηg9Λ8Oκ,0,52457296,1,74820
kSμReλχ,0,74216809,1,115198
jδΘηVrf,0,97647117,1,146319
5υKhξFn,0,64656124,1,78700
xLι8Bjφ,0,138893445,1,115198
ohε8ΠδL,0,131298924,1,163411
ψELA0Wh,0,23324163,1,34992
Ψ$ivΣUI,0,46021925,1,78035
z0#QivZ,0,42159354,1,65495
κθySR7φ,0,33839031,1,56097
VSνTUδu,0,89860474,1,141314
$6cx%ΣΦ,0,13704337,1,22278
NdYJxkΠ,0,13806082,1,21607
zlδτ%cx,0,59294266,1,96631
qΣ6χ@8H,0,98591123,1,114223
XVηPτdβ,0,35057424,1,51916
ΘμBJfyc,0,53488974,1,76321
sψEiFχc,0,39842885,1,66160
1mμχdπZ,0,44207088,1,66166
Θ9ΣehγΞ,0,61987268,1,96590
iυnQHS1,0,111929847,1,166759
O5SΣΔ$u,0,68436581,1,94240
wυ%σetQ,0,67853866,1,118566
vaαεθ7m,0,48197069,1,78871
χAFCLΨR,0,87678783,1,115357
9S!W3Nc,0,94348239,1,145495
vdJωDκU,0,81458841,1,105785
ΛθBDq5ψ,0,66305331,1,100774
BκNψwsD,0,108647117,1,149667
Θy#πLwΓ,0,72047184,1,114391
tνc9dA4,0,21074434,1,30643
5ψVδΩ#@,0,79910512,1,120371
ILυ0m3H,0,83525356,1,127903
θDυωX9α,0,20731296,1,33320
vYESαHD,0,73134966,1,114515
Γgυs0ξκ,0,59030807,1,84854
@fJιTDn,0,21859100,1,34989
wdαkv6@,0,34839875,1,56759
bκ#jx@r,0,40712401,1,65489
μ!26UGf,0,89732214,1,142138
%o!ω4αz,0,52370706,1,90619
υ6VWβgφ,0,95941553,1,145663
Ω7Eb5Aε,0,36275801,1,42724
8νiSk54,0,54405518,1,84018
FRTLΔeκ,0,40572027,1,65489
ΔΞfq3μU,0,114200638,1,120362
OfλDxIn,0,72118625,1,96764
!Ω5EιDx,0,45461537,1,78041
κjZUbKA,0,80427790,1,126899
o1NQκb9,0,19691817,1,33323
xσ8hΨΦψ,0,64832082,1,98256
δWij0Md,0,54645539,1,84677
8hξμBψD,0,101641193,1,162578
KιgVυ5b,0,75855560,1,114521
ηuGZJ7h,0,14558411,1,22443
γbνU$βd,0,81099224,1,118537
YvhυδΠB,0,53979367,1,84680
ωVnq4νΨ,0,35808343,1,56091
Θp!VscE,0,105821354,1,162413
@φQωΔjA,0,70001184,1,112554
zdζHsug,0,70699900,1,102602
φγ5QυηT,0,120142278,1,162578
ζ1Γ8cγd,0,54850408,1,79663
Oαδfι#0,0,108076783,1,170946
eEfpνSw,0,62995601,1,94075
kZV#θ5ξ,0,100090756,1,162416
Or0h4φf,0,60370703,1,94075
δ23FπμΛ,0,83433518,1,119541
θB3σωwλ,0,85757495,1,88269
g%n3!ξΣ,0,59538974,1,99149
MΨtUνΔσ,0,96251827,1,144665
θyVmλq%,0,69374374,1,110204
gΣJvλ9E,0,103996426,1,170775
jπSγDθΩ,0,92568981,1,146322
ψareI%@,0,53963364,1,90775
αXθζRQδ,0,104619893,1,164253
8ξαGUω!,0,83338974,1,128568
IFγe4Δ%,0,55785780,1,83017
α3WS$q9,0,47843732,1,70648
λιJxσ5l,0,17800151,1,30805
θxT$uβ5,0,66811203,1,109206
ξνNiλqδ,0,18218746,1,30805
ΣPUoVβζ,0,73520105,1,115195
ΩDRΘWΠN,0,17479868,1,29810
cmνwq!σ,0,70505291,1,112725
9ΨOΠXoU,0,49850324,1,75647
U4kJγHN,0,15271421,1,25785
ζkχαηEa,0,107909702,1,168428
θλFLγHK,0,26701662,1,42721
θEΔA9pψ,0,52811746,1,83179
4PμπpX3,0,59435858,1,93242
V9Spλc#,0,101366440,1,163411
iZbqgLδ,0,101246700,1,163255
ιΠξOλHb,0,109580403,1,159068
μZ6fEλS,0,67414343,1,116738
KlΩdβWB,0,94874283,1,144827
φ8zκσιP,0,140787887,1,149832
cSqUZζκ,0,47174163,1,68834
NUΛPτy!,0,51809784,1,70636
YσmpκΠr,0,132879058,1,123545
υφv2Aγμ,0,89896782,1,140472
γNλV!ΔU,0,105714693,1,167427
qZD6g7b,0,99172701,1,159904
Mγ5REFj,0,118644599,1,118407
τ$9Wζ%υ,0,87630869,1,105132
λOd%ΓIf,0,87221359,1,114350
sQΩ#φJF,0,101826633,1,118534
χEmqσyx,0,19599504,1,28980
y5ΦeoΓΣ,0,31656514,1,50921
uIOψMJσ,0,93426267,1,94791
ΞE5FΘωt,0,25031158,1,34153
aαzτr8C,0,100613296,1,146322
ΨλκνγFH,0,59069290,1,94965
5d$ηUyl,0,29756481,1,47567
ζ1ε%Bψz,0,20981124,1,34992
9ΓOx8Σ!,0,75739991,1,120197
ΔΠνxχ!κ,0,86207268,1,138128
εxu5c1l,0,97986097,1,110210
Tδhζ#Qω,0,70252128,1,78697
gλnZδνR,0,35555088,1,48559
θ8is1Oε,0,48169860,1,77867
gjrπnΞU,0,120939624,1,164244
δiξΩDWO,0,70276873,1,118407
Ω0I3VSM,0,69175801,1,77040
SLRΔvkH,0,70010097,1,69511
10γθtδc,0,24120030,1,33988
sDΩUYh2,0,75148403,1,96596
ifη@γΞQ,0,75805110,1,101775
3δ8r%VD,0,92446360,1,149832
πiNVΓEx,0,70264708,1,117739
qAkwλzo,0,29340096,1,50915
3wβjJSζ,0,18474073,1,29969
bZLΨχβS,0,116601962,1,112551
YLmxiCr,0,69895506,1,98421
uNφΠΔ2H,0,32515202,1,52746
γ#ghτηφ,0,61149358,1,93416
rneVJQΩ,0,97082902,1,140643
@AΨ1tμT,0,106908901,1,171776
ΠbToκEx,0,43004635,1,70512
@νxτJPu,0,78325123,1,84845
fΞohMδΣ,0,17054282,1,26627
σkΞΨ9pm,0,62593055,1,108544
1NΦP9δx,0,60403949,1,99149
Pα8ζμτV,0,87388030,1,145489
iΛΓ2foB,0,79435971,1,127735
sψ7Gφrζ,0,16505076,1,24961
yPTπΦΘA,0,59863225,1,94243
ΞΩcυμν3,0,99403023,1,124378
SgOpAw0,0,66819604,1,106789
ΠεAIBkμ,0,71473267,1,116016
!GΘxRHP,0,13809239,1,22272
δκ3hαFχ,0,41976450,1,66325
7kMλGF4,0,79407433,1,122747
ZφcβQqα,0,138110625,1,142147
5θ6ι8ξψ,0,72847383,1,101772
χΛδhlεD,0,47367120,1,72299
Hmν7Tκξ,0,150124817,1,159071
εζyVυQn,0,83160852,1,127064
1qb9ξyΠ,0,41141015,1,69511
HΩl04Ψ%,0,88870017,1,105126
ΩJεBnwU,0,107566956,1,171773
!Kσ1lVΔ,0,70970808,1,116903
ΨDRχητκ,0,13555545,1,21439
%eITlJκ,0,63773916,1,100777
νΣxG#yΔ,0,46509489,1,77867
γψΞΣΘΠΩ,0,61486887,1,94081
rb02νiH,0,55398576,1,95633
%7K$EzΣ,0,38301466,1,55932
xucZΛVT,0,80657522,1,76480
KDΩEtισ,0,61949696,1,78845
EUΠigpD,0,57726737,1,80496
δ2h8τJξ,0,55947531,1,78998
jOa1FoΘ,0,134386732,1,167433
ψημθRυH,0,61053340,1,86438
YΓWσFτq,0,90701991,1,137130
Z5zδ6Ψx,0,52629815,1,78874
Γφ%7kτb,0,74604470,1,118531
!ηYDXS5,0,53497010,1,73015
σιbΛrq8,0,25313483,1,43392
ayU6πR3,0,108575570,1,158397
QXK#ιNd,0,100186943,1,148837
bεC@ξνf,0,117841793,1,172606
dυξ@yAq,0,72663527,1,108541
ξδLΣbaΔ,0,82007526,1,96466
λhDxdιS,0,150242966,1,137966
T12EWΔ%,0,60797935,1,90619
Zχ%$Gγκ,0,101738002,1,145489
δknuvha,0,93308304,1,145492
βYωΦUΛ7,0,105757165,1,164085
UωKQ4fp,0,34486773,1,56094
XΞY3w9c,0,142116085,1,126902
hσ5ynΔv,0,81609685,1,94075
Saιbβγo,0,96820630,1,68675
t!%jXxW,0,65194459,1,70468
lYβPQπη,0,114076635,1,99808
ΠvΣΔAΞ5,0,106725080,1,106792
3Θ5EcKλ,0,86819425,1,94800
mλδyn3φ,0,30397160,1,48568
FΣχHzO8,0,73368868,1,113546
Vμil#8Φ,0,19671338,1,33988
χKEqυ6u,0,101598868,1,159233
3ν6CΘΨl,0,13190088,1,22449
X5!wH4υ,0,41534220,1,68846
ΓdlΦO37,0,71365659,1,98427
!ξzT0e2,0,74649414,1,105117
nλDaΘωη,0,100362706,1,110213
NcBΣΞKO,0,33569847,1,47567
dι7v9Iε,0,71139966,1,68675
xΩω0μZφ,0,109779392,1,141317
7qXχZ9u,0,56245043,1,79828
%Edηψετ,0,13519277,1,22284
Φθ7ΣVnD,0,76197671,1,120197
cBI1K6E,0,75653391,1,122877
uTysdβh,0,30958629,1,33988
ιχSΓFB$,0,61439146,1,96457
DLyiΠΘκ,0,30690663,1,52737
nπ6υypμ,0,79625142,1,116181
MBgZβLn,0,63529747,1,94246
lgεσW8m,0,35444131,1,29810
6ζινuFy,0,108428487,1,121090
9r!5eτa,0,76099131,1,119376
0ωτσΠλψ,0,20660240,1,34147
ΦβεM!$r,0,112028740,1,168263
Πζνpπhv,0,71081701,1,114350
κJνωIζ@,0,97470908,1,158403
Ω!MτtCΔ,0,31634949,1,52584
Ξ!δ$σαβ,0,14434733,1,24799
ν3fnc!ψ,0,26774879,1,44381
kOτRGM3,0,122347512,1,149667
fφ4ΨoΣΩ,0,50842580,1,90607
Fdγxιw0,0,36096696,1,56924
δξI4eι2,0,54331918,1,84677
θχl@gvμ,0,105265017,1,172441
