String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
Ω8ΘSsNπ,0,156441001,1,2117285
8FΘnuGσ,0,73917953,1,966895
Στ0Pd1x,0,1962908145,1,20113839
ιαBmCy7,0,600101018,1,6214986
dωχl2x0,0,1172080810,1,16123111
RaG1ατ!,0,112809958,1,1112481
IWΦζNψv,0,529533653,1,5462002
az92SyΩ,0,151083004,1,1522224
ψstAGh9,0,698020106,1,8786523
Tg$xζιy,0,22548088,1,314216
πΦν4ZQ0,0,40631897,1,568160
5ξΘsΨΣ%,0,247374525,1,3358447
Tθ3UArδ,0,114217970,1,1617090
Llυθ3vξ,0,1456777338,1,16046962
nc0σAι9,0,472223844,1,4892696
υIΨFΩαΓ,0,460717243,1,5495650
πp78yUν,0,515221301,1,5225974
δ#Vμ0rd,0,69992952,1,1007282
βtAkYΞD,0,300715198,1,3940236
h!τ5tkφ,0,79735196,1,584092
9wkφcDu,0,49241462,1,545250
LqξC4Δt,0,207955052,1,2323404
ξσ%ψΛTω,0,181003421,1,2447044
bJγ9θηp,0,186425784,1,1908312
kSLvm%O,0,44321535,1,607062
ιjreΔτΦ,0,1457851076,1,11272231
ΘΞ6β0$κ,0,92455757,1,679068
ζPpiOΠV,0,413606384,1,4051894
eγBjμYT,0,775697775,1,8349430
Q%T9ζOJ,0,500431226,1,6693741
KσUΓHψw,0,105168394,1,1431252
ηn1ZY3E,0,619340452,1,6783273
ψW4Pyκn,0,177596550,1,1887711
XGzJWασ,0,76645910,1,920460
C%υLEμΓ,0,396189751,1,5384502
fnFRL#v,0,253943691,1,3514866
h2T%εVb,0,146275341,1,1546025
νaλK!CW,0,17008075,1,194125
IqQΔtrΛ,0,425496149,1,3535417
πUΣΨzmH,0,147555304,1,1858382
ΘBx8!zη,0,189824333,1,2517180
CtβknBυ,0,11649222,1,158752
oι8sayω,0,573229441,1,7746690
@rONvhζ,0,274974588,1,3721460
3κεaζΣ9,0,368764202,1,4914486
υασqFχL,0,154270982,1,2020855
ι16jΘtV,0,678084841,1,8124405
X8χcLΘΓ,0,606133551,1,6334948
%PQZtvγ,0,65068096,1,606462
NβJrΦεG,0,178528271,1,2152918
oχfHδaΦ,0,65792705,1,515475
BtQζoNθ,0,907697330,1,9872746
6HωX2νG,0,312003484,1,3754018
!$cΠvEκ,0,53373927,1,736586
τxlΠ!$δ,0,70115080,1,518475
a4ΛπχgI,0,427847395,1,5311667
VΔSzQAH,0,131306635,1,1641520
VX!d3αT,0,960379138,1,11345986
XHxElΛ#,0,2105079219,1,24188435
TuPVΩ#v,0,158753637,1,2285002
#rξHσsΞ,0,309816758,1,3884952
tΔK2$κM,0,1355778558,1,14538028
Σφ4d6J2,0,797168404,1,8594736
F2ZNcλj,0,448317928,1,4263352
τφ0@η5ι,0,27606576,1,310886
NnνASwm,0,340734926,1,3563196
βμtj05γ,0,830378072,1,7392661
ζRvFbhκ,0,164190171,1,1534862
AαdCp6n,0,7248788,1,91300
ΩΣcNυ9ε,0,335506511,1,3819285
gcΔφFXb,0,5894727,1,76653
qηazEΛA,0,1135512350,1,12772636
kMPψΨ8s,0,273205397,1,3222989
SaΞΔKEη,0,209923765,1,2329378
θχ@M7So,0,208047047,1,2476444
κΞzWjΨω,0,1114873678,1,13185164
tωHeΦfi,0,28990640,1,408027
0Ir81ΞH,0,50457087,1,676448
EHta7!o,0,578429729,1,6310927
nWbeζBf,0,497986812,1,4578933
XwlλφtK,0,137443258,1,1624944
εhz3tCξ,0,880113525,1,7712257
λhΓ2aνN,0,46237747,1,390091
C%nJ5zF,0,531828714,1,3932918
hxγO%wv,0,569255642,1,7286132
fmhSζEχ,0,150577285,1,1571299
JξGrbPZ,0,61027025,1,429358
ΞαΔψΛIC,0,234753731,1,2951534
3mQ@ωdB,0,239675091,1,3264121
ξ8Πjιηd,0,363142062,1,4909667
sWΓitΩo,0,503811578,1,5263927
νWPψwkf,0,487183946,1,5301699
N7oσvLc,0,1669374880,1,18472792
ζSηψb84,0,287305315,1,3388551
μQΩhHχL,0,214598538,1,2757732
#λVPaΓT,0,382227444,1,4241916
pξΔeΠνΩ,0,37261604,1,484177
VωqQ0ι$,0,82560295,1,1120300
2λzZsKF,0,571900201,1,6679609
dPχ$mΔ0,0,172389919,1,2319600
KHβεΛp7,0,237188865,1,2389326
%CΔευ#Φ,0,256992124,1,3252878
τ0XwιΘΔ,0,764550591,1,8345596
LyhjYV@,0,124080444,1,1586012
τZΓDδε!,0,423680950,1,5552139
γtYΦ81a,0,998501239,1,12412303
CYEHnbW,0,308057118,1,3072534
Ψ6K8ΣE5,0,27703713,1,373119
βΣpι#gG,0,26384956,1,374784
AN!QcCπ,0,955026380,1,11743492
!CLVη5t,0,438339067,1,5754239
Ψ8λdy@U,0,343163219,1,4435927
HζψΞξχμ,0,366548904,1,4867386
φλ#4ΣψΞ,0,247738388,1,3350309
λ36dRΛ4,0,476521367,1,5755638
ΞtλιηDy,0,1928517633,1,20736864
ik@Cdλs,0,164267032,1,1439411
ΘΩN%0Φα,0,941562205,1,10418037
RpsτVoS,0,1149278460,1,13587303
8Uαεprz,0,90593528,1,713471
ynjwτΔ3,0,300538407,1,3106538
Δ1μcσΨu,0,79198188,1,983117
6αbωV5R,0,343839121,1,2790116
ΦsΣλnθψ,0,579403294,1,5710562
V0PnNF5,0,692183397,1,6124919
ηg9Λ8Oκ,0,500077607,1,4548545
kSμReλχ,0,145296746,1,1881682
jδΘηVrf,0,84300463,1,1103833
5υKhξFn,0,237970649,1,3113056
xLι8Bjφ,0,937924534,1,10033853
ohε8ΠδL,0,289112513,1,3038896
ψELA0Wh,0,837831491,1,7996665
Ψ$ivΣUI,0,276142930,1,3712976
z0#QivZ,0,943909111,1,11756524
κθySR7φ,0,402983828,1,4241196
VSνTUδu,0,94725705,1,898489
$6cx%ΣΦ,0,96733783,1,996119
NdYJxkΠ,0,467924592,1,4209332
zlδτ%cx,0,432867237,1,4320020
qΣ6χ@8H,0,161790300,1,1564886
XVηPτdβ,0,1070681112,1,12368607
ΘμBJfyc,0,284782065,1,3866136
sψEiFχc,0,320527693,1,3716036
1mμχdπZ,0,1670637917,1,17801521
Θ9ΣehγΞ,0,646439485,1,7312197
iυnQHS1,0,479554617,1,5010997
O5SΣΔ$u,0,61007386,1,683182
wυ%σetQ,0,44987029,1,628253
vaαεθ7m,0,548908956,1,7033798
χAFCLΨR,0,540164263,1,5940561
9S!W3Nc,0,37955885,1,524574
vdJωDκU,0,585936913,1,7358123
ΛθBDq5ψ,0,446584935,1,6001029
BκNψwsD,0,79955285,1,1136621
Θy#πLwΓ,0,453808391,1,4732313
tνc9dA4,0,561686681,1,6395540
5ψVδΩ#@,0,567342063,1,5873910
ILυ0m3H,0,183559648,1,1413736
θDυωX9α,0,493887291,1,5599924
vYESαHD,0,529420409,1,7323635
Γgυs0ξκ,0,212041382,1,2905893
@fJιTDn,0,1022920822,1,9506749
wdαkv6@,0,648359158,1,8142621
bκ#jx@r,0,13452914,1,174814
μ!26UGf,0,119133201,1,1650904
%o!ω4αz,0,302303222,1,4014471
υ6VWβgφ,0,749150906,1,6562117
Ω7Eb5Aε,0,243320835,1,3183247
8νiSk54,0,850494629,1,7060238
FRTLΔeκ,0,1006031797,1,9407429
ΔΞfq3μU,0,178383395,1,1519340
OfλDxIn,0,393679345,1,4260137
!Ω5EιDx,0,102930499,1,643420
κjZUbKA,0,1099398457,1,11201310
o1NQκb9,0,82770595,1,910387
xσ8hΨΦψ,0,477559572,1,5673570
δWij0Md,0,618987369,1,7548040
8hξμBψD,0,612554894,1,8046650
KιgVυ5b,0,419535336,1,5232233
ηuGZJ7h,0,124670517,1,1164066
γbνU$βd,0,128966376,1,1577048
YvhυδΠB,0,184877795,1,2411842
ωVnq4νΨ,0,217260715,1,2912371
Θp!VscE,0,844178354,1,11107674
@φQωΔjA,0,87852497,1,1227718
zdζHsug,0,455232550,1,4886717
φγ5QυηT,0,55375441,1,525818
ζ1Γ8cγd,0,1291323407,1,11319771
Oαδfι#0,0,319121896,1,3118300
eEfpνSw,0,257375336,1,3032368
kZV#θ5ξ,0,742154574,1,10299115
Or0h4φf,0,43147247,1,589841
δ23FπμΛ,0,2338552383,1,28628367
θB3σωwλ,0,88878094,1,845595
g%n3!ξΣ,0,152438402,1,1510962
MΨtUνΔσ,0,1277310957,1,12395776
θyVmλq%,0,85201152,1,781157
gΣJvλ9E,0,72745588,1,787946
jπSγDθΩ,0,58504009,1,695305
ψareI%@,0,3085865498,1,28100898
αXθζRQδ,0,8201388,1,101903
8ξαGUω!,0,124617561,1,1730378
IFγe4Δ%,0,177322295,1,2180378
α3WS$q9,0,800280852,1,9486403
λιJxσ5l,0,502909971,1,6719256
θxT$uβ5,0,16142633,1,225948
ξνNiλqδ,0,61792221,1,730458
ΣPUoVβζ,0,371580418,1,4878499
ΩDRΘWΠN,0,405770819,1,4380788
cmνwq!σ,0,144362568,1,1409507
9ΨOΠXoU,0,264449632,1,3440706
U4kJγHN,0,223854277,1,2911827
ζkχαηEa,0,399125532,1,4650439
θλFLγHK,0,90446268,1,1102668
θEΔA9pψ,0,99754781,1,1310587
4PμπpX3,0,1151652108,1,12262373
V9Spλc#,0,807084838,1,9941652
iZbqgLδ,0,1113883335,1,13005494
ιΠξOλHb,0,3093946,1,41615
μZ6fEλS,0,423509529,1,5851589
KlΩdβWB,0,117610151,1,1597129
φ8zκσιP,0,1557307646,1,17061169
cSqUZζκ,0,116801343,1,1465141
NUΛPτy!,0,1115260525,1,12574981
YσmpκΠr,0,271263515,1,2206013
υφv2Aγμ,0,729179291,1,7937157
γNλV!ΔU,0,169710246,1,1245490
qZD6g7b,0,1552629272,1,16954695
Mγ5REFj,0,1554226601,1,13628380
τ$9Wζ%υ,0,3149755,1,42110
λOd%ΓIf,0,262760326,1,3336007
sQΩ#φJF,0,149551105,1,1947709
χEmqσyx,0,129192308,1,1242680
y5ΦeoΓΣ,0,319887933,1,3365861
uIOψMJσ,0,1041906566,1,11276770
ΞE5FΘωt,0,263573625,1,3419500
aαzτr8C,0,167548702,1,2192350
ΨλκνγFH,0,3883714,1,32657
5d$ηUyl,0,941760738,1,10074820
ζ1ε%Bψz,0,1698984928,1,18098872
9ΓOx8Σ!,0,72851306,1,935437
ΔΠνxχ!κ,0,82950533,1,1079878
εxu5c1l,0,876099476,1,8948440
Tδhζ#Qω,0,140860101,1,1953678
gλnZδνR,0,506530359,1,5887987
θ8is1Oε,0,1298646603,1,15112933
gjrπnΞU,0,409466117,1,4389611
δiξΩDWO,0,8036217,1,111876
Ω0I3VSM,0,1673266137,1,21155116
SLRΔvkH,0,748841431,1,7182883
10γθtδc,0,272804294,1,2735722
sDΩUYh2,0,771431850,1,9078714
ifη@γΞQ,0,191815949,1,1657242
3δ8r%VD,0,7572237,1,101838
πiNVΓEx,0,83310420,1,1041850
qAkwλzo,0,1761918385,1,21445763
3wβjJSζ,0,51471607,1,564101
bZLΨχβS,0,80887243,1,997464
YLmxiCr,0,64304716,1,865700
uNφΠΔ2H,0,410752058,1,4541101
γ#ghτηφ,0,231316206,1,2902778
rneVJQΩ,0,127996097,1,1749189
@AΨ1tμT,0,354133496,1,3751689
ΠbToκEx,0,667487969,1,6217606
@νxτJPu,0,181421447,1,2327783
fΞohMδΣ,0,226966854,1,2991471
σkΞΨ9pm,0,904703451,1,10742127
1NΦP9δx,0,302718381,1,3873549
Pα8ζμτV,0,515412800,1,5131938
iΛΓ2foB,0,115525410,1,1422419
sψ7Gφrζ,0,223156372,1,2466756
yPTπΦΘA,0,263350713,1,2243565
ΞΩcυμν3,0,9207889,1,133662
SgOpAw0,0,924016646,1,10429974
ΠεAIBkμ,0,168173109,1,1494235
!GΘxRHP,0,451372419,1,6040366
δκ3hαFχ,0,87836239,1,1193265
7kMλGF4,0,18982853,1,247069
ZφcβQqα,0,75741779,1,984762
5θ6ι8ξψ,0,15837521,1,225019
χΛδhlεD,0,993178532,1,11018517
Hmν7Tκξ,0,280216193,1,2910137
εζyVυQn,0,699927019,1,9357918
1qb9ξyΠ,0,61325610,1,812351
HΩl04Ψ%,0,346580322,1,4413302
ΩJεBnwU,0,18588331,1,254118
!Kσ1lVΔ,0,20452402,1,288691
ΨDRχητκ,0,394331835,1,4007508
%eITlJκ,0,174362987,1,1403523
νΣxG#yΔ,0,253777227,1,3226429
γψΞΣΘΠΩ,0,386253696,1,3684697
rb02νiH,0,295828303,1,2731858
%7K$EzΣ,0,595942538,1,4388646
xucZΛVT,0,935110274,1,11975925
KDΩEtισ,0,987015227,1,12084698
EUΠigpD,0,402415657,1,3601744
δ2h8τJξ,0,1098663032,1,13328130
jOa1FoΘ,0,81202777,1,708512
ψημθRυH,0,179738725,1,1817065
YΓWσFτq,0,75558200,1,688611
Z5zδ6Ψx,0,393058722,1,4298280
Γφ%7kτb,0,35254645,1,400174
!ηYDXS5,0,231215729,1,2519095
σιbΛrq8,0,120031513,1,1327243
ayU6πR3,0,3757630,1,48669
QXK#ιNd,0,368057144,1,4513452
bεC@ξνf,0,639602914,1,8429989
dυξ@yAq,0,27757384,1,377448
ξδLΣbaΔ,0,42767537,1,598434
λhDxdιS,0,367419535,1,5005718
T12EWΔ%,0,533220923,1,6726439
Zχ%$Gγκ,0,535578320,1,6578859
δknuvha,0,212908733,1,2736322
βYωΦUΛ7,0,59107684,1,796019
UωKQ4fp,0,87462130,1,1218910
XΞY3w9c,0,913604,1,11811
hσ5ynΔv,0,33025829,1,427818
Saιbβγo,0,323147115,1,3229633
t!%jXxW,0,626374364,1,6258858
lYβPQπη,0,185911446,1,2250809
ΠvΣΔAΞ5,0,105513251,1,1275294
3Θ5EcKλ,0,642007937,1,7703564
mλδyn3φ,0,779978539,1,8203019
FΣχHzO8,0,359103535,1,4065076
Vμil#8Φ,0,423197010,1,3871260
χKEqυ6u,0,185368731,1,1833512
3ν6CΘΨl,0,181973351,1,2431952
X5!wH4υ,0,897741155,1,8812602
ΓdlΦO37,0,253276950,1,2812261
!ξzT0e2,0,1682442485,1,18624022
