String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
Hκdz6WK,0,16532134973,1,342692
%ΔG0πsβ,0,32499033271,1,670517
ΓjyEΔΛn,0,22091795192,1,458682
xiΓΦξ3k,0,15207660333,1,391322
vreΠΔ8w,0,16931923071,1,435807
uHθΠeδZ,0,13480477190,1,372037
zZβFVdY,0,26282447701,1,569807
m2ΦγΣαω,0,10931360471,1,259942
g5LsφOX,0,17118429928,1,435847
Ψ3ElihΘ,0,24989739082,1,583507
s#PTxτE,0,16478756632,1,448487
εoμbπrB,0,20012180441,1,474047
ιSwa6Σ2,0,23830350341,1,548642
πυGI5!γ,0,20777679057,1,504537
LCNp!Σ$,0,8911364415,1,246442
yvσnXψΛ,0,18760014006,1,439152
Ywe9Θxπ,0,10802714327,1,285457
ενΛσVΠo,0,15632170736,1,327137
NΔΠcJ6δ,0,15189963240,1,402357
VιφRhβG,0,15502316201,1,368162
hΘRHrνε,0,15701913269,1,408402
eIΓ$ΨNφ,0,12946616920,1,328067
EpκΓVkG,0,9636454490,1,233297
ν6ΨLnDY,0,21687879180,1,521842
$ΠpPΘξΛ,0,29874804034,1,670412
VkiaΘγx,0,7676562992,1,211677
vRoκaXI,0,21997236294,1,530862
fτid%Aq,0,14332828426,1,393917
φδPΛeJV,0,24388345489,1,580292
PMxΠΘπθ,0,8532836564,1,248407
Gwωesι0,0,11353614420,1,275187
θυξΨNλX,0,12642094204,1,364472
ΦfΩ6ιsW,0,20734815162,1,550952
ZmΦAuxΛ,0,9287997094,1,277702
Θφδ0Rωx,0,28371531117,1,656922
rηZUαlX,0,20884358340,1,525152
πe#cμay,0,23881241821,1,559737
n3x9TNη,0,19795985407,1,478297
XIπκσpb,0,9413188402,1,256857
αP0BεQz,0,20634173446,1,544147
ΣR$ΨΠdγ,0,18718908775,1,449157
ζA4u5pP,0,24120610648,1,619942
CWΠzRBγ,0,12474612533,1,298742
lLθQ5!G,0,18244150442,1,474737
Ξh9qB8β,0,27870185027,1,642417
ι9m5a#O,0,23524621992,1,536062
1IjΩ!ζγ,0,7556120672,1,173967
SνΣuz#λ,0,8204202927,1,230442
XEW5mN!,0,18534624144,1,493437
βψsN5bυ,0,24146113397,1,563867
ΩCjvXKΨ,0,25067631868,1,590752
ΓΠφln0Q,0,24224891929,1,607377
Ujαl0sY,0,11628392448,1,290302
4ΔyμεζΓ,0,9649325427,1,258937
93#φM7E,0,13137379227,1,334857
Δg!xFθd,0,24110978828,1,552202
ψNνYΘrΩ,0,18004193013,1,474717
YxO6ψqW,0,17950240335,1,430047
σpKΓ7qe,0,23849792407,1,560817
8CλfzNT,0,6804400916,1,186617
yjφΩGΠz,0,11830967563,1,346857
δΘβmφOj,0,22054014009,1,529997
ΠPadσΣμ,0,21185955310,1,508337
xiIφΔAu,0,18817577339,1,475667
ΛRrlFΞψ,0,22565131066,1,534752
bToΠBχΓ,0,12802694064,1,344622
Qα3x!Yθ,0,12587375469,1,302147
ΣΛιΓbσΠ,0,26186580062,1,660922
hΠoOq45,0,18919392965,1,456197
l5νXWuE,0,16719749577,1,448322
ζπAHηΛc,0,17316693801,1,426622
$χDGfRQ,0,28192199926,1,667327
νferXuΦ,0,22443597163,1,581802
κVιη$Eψ,0,19665458999,1,494722
ΔiWuAqk,0,27440318786,1,623522
2ΠVYgzj,0,9640313804,1,257592
γβyΩεζB,0,14838302024,1,392867
74UDlωv,0,9998262663,1,249542
QPe!ζb7,0,11398331107,1,305882
pvΘnF7ζ,0,17062661407,1,465062
κγkcelπ,0,27526269078,1,622267
κfR!φDc,0,19969993305,1,487402
OηιYtκU,0,7988000952,1,231022
UυW8χΩΛ,0,9828553819,1,285242
θFε!χ6π,0,15202651842,1,418827
5Bιτψwx,0,5690824185,1,179827
δ4τpVxY,0,21920446461,1,522017
RTWHOVi,0,13357212548,1,368377
ΓK6ΘaSφ,0,21985912654,1,527162
ΞυχWψwν,0,26912618915,1,640327
zΘoπιj!,0,14942725819,1,399237
ΓτJd#j4,0,21720996314,1,577127
μψEMνWΞ,0,19251678130,1,468007
ZHεzΔκα,0,8491705400,1,251992
qΞφΔOLW,0,19089506435,1,457102
π#sobF%,0,21457943514,1,553627
κΦΩSaLχ,0,19617542304,1,475517
zhΨΔrnΣ,0,16873324846,1,408077
fwPrχML,0,16981514334,1,433917
vψY!βΠη,0,12169887875,1,295337
ζuΩγWeJ,0,24059504324,1,572207
kwVKLFv,0,21662841473,1,564082
ηSFλE!ξ,0,18045446569,1,434222
5EGAΔqj,0,6577432068,1,194697
ζxLJΔic,0,25317113727,1,577647
dNmsbFg,0,16929768681,1,424517
LhDBKMd,0,21291031464,1,482182
τe4awΩC,0,23128654456,1,555607
Θ96jc3B,0,24094844988,1,623907
XFx!Pφo,0,11244596986,1,327767
ZRλfS9Θ,0,17794426696,1,425037
TΠPxteω,0,12487370901,1,332867
#7lσQΓ3,0,26754947041,1,600142
ugφΣrΓG,0,14703202404,1,379467
sVpΣq1!,0,20843974560,1,492047
κHΔgAt#,0,20519367045,1,497897
κΨθCFk#,0,23250704303,1,552132
t%Sy318,0,22110334138,1,530902
rAqωt!Λ,0,11353893423,1,320772
9nλ@p61,0,14278429368,1,328637
#Z!Γ9x5,0,26676518986,1,626832
ψsΞσOφk,0,22519721970,1,552202
45λβTzW,0,6664691738,1,187042
7xΞXιlG,0,7742211178,1,234902
σPνry0Π,0,24438491766,1,571997
TrIξWX0,0,13440900430,1,357332
ΛAY8uOB,0,23481749438,1,610077
e$2rzcD,0,16189394608,1,447127
VFz8Δ6!,0,16246038849,1,439537
μΞΦWRηT,0,22407847756,1,516297
5ηRkmKM,0,9291228830,1,264887
Hβ%ιNUX,0,10224643659,1,236382
JY2γζθs,0,8945736819,1,263892
uθTJΠζτ,0,15645826949,1,378432
ig6Γσημ,0,12884487058,1,339167
WO$UIwr,0,16908892938,1,426332
Δi@VhQI,0,23468488880,1,590417
kΘCifjΓ,0,22669013995,1,553412
υwΦnfι3,0,22591158908,1,571027
ε@K2%qπ,0,19255466875,1,463327
724Iuiy,0,13492503761,1,320242
γCΞελ9X,0,16393144792,1,393892
UlθHj!f,0,10427516086,1,304347
τXγ7κpψ,0,21064214694,1,567237
bhζ@40C,0,15248327457,1,421402
lgΘΞirw,0,11537357058,1,331412
@yεΨ9π3,0,28004885399,1,619957
LΠT@ΦOZ,0,8233777644,1,225502
ζXβrWfj,0,26576500688,1,615612
lr7UGI4,0,24961000575,1,597452
4ψN8voη,0,10204814140,1,260912
σOwγΓaG,0,21719465409,1,526642
nGSξFyN,0,18034218098,1,461157
i!jt8ΔG,0,15949635810,1,378802
θwV!ikφ,0,21067358511,1,524797
aI8λt@h,0,13518997168,1,338332
DMVβGαψ,0,7081710748,1,196547
7TgqIbs,0,6541508249,1,200212
RκkFΦu2,0,15191329842,1,358937
P%8@u#Π,0,12798771309,1,332507
ψqKhSk2,0,28435494758,1,670527
nD0@oυK,0,14984990381,1,379557
!ιNηκ7Σ,0,27202334017,1,641407
cΠφvCqτ,0,11987024096,1,345407
σXμη7ΔG,0,22823874666,1,548537
Λ@Ω%S$a,0,12390251029,1,341632
mηi6HuK,0,21416850191,1,528497
ΓADΨt@m,0,16761536561,1,435652
zhi9Δυτ,0,14936280875,1,416097
hyIMψνJ,0,17188696679,1,408137
AUσvτξi,0,6579835923,1,182332
@K5ψXrξ,0,24776776835,1,600832
pFmxRφδ,0,14483529601,1,398152
vαs4ζTA,0,21362047576,1,509727
pLσboθΨ,0,14637400227,1,404367
ιφpjΦ29,0,21394227215,1,510907
Qπ!ξ4ΘZ,0,10488417764,1,309022
ωθ9κZ2i,0,28773523920,1,653987
8dΓqce3,0,11070827116,1,257832
ΓxΛsα27,0,22344694985,1,571307
ΨΣδZf%ζ,0,21906570400,1,580907
7Fχz!wΓ,0,5686135221,1,180347
OηνGΣa2,0,14762597044,1,345622
c3z%CNn,0,16637023179,1,405212
nNwTX1j,0,20602831544,1,540912
μokEaηχ,0,25008016349,1,603092
Ft95qxc,0,14295213772,1,389332
βJfCψou,0,23022146662,1,530377
igαRkψN,0,14294006644,1,400032
φσθeλβv,0,26791724362,1,676417
cLXSΞωs,0,16275905328,1,397377
Fυm2dσ6,0,14966242847,1,381002
bZLtAωΘ,0,16878815020,1,434202
ΩχCRεwd,0,28295927538,1,667327
W#εθrLv,0,14316612916,1,342802
ιuJ06s%,0,26226099260,1,622267
4ΘMπαOW,0,8790407977,1,259647
x%oTN1ν,0,23901251124,1,564722
ΞYkφψ8d,0,25579132168,1,608502
ΞM1Δzfδ,0,25099509728,1,600962
εe8δXY7,0,25713440469,1,652532
Φ3ψHτKΨ,0,22928451345,1,552097
Πδκ@0Ψτ,0,18943896363,1,458942
D@6PσγM,0,14060533399,1,332102
pXsνCΦT,0,14980149777,1,397727
μ7χzιHΠ,0,17598877213,1,479022
ΓbΨβIt@,0,19061170438,1,498622
2ψFZp7X,0,8913674091,1,262672
δh!κψZσ,0,13824121787,1,352917
OhΦk!VΨ,0,7456118838,1,199522
G#IΦ!mΨ,0,8661180359,1,258532
ΨγηMF4p,0,28160784108,1,664257
dugωpπk,0,9229181817,1,221642
m8@1jλξ,0,16469950417,1,425302
wmΣδΓ!G,0,10810222358,1,307512
UmΣ7FIl,0,19766474778,1,474662
v3eHΣτq,0,16084047617,1,437877
ΞDUξJΔω,0,22262790755,1,586252
εθjΨNUτ,0,18844232687,1,458242
ebhFφΞH,0,16809253075,1,395977
ΓθdYqTO,0,29181189493,1,677617
ωrSxMGυ,0,25205321561,1,645997
FwΠtκpλ,0,7560146846,1,223932
ΔqDFefγ,0,28566190875,1,655977
ΔcλΛvoφ,0,23157250904,1,517427
αJΓ7VBj,0,22317726120,1,558907
vνγu6GΦ,0,17633469361,1,479697
6HΩLΛτc,0,6057626915,1,185437
uZAωC%k,0,19635814079,1,471617
sΔt$0γψ,0,11088896321,1,318072
zθΩNπKχ,0,15120089961,1,371532
ξ6$7χpR,0,17353169805,1,447337
PTwξ#χK,0,7626655302,1,227052
nφb04ΠB,0,19425935289,1,509322
Θar0hδl,0,25869813880,1,609757
λχxcfuR,0,23163483236,1,606542
ΛExkβQL,0,24578791879,1,592557
τw1εMζT,0,24124062901,1,630312
o%θVUΠN,0,20459100112,1,455917
πΘtφΞy4,0,18611621218,1,430252
@zΛMOFo,0,25922673411,1,663617
slΛXιηβ,0,13516303655,1,351757
wωtgΠπF,0,16765611785,1,432737
MP@5!sb,0,10715318554,1,277957
3Dβε%nΛ,0,6916403613,1,177137
boτΨδΠξ,0,6502570449,1,180167
WP$DΩsc,0,13576458074,1,351757
!Klηfdε,0,24149302041,1,591227
Q$pbu0Θ,0,12118960770,1,339102
l7η!HZφ,0,16624615158,1,402997
δRO6AαX,0,27088112430,1,643612
twζψjCH,0,15310230028,1,421507
Urx%hKL,0,12207300464,1,347707
gvΔtΘΓλ,0,8506146645,1,200577
ζzη6Oαυ,0,20416738247,1,515977
Θε#ληHΠ,0,18858632678,1,501052
SΞCχΛψu,0,11365856620,1,332102
VΨΓ6pδΣ,0,14543286058,1,341827
DQA6IBΨ,0,18293577197,1,471217
ζΔRmy9Q,0,22381877711,1,600587
$3QhΩφξ,0,25147251165,1,582267
ΩyS#γ0G,0,23712806248,1,563417
CrbmΣδs,0,7018435819,1,208467
λx7ζU%Ψ,0,21095849612,1,504442
ZφEIY!3,0,21089431103,1,503112
ηΨΩ8Fsf,0,19341124219,1,515182
hΞηJθy$,0,11680334089,1,327282
FξcDηNf,0,11577000548,1,338482
Ω8ΘSsNπ,0,25826638933,1,595537
8FΘnuGσ,0,7497588304,1,186037
Στ0Pd1x,0,26484972183,1,667927
ιαBmCy7,0,26385377739,1,670527
dωχl2x0,0,13895347718,1,385782
RaG1ατ!,0,12597034243,1,359022
IWΦζNψv,0,6860439760,1,205407
az92SyΩ,0,19397208775,1,471087
ψstAGh9,0,29024353732,1,663362
Tg$xζιy,0,8151900177,1,185307
πΦν4ZQ0,0,25478491716,1,606672
5ξΘsΨΣ%,0,7117304839,1,194572
Tθ3UArδ,0,15468922561,1,405812
Llυθ3vξ,0,12104902970,1,279437
nc0σAι9,0,20360755886,1,483542
υIΨFΩαΓ,0,15335278169,1,421957
πp78yUν,0,27189528450,1,637017
δ#Vμ0rd,0,19926896325,1,524912
βtAkYΞD,0,22151402554,1,575337
h!τ5tkφ,0,14427096599,1,341957
9wkφcDu,0,8635614817,1,248067
LqξC4Δt,0,13114105202,1,367587
ξσ%ψΛTω,0,12203592679,1,279117
bJγ9θηp,0,12087151050,1,344512
kSLvm%O,0,13776561990,1,389927
ιjreΔτΦ,0,16857770030,1,415972
ΘΞ6β0$κ,0,20113236488,1,504537
ζPpiOΠV,0,20646130748,1,537442
eγBjμYT,0,16233985059,1,428037
Q%T9ζOJ,0,19240256632,1,455017
KσUΓHψw,0,11545990230,1,298917
ηn1ZY3E,0,27197558354,1,669147
ψW4Pyκn,0,27775440927,1,617837
XGzJWασ,0,14416754575,1,400702
C%υLEμΓ,0,11341140213,1,268667
fnFRL#v,0,16713274261,1,449362
h2T%εVb,0,18112323740,1,436487
νaλK!CW,0,21756179717,1,567252
IqQΔtrΛ,0,6144229512,1,190987
πUΣΨzmH,0,18475911614,1,457062
ΘBx8!zη,0,21219742431,1,530377
CtβknBυ,0,11213138911,1,314607
oι8sayω,0,14115273381,1,394717
@rONvhζ,0,27181704589,1,640227
3κεaζΣ9,0,8013145452,1,244422
υασqFχL,0,23849364816,1,567257
ι16jΘtV,0,20252218938,1,508942
X8χcLΘΓ,0,13333712412,1,327562
%PQZtvγ,0,23070216698,1,582012
NβJrΦεG,0,14212076176,1,336552
oχfHδaΦ,0,19755597119,1,474882
BtQζoNθ,0,8129862852,1,232917
6HωX2νG,0,9394244917,1,290302
!$cΠvEκ,0,25465332379,1,598907
τxlΠ!$δ,0,15446301624,1,378192
a4ΛπχgI,0,10414105744,1,300937
VΔSzQAH,0,22437796649,1,531007
VX!d3αT,0,11602714103,1,330802
XHxElΛ#,0,12373425785,1,345622
TuPVΩ#v,0,9869656488,1,282137
#rξHσsΞ,0,25597559267,1,607737
tΔK2$κM,0,17175419938,1,430047
Σφ4d6J2,0,29688600526,1,671252
F2ZNcλj,0,8349589497,1,249542
τφ0@η5ι,0,18811602126,1,502722
NnνASwm,0,11114666358,1,307907
βμtj05γ,0,23696318225,1,564592
ζRvFbhκ,0,22692824948,1,570687
AαdCp6n,0,13797163795,1,339207
ΩΣcNυ9ε,0,30853707068,1,674907
gcΔφFXb,0,20783023794,1,498282
qηazEΛA,0,15679158458,1,433532
kMPψΨ8s,0,15120043194,1,418187
SaΞΔKEη,0,15192983383,1,373017
θχ@M7So,0,21779328229,1,515802
κΞzWjΨω,0,17869760620,1,466607
tωHeΦfi,0,19175069565,1,500617
0Ir81ΞH,0,9328231403,1,231082
EHta7!o,0,9421577516,1,275067
nWbeζBf,0,21988801647,1,532012
XwlλφtK,0,8852640533,1,263932
εhz3tCξ,0,24926418008,1,589992
λhΓ2aνN,0,18294265671,1,496112
C%nJ5zF,0,11682080500,1,341512
hxγO%wv,0,10481182437,1,304647
fmhSζEχ,0,13708050029,1,382717
JξGrbPZ,0,14164386187,1,333447
ΞαΔψΛIC,0,24113118917,1,622827
3mQ@ωdB,0,7692709907,1,224072
ξ8Πjιηd,0,24784595861,1,521612
sWΓitΩo,0,14397112022,1,369742
νWPψwkf,0,22242314436,1,527287
N7oσvLc,0,12848629795,1,328067
ζSηψb84,0,19236824782,1,476237
μQΩhHχL,0,19603198619,1,478402
#λVPaΓT,0,27742074997,1,653447
pξΔeΠνΩ,0,10671277412,1,291212
VωqQ0ι$,0,16673552991,1,401507
2λzZsKF,0,10105026997,1,271697
dPχ$mΔ0,0,12783863875,1,305667
KHβεΛp7,0,10625131788,1,305242
%CΔευ#Φ,0,24791205071,1,588822
τ0XwιΘΔ,0,17143800340,1,467732
LyhjYV@,0,10520848342,1,255217
τZΓDδε!,0,18963189433,1,496887
γtYΦ81a,0,24204384469,1,583767
CYEHnbW,0,6909250344,1,219562
Ψ6K8ΣE5,0,22550847237,1,602927
βΣpι#gG,0,18202859628,1,433917
AN!QcCπ,0,6696958881,1,205212
!CLVη5t,0,26557023607,1,605812
Ψ8λdy@U,0,21628256112,1,517817
HζψΞξχμ,0,6168535336,1,183937
φλ#4ΣψΞ,0,14486341258,1,351737
λ36dRΛ4,0,19304975014,1,511667
ΞtλιηDy,0,26141866898,1,615932
ik@Cdλs,0,13128060568,1,370612
ΘΩN%0Φα,0,18285405582,1,432392
RpsτVoS,0,8064541123,1,233297
8Uαεprz,0,7768169624,1,183812
ynjwτΔ3,0,17828792013,1,465302
Δ1μcσΨu,0,18982978489,1,513762
6αbωV5R,0,13396298167,1,324187
ΦsΣλnθψ,0,26113775857,1,615137
V0PnNF5,0,22010387164,1,519767
ηg9Λ8Oκ,0,22059852048,1,528377
kSμReλχ,0,15051958812,1,423087
jδΘηVrf,0,14353306786,1,350702
5υKhξFn,0,9363411540,1,262197
xLι8Bjφ,0,19208837052,1,515977
ohε8ΠδL,0,16305168096,1,399772
ψELA0Wh,0,27446714562,1,627252
Ψ$ivΣUI,0,25916606633,1,600607
z0#QivZ,0,19285413358,1,521007
κθySR7φ,0,27588870618,1,627427
VSνTUδu,0,16212081146,1,406602
$6cx%ΣΦ,0,18945998916,1,508447
NdYJxkΠ,0,10080560053,1,285352
zlδτ%cx,0,15982357706,1,387102
qΣ6χ@8H,0,15419274417,1,428017
XVηPτdβ,0,12230597193,1,348157
ΘμBJfyc,0,28653603255,1,667197
sψEiFχc,0,22209311662,1,520607
1mμχdπZ,0,6995759429,1,210457
Θ9ΣehγΞ,0,17277937820,1,480382
iυnQHS1,0,20405046545,1,533382
O5SΣΔ$u,0,10377829101,1,247552
wυ%σetQ,0,18017812242,1,443327
vaαεθ7m,0,13846806382,1,387102
χAFCLΨR,0,22494919473,1,511442
9S!W3Nc,0,10034098713,1,298612
vdJωDκU,0,20931754104,1,487017
ΛθBDq5ψ,0,28144193626,1,660497
BκNψwsD,0,8276936131,1,243162
Θy#πLwΓ,0,24273445996,1,560512
tνc9dA4,0,26182012244,1,603092
5ψVδΩ#@,0,6852342831,1,208232
ILυ0m3H,0,17670234140,1,422507
θDυωX9α,0,17432585858,1,465017
vYESαHD,0,22339744070,1,577852
Γgυs0ξκ,0,26306804913,1,614432
@fJιTDn,0,27074214735,1,642892
wdαkv6@,0,20877212185,1,498197
bκ#jx@r,0,8031777235,1,234212
μ!26UGf,0,24596039701,1,593402
%o!ω4αz,0,25536153494,1,615632
υ6VWβgφ,0,22587565499,1,541642
Ω7Eb5Aε,0,25698508072,1,609712
8νiSk54,0,15628154145,1,382417
FRTLΔeκ,0,6851798208,1,194677
ΔΞfq3μU,0,25303648337,1,600202
OfλDxIn,0,14977012362,1,370912
!Ω5EιDx,0,27878644885,1,668032
κjZUbKA,0,27145117761,1,677617
o1NQκb9,0,21216144799,1,511157
xσ8hΨΦψ,0,14912256240,1,356067
δWij0Md,0,25618297503,1,631577
8hξμBψD,0,6908819655,1,212837
KιgVυ5b,0,11443699282,1,322332
ηuGZJ7h,0,26152693381,1,672232
γbνU$βd,0,20198516052,1,462477
YvhυδΠB,0,9111283462,1,244542
ωVnq4νΨ,0,21494680894,1,564822
Θp!VscE,0,23623495690,1,570602
@φQωΔjA,0,26554321748,1,632932
zdζHsug,0,21836622521,1,539727
φγ5QυηT,0,27196301315,1,629062
ζ1Γ8cγd,0,22132597218,1,520902
Oαδfι#0,0,10670770132,1,248852
eEfpνSw,0,12179022246,1,324737
kZV#θ5ξ,0,17502863286,1,435702
Or0h4φf,0,13883458977,1,387132
δ23FπμΛ,0,14908493129,1,394042
θB3σωwλ,0,14837995778,1,412327
g%n3!ξΣ,0,11396950986,1,334817
MΨtUνΔσ,0,11110380530,1,260802
θyVmλq%,0,20395528929,1,522717
gΣJvλ9E,0,19153703489,1,452987
jπSγDθΩ,0,14436643537,1,398297
ψareI%@,0,20530679907,1,494252
αXθζRQδ,0,16156656184,1,446817
8ξαGUω!,0,7585596025,1,234092
IFγe4Δ%,0,14835576551,1,346632
α3WS$q9,0,20323950217,1,514367
λιJxσ5l,0,25213422785,1,579282
θxT$uβ5,0,23844223906,1,559557
ξνNiλqδ,0,28966655013,1,667307
ΣPUoVβζ,0,24261220946,1,582652
ΩDRΘWΠN,0,24425859691,1,585467
cmνwq!σ,0,5940624289,1,179962
9ΨOΠXoU,0,10536095516,1,259537
U4kJγHN,0,17335892265,1,444462
ζkχαηEa,0,20658551831,1,478787
θλFLγHK,0,24352541262,1,594707
θEΔA9pψ,0,19603545465,1,518832
4PμπpX3,0,10209909830,1,235662
V9Spλc#,0,12100587128,1,320967
iZbqgLδ,0,20856626550,1,492047
ιΠξOλHb,0,17744810205,1,459302
μZ6fEλS,0,27071423386,1,630312
KlΩdβWB,0,9517721416,1,276127
φ8zκσιP,0,25352744755,1,585682
cSqUZζκ,0,14506529023,1,400702
NUΛPτy!,0,8400322195,1,201817
YσmpκΠr,0,8865407616,1,238522
υφv2Aγμ,0,26567148270,1,600062
γNλV!ΔU,0,15322774222,1,366767
qZD6g7b,0,25711824890,1,643997
Mγ5REFj,0,17796274303,1,480337
τ$9Wζ%υ,0,19875977827,1,459817
λOd%ΓIf,0,19471684443,1,459327
sQΩ#φJF,0,14734190053,1,402437
χEmqσyx,0,24730906486,1,582267
y5ΦeoΓΣ,0,15281745029,1,406582
uIOψMJσ,0,17427734007,1,476927
ΞE5FΘωt,0,27296724419,1,599247
aαzτr8C,0,12748771563,1,364687
ΨλκνγFH,0,26662173617,1,659887
5d$ηUyl,0,6932995349,1,206132
ζ1ε%Bψz,0,16976701792,1,442067
9ΓOx8Σ!,0,12464154727,1,305322
ΔΠνxχ!κ,0,21659848526,1,505847
εxu5c1l,0,30279074114,1,680597
Tδhζ#Qω,0,10737920378,1,287092
gλnZδνR,0,12851303019,1,358722
θ8is1Oε,0,25469096716,1,609712
gjrπnΞU,0,7605949976,1,231142
δiξΩDWO,0,20418923134,1,495092
Ω0I3VSM,0,23734880077,1,585477
SLRΔvkH,0,15784238643,1,376017
10γθtδc,0,9258320785,1,254072
sDΩUYh2,0,22382782653,1,532577
ifη@γΞQ,0,10734926558,1,305667
3δ8r%VD,0,8337443593,1,239937
πiNVΓEx,0,24798562932,1,567712
qAkwλzo,0,14367923794,1,361342
3wβjJSζ,0,8923019225,1,241317
bZLΨχβS,0,13655266241,1,390782
YLmxiCr,0,15022337251,1,348502
uNφΠΔ2H,0,14268877390,1,398837
γ#ghτηφ,0,14462557560,1,405302
rneVJQΩ,0,28573525300,1,627297
@AΨ1tμT,0,26090251013,1,613527
ΠbToκEx,0,27613410493,1,622792
@νxτJPu,0,28213163368,1,659652
fΞohMδΣ,0,11286304186,1,327707
σkΞΨ9pm,0,19263887779,1,464822
1NΦP9δx,0,8895549403,1,204932
Pα8ζμτV,0,9609842679,1,274987
iΛΓ2foB,0,16638346984,1,458467
sψ7Gφrζ,0,17482090193,1,479207
yPTπΦΘA,0,13341982388,1,374652
ΞΩcυμν3,0,22910867377,1,597452
SgOpAw0,0,17248273743,1,414812
ΠεAIBkμ,0,28625794481,1,656617
!GΘxRHP,0,23699758361,1,596757
δκ3hαFχ,0,20557927755,1,542532
7kMλGF4,0,12088689106,1,290907
ZφcβQqα,0,12422645488,1,336792
5θ6ι8ξψ,0,6894495279,1,209222
χΛδhlεD,0,25162810944,1,602877
Hmν7Tκξ,0,11345262461,1,294577
εζyVυQn,0,20917302167,1,510432
1qb9ξyΠ,0,8302214764,1,211552
HΩl04Ψ%,0,14535301763,1,400867
ΩJεBnwU,0,25876680061,1,613527
!Kσ1lVΔ,0,26249224455,1,611317
ΨDRχητκ,0,22149207571,1,583872
%eITlJκ,0,27080672268,1,637742
νΣxG#yΔ,0,16893771258,1,463327
γψΞΣΘΠΩ,0,6820525640,1,177457
rb02νiH,0,23912208374,1,555262
%7K$EzΣ,0,24123517241,1,587432
xucZΛVT,0,24748197483,1,584727
KDΩEtισ,0,11987562195,1,332782
EUΠigpD,0,10228672532,1,238017
δ2h8τJξ,0,17580162344,1,474822
jOa1FoΘ,0,21294569835,1,512312
ψημθRυH,0,25953908237,1,622442
YΓWσFτq,0,17116421492,1,409887
Z5zδ6Ψx,0,11110079910,1,327042
Γφ%7kτb,0,26516653971,1,589087
!ηYDXS5,0,28270755400,1,680472
σιbΛrq8,0,22040617669,1,578862
ayU6πR3,0,22003413716,1,510202
QXK#ιNd,0,12420167537,1,358342
bεC@ξνf,0,9947632163,1,276482
dυξ@yAq,0,11105103796,1,324187
ξδLΣbaΔ,0,22570706919,1,524927
λhDxdιS,0,27254620979,1,630417
T12EWΔ%,0,14098820812,1,393912
Zχ%$Gγκ,0,13007397577,1,310182
δknuvha,0,26347483612,1,619617
βYωΦUΛ7,0,16647080547,1,398557
UωKQ4fp,0,20260777429,1,483192
XΞY3w9c,0,15889179650,1,412282
hσ5ynΔv,0,13183266367,1,313332
Saιbβγo,0,6103977277,1,185307
t!%jXxW,0,18387112465,1,442602
lYβPQπη,0,16146324979,1,438532
ΠvΣΔAΞ5,0,23974242371,1,552307
3Θ5EcKλ,0,8771914159,1,257702
mλδyn3φ,0,13944937628,1,332227
FΣχHzO8,0,12115894768,1,311472
Vμil#8Φ,0,11720587553,1,305812
χKEqυ6u,0,26259127755,1,622792
3ν6CΘΨl,0,7358152098,1,219432
